"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2007050243","","2","02","","0","S","3","4.0","","","25.0","MELLON ST"
"2007118670","","2","02","","0","W","3","4.0","","","40.0","NEVILLE AV"
"2007057611","","2","02","","0","N","3","4.0","","","25.0","MCKINLEY ST"
"2007057611","","2","02","","0","E","4","4.0","","","25.0","BROWNSVILLE RD"
"2007071065","","2","04","","0","W","3","3.0","","","35.0","THREE DEGREE RD"
"2007089662","3.0","2","02","1612.0","0","S","3","2.0","0837","","25.0","EAST CARSON ST"
"2007007322","","2","02","","0","S","3","4.0","","","35.0","LINNVIEW ST"
"2007007322","","2","02","","0","S","4","4.0","","","35.0","BROWNSVILLE RD"
"2007035038","1.0","2","02","0.0","0","E","4","2.0","0022","","",""
"2007035038","1.0","2","01","0.0","1","E","3","2.0","8028","","55.0",""
"2007056100","3.0","2","02","3076.0","0","S","3","2.0","3034","","30.0","MCMILLAN RD"
"2007056100","","2","02","","0","W","4","4.0","","","25.0","SEEGAR RD"
"2007095631","","2","04","","0","U","4","4.0","","","25.0","IVORY AV"
"2007095631","","2","04","","0","U","3","4.0","","","25.0","EVERGREEN RD"
"2007017028","","2","01","","0","S","3","4.0","","","25.0","CHESTERFIELD ST"
"2007118510","3.0","2","02","1941.0","0","W","3","2.0","4070","","35.0","WILDWOOD RD"
"2007063501","3.0","2","06","1435.0","0","N","3","2.0","4003","","40.0","MCKNIGHT RD"
"2007046654","","2","02","2963.0","0","N","3","2.0","3070","","30.0","EWING RD"
"2007046654","3.0","2","02","0.0","0","E","4","2.0","3074","","35.0","CORAOPOLIS HEIGHTS RD"
"2007055035","1.0","2","02","366.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2007200492","","2","99","","0","E","3","4.0","","","25.0","NEVILLE RD"
"2008004529","","2","04","","0","U","3","4.0","","","35.0","SAW MILL RUN BL"
"2007119180","3.0","2","04","835.0","0","E","3","2.0","2048","","40.0","WM PENN HW"
"2007089656","","2","02","","0","W","3","4.0","","","25.0","ARLINGTON AV"
"2007034806","","2","02","","0","N","4","4.0","","","25.0","RACE ST"
"2007034806","","2","02","","0","W","3","4.0","","","25.0","SWISSVALE AV"
"2007110437","","2","01","","0","N","3","4.0","","","25.0","FRANKLIN AV"
"2007110437","","2","02","","0","E","4","4.0","","","25.0","WALDORF AV"
"2007089178","","2","02","","0","N","3","4.0","","","25.0","COMMUNITY CENTER DR"
"2007016095","3.0","2","02","3461.0","0","W","3","2.0","3098","","30.0","GLASS RUN RD"
"2007083509","3.0","2","02","2591.0","0","S","3","2.0","0065","","40.0","OHIO RIVER BL"
"2007030214","","2","02","","0","W","3","4.0","","","25.0","TURNER RD"
"2007034660","","2","02","","0","N","5","4.0","","","","BRANDT SCHOOL RD"
"2007034660","3.0","2","02","280.0","0","W","3","2.0","0910","","45.0","WEXFORD BAYNE RD"
"2007034660","","2","04","","0","N","4","4.0","","","25.0","VIP DR"
"2007043883","","2","02","","0","E","4","4.0","","","25.0","PURITY RD"
"2007043883","3.0","2","02","605.0","0","N","3","2.0","0791","","40.0","RODI RD"
"2008003300","1.0","2","02","1819.0","0","N","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2007015922","","2","02","","0","E","4","4.0","","","","SPRING HOUSE LN"
"2007015922","","2","02","","0","N","3","4.0","","","25.0","OLD STATE RD"
"2011123343","","2","02","","0","S","4","4.0","","","15.0","MCROBERTS RD"
"2011123343","","2","02","","0","E","3","4.0","","","15.0","GROVE RD"
"2007084677","","2","02","","0","W","4","4.0","","","25.0","MARBURY RD"
"2007069070","3.0","2","2","928.0","0","N","3","2.0","0019","","40.0","SAW MILL RUN BL"
"2007069070","3.0","2","2","0.0","0","N","4","2.0","0019","","35.0","WEST END BR"
"2007069070","3.0","2","2","0.0","0","S","5","2.0","0019","","35.0","WEST END BR"
"2007069070","3.0","2","2","2178.0","0","N","6","2.0","0051","","35.0",""
"2007069070","3.0","2","2","310.0","0","N","7","2.0","0837","","35.0","WEST CARSON ST"
"2007097652","","2","02","","0","N","4","4.0","","","25.0","MCANULTY RD"
"2007097652","","2","02","","0","E","3","4.0","","","25.0","JUNE DR"
"2007124349","3.0","2","02","50.0","0","S","3","2.0","4019","","35.0","MT ROYAL BL"
"2007069154","3.0","2","02","892.0","0","E","3","2.0","2040","","45.0","BUTTERMILK HOLLOW RD"
"2007122789","3.0","2","02","1590.0","0","U","3","2.0","1028","","40.0","BAKERSTOWN-CULMERVILLE RD"
"2007036306","3.0","2","02","618.0","0","S","3","2.0","0400","","35.0","FRANKSTOWN RD"
"2007118316","1.0","2","01","815.0","0","S","3","2.0","0028","","35.0",""
"2007118316","1.0","2","01","419.0","1","S","4","2.0","8048","","35.0",""
"2007042968","1.0","2","02","1761.0","0","N","3","1.0","0279","","55.0","NORTH HILLS EX"
"2007077209","3.0","2","02","59.0","0","E","3","2.0","3009","","35.0","SOUTH PARK RD"
"2007077203","3.0","2","02","1035.0","0","N","5","2.0","0008","","40.0",""
"2007077203","3.0","2","02","1170.0","0","S","3","2.0","0008","","40.0","WILLIAM FLYNN HW"
"2007077203","3.0","2","02","0.0","0","E","4","2.0","0910","","",""
"2007074355","","2","02","","0","W","3","4.0","","","35.0","CRAWFORD RUN RD"
"2007084692","3.0","2","02","731.0","0","E","3","2.0","3072","","45.0","MONTOUR RUN RD"
"2007102455","3.0","2","02","2245.0","0","N","3","2.0","0837","","40.0","KENNYWOOD BL"
"2007109741","","2","02","","0","N","3","4.0","","","","POWERS RUN RD"
"2007097606","3.0","2","02","388.0","0","W","3","2.0","0910","","45.0",""
"2007033865","1.0","2","02","2904.0","0","W","3","5.0","7076","","65.0","PA TURNPIKE HW"
"2007052124","3.0","2","04","500.0","0","N","3","2.0","0008","","40.0","WILLIAM FLYNN HW"
"2007016823","1.0","2","01","1009.0","1","N","3","2.0","8041","","55.0","RAMP G RD"
"2007016823","1.0","2","02","674.0","0","N","4","1.0","0279","","65.0","FORT DUQUESNE BR"
"2007053687","3.0","2","02","625.0","0","E","3","2.0","0030","","35.0","LINCOLN HW"
"2007053687","","2","02","","0","S","4","4.0","","","15.0","EDWARD ST"
"2007000051","","2","02","","0","W","3","4.0","","","35.0","SQUAW RUN RD"
"2007000051","","2","02","","0","S","4","4.0","","","35.0","DORSEYVILLE RD"
"2007061060","","2","02","","0","E","5","4.0","","","","HILLCREST DR"
"2007061060","3.0","2","02","1790.0","0","W","3","2.0","4068","","40.0","BAKERSTOWN RD"
"2007061060","3.0","2","02","3412.0","0","N","4","2.0","4076","","35.0","VALENCIA RD"
"2008004472","","2","02","","0","W","3","4.0","","","25.0","BEACON ST"
"2007073196","","2","02","","0","E","3","4.0","","","25.0","DUNLAP ST"
"2007086133","3.0","2","04","300.0","0","N","3","2.0","1001","","35.0",""
"2007024631","3.0","2","02","485.0","0","W","3","2.0","2078","","35.0","HULTON RD"
"2007024631","","2","02","","0","W","4","4.0","","","","HEBERTON DR"
"2007011684","3.0","2","02","0.0","0","S","5","2.0","3052","","35.0","GREENTREE RD"
"2007011684","3.0","2","02","1830.0","0","E","3","2.0","0050","","40.0","WASHINGTON PK"
"2007011684","3.0","2","02","2055.0","0","W","4","2.0","0050","","40.0","WASHINGTON PK"
"2007035948","1.0","2","02","213.0","0","S","3","1.0","0079","","55.0","RAYMOND P SHAFER HW"
"2007097750","","2","02","","0","W","3","4.0","","","25.0","NORTH AV"
"2007049223","1.0","2","01","654.0","1","S","3","2.0","8106","","","RAMP A RD"
"2007049223","","2","02","295.0","0","S","4","2.0","3160","","",""
"2007078390","3.0","2","02","1930.0","0","E","3","2.0","2042","","30.0","TAFT AV/TEXAS AV"
"2007078390","","2","02","","0","N","4","4.0","","","25.0","MELLON ST"
"2008012012","3.0","2","02","2643.0","0","N","3","2.0","0019","","35.0","PERRY HW"
"2007114470","3.0","2","02","1000.0","0","S","3","2.0","4019","","35.0","MT ROYAL BL"
"2007114470","","2","02","","0","E","4","4.0","","","25.0","MILLER DR"
"2007117422","1.0","2","01","590.0","1","W","4","2.0","8037","","25.0",""
"2007117422","","2","01","","0","W","3","4.0","","","25.0","WOODVILLE AV"
"2007091481","3.0","2","02","728.0","0","S","3","2.0","3109","","35.0","UNIVERSITY BL"
"2007040601","","2","02","760.0","0","E","3","2.0","0366","","45.0","GREENSBURG RD"
"2007040601","3.0","2","02","1125.0","0","N","4","2.0","2076","","40.0","OLD LEECHBURG RD"
"2007042615","3.0","2","02","3322.0","0","E","3","2.0","3009","","35.0","BAPTIST RD"
"2007062274","3.0","2","02","1295.0","0","W","3","2.0","2122","","25.0","BUTLER ST"
"2007062274","","2","02","","0","N","4","4.0","","","25.0","FORTYSECOND ST"
"2007054620","","2","02","","0","W","4","4.0","","","","ELIZABETH AV"
"2007054620","","2","02","","0","N","3","4.0","","","","LYTLE ST"
"2007026014","","2","02","","0","N","3","4.0","","","25.0","HOMESTEAD GRAYS BR"
"2007033867","1.0","2","02","2040.0","0","W","3","2.0","0376","","40.0",""
"2007071071","","2","02","","0","W","4","4.0","","","25.0","WEST BRUCETON RD"
"2007071071","","2","02","","0","S","3","4.0","","","25.0","OLD CLAIRTON RD"
"2007113109","","2","02","","0","W","4","4.0","","","25.0","LINCOLN AV"
"2007113109","","2","02","","0","S","3","4.0","","","25.0","WASHINGTON AV"
"2007126317","3.0","2","01","1300.0","0","S","3","2.0","1013","","30.0","SAXONBURG BL"
"2007085552","3.0","2","02","400.0","0","N","3","2.0","0048","","",""
"2007127955","3.0","2","03","635.0","0","E","4","2.0","0008","","35.0","ALLEGHENY RIVER BL"
