"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2016020610","N","N","Y","Y","Y","Y","1","Y","Y","10000","N","","","","","","","","N","3"
"2016082545","","","","","","","","","","","","","","","","","","","","2"
"2016093146","Y","Y","U","Y","Y","Y","3","Y","N","01337","Y","U","Y","Y","Y","1","Y","N","N","2"
"2016055525","","","","","","","","","","","","","","","","","","","","2"
"2016068055","","","","","","","","","","","","","","","","","","","","2"
"2016068055","","","","","","","","","","","","","","","","","","","","3"
"2016054607","N","Y","Y","Y","U","Y","2","Y","Y","15841","N","","","","","","","","N","3"
"2016055589","N","N","Y","Y","Y","Y","2","Y","Y","99999","N","","","","","","","","N","2"
"2016043912","N","Y","Y","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","1"
"2016064655","N","U","U","Y","U","U","1","Y","N","00650","N","","","","","","","","N","2"
"2016094077","Y","Y","Y","Y","N","N","0","Y","Y","01360","Y","N","Y","N","N","0","Y","Y","N","1"
"2016088893","","","","","","","","","","","","","","","","","","","","2"
"2016120753","","","","","","","","","","","","","","","","","","","","2"
"2016094884","N","Y","U","Y","Y","Y","1","Y","Y","25000","N","","","","","","","","N","2"
"2016088844","N","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2016068860","N","N","Y","Y","U","Y","1","Y","Y","00675","N","","","","","","","","N","1"
"2016029241","N","U","N","U","N","N","0","U","U","00600","N","","","","","","","","N","1"
"2016105227","Y","Y","Y","Y","U","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2016035687","N","U","U","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2016029685","Y","N","Y","U","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2016102295","","","","","","","","","","","","","","","","","","","","1"
"2016088124","N","N","Y","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2016095387","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","2"
"2016051469","U","U","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2016038627","","","","","","","","","","","","","","","","","","","","1"
"2016041999","U","U","Y","U","U","U","9","U","U","01584","Y","U","U","U","U","9","U","U","N","2"
"2016094768","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2016021740","N","U","Y","U","U","U","9","U","U","00750","N","","","","","","","","N","1"
"2016063381","","","","","","","","","","","","","","","","","","","","2"
"2016099261","","","","","","","","","","","","","","","","","","","","2"
"2016001643","","","","","","","","","","","","","","","","","","","","1"
"2016124684","Y","Y","Y","Y","Y","Y","3","Y","Y","01680","N","","","","","","","","N","1"
"2016106725","N","U","N","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2016068291","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2016124844","N","N","U","N","Y","Y","3","Y","N","00750","N","","","","","","","","N","2"
"2016052170","N","Y","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2016070873","N","N","U","Y","Y","Y","1","U","N","00942","N","","","","","","","","N","2"
"2016038618","N","N","N","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2016113842","","","","","","","","","","","","","","","","","","","","2"
"2016098021","N","N","U","Y","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2016083706","","","","","","","","","","","","","","","","","","","","2"
"2016139273","","","","","","","","","","","","","","","","","","","","2"
"2016072279","U","U","U","N","U","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2016067242","Y","U","U","Y","U","N","3","Y","N","01584","N","","","","","","","","N","2"
"2016072371","Y","N","Y","U","Y","Y","1","N","N","00750","N","","","","","","","","N","2"
"2016068566","","","","","","","","","","","","","","","","","","","","2"
"2016107551","","","","","","","","","","","","","","","","","","","","2"
"2016077087","","","","","","","","","","","","","","","","","","","","2"
"2016085506","N","N","N","Y","Y","Y","1","N","N","00636","N","","","","","","","","N","1"
"2016066072","Y","Y","Y","N","N","N","0","Y","N","00903","N","","","","","","","","N","2"
"2016031332","N","Y","N","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2016127446","N","Y","N","U","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2016028538","Y","Y","Y","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2016069489","","","","","","","","","","","","","","","","","","","","1"
"2016046639","","","","","","","","","","","","","","","","","","","","2"
"2016113512","","","","","","","","","","","","","","","","","","","","2"
"2016092453","N","N","U","N","N","N","0","N","N","00500","N","","","","","","","","N","1"
"2016076283","","","","","","","","","","","","","","","","","","","","1"
"2016077685","N","U","U","U","U","U","1","U","U","99999","N","","","","","","","","N","1"
"2016095394","Y","N","U","U","N","N","0","Y","N","01250","N","","","","","","","","N","1"
"2016056158","","","","","","","","","","","","","","","","","","","","2"
"2016026687","Y","U","U","Y","U","U","1","Y","Y","00583","N","","","","","","","","N","2"
"2016042396","","","","","","","","","","","","","","","","","","","","2"
"2016055600","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2016010131","","","","","","","","","","","","","","","","","","","","2"
"2016013415","","","","","","","","","","","","","","","","","","","","1"
"2016108310","N","Y","Y","Y","Y","Y","1","Y","Y","01088","N","","","","","","","","N","2"
"2016077035","","","","","","","","","","","","","","","","","","","","2"
"2016100475","Y","Y","U","Y","U","Y","3","Y","Y","01000","N","","","","","","","","N","1"
"2016091501","N","N","N","Y","Y","Y","1","N","N","00650","N","","","","","","","","N","1"
"2016087271","Y","Y","U","U","N","N","0","Y","N","00865","N","","","","","","","","N","1"
"2016087059","Y","Y","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2016118567","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2016040672","N","Y","Y","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","2"
"2016061915","N","N","U","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2016100866","Y","Y","Y","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2016119185","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2016026315","","","","","","","","","","","","","","","","","","","","2"
"2016089000","U","Y","U","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","1"
"2016053069","N","N","N","N","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2016094316","","","","","","","","","","","","","","","","","","","","5"
"2016094340","","","","","","","","","","","","","","","","","","","","2"
"2016090377","N","N","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2016086689","","","","","","","","","","","","","","","","","","","","1"
"2016112848","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2016018437","","","","","","","","","","","","","","","","","","","","2"
"2017019583","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2016116105","N","Y","U","Y","U","U","0","Y","N","01100","N","","","","","","","","N","1"
"2016064228","","","","","","","","","","","","","","","","","","","","2"
"2016026881","Y","N","Y","Y","Y","Y","1","Y","Y","01450","N","","","","","","","","N","1"
"2016012144","U","U","U","U","U","U","9","U","U","01312","N","","","","","","","","U","1"
"2016090581","N","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2016048427","Y","U","Y","U","Y","N","3","Y","N","01000","N","","","","","","","","N","2"
"2016061726","N","Y","U","N","N","N","0","Y","N","00750","N","","","","","","","","N","1"
"2016054926","N","N","Y","Y","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2016074504","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2016066760","N","N","Y","Y","Y","Y","1","N","N","00600","N","","","","","","","","N","1"
"2016030029","","","","","","","","","","","","","","","","","","","","2"
"2016092393","N","N","U","U","N","N","0","Y","N","00750","N","","","","","","","","N","1"
"2016037925","N","U","U","Y","Y","Y","2","Y","Y","00750","N","","","","","","","","N","1"
"2016091745","N","N","U","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2016050996","","","","","","","","","","","","","","","","","","","","2"
"2016088410","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2016040224","Y","U","U","U","U","U","1","U","N","00150","N","","","","","","","","N","1"
"2016081268","N","Y","U","Y","Y","Y","1","Y","Y","00919","N","","","","","","","","N","1"
"2016060541","N","Y","Y","Y","Y","Y","1","Y","Y","00689","N","","","","","","","","N","1"
"2016074669","N","Y","Y","N","U","U","9","Y","N","01731","Y","N","N","U","U","9","N","N","N","1"
"2016065794","","","","","","","","","","","","","","","","","","","","2"
"2016095584","N","Y","U","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2016104193","","","","","","","","","","","","","","","","","","","","1"
"2016118856","Y","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2016065047","N","N","Y","Y","Y","Y","1","Y","Y","00450","N","","","","","","","","N","1"
"2016083554","Y","U","U","Y","U","Y","3","Y","N","01450","N","","","","","","","","N","1"
"2016067520","Y","U","U","Y","Y","N","1","Y","Y","01340","N","","","","","","","","N","2"
"2016081198","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2016035496","","","","","","","","","","","","","","","","","","","","2"
"2016056826","N","Y","N","N","N","N","0","Y","N","01470","N","","","","","","","","N","1"
"2016028265","N","N","U","U","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2016031091","Y","Y","N","Y","N","N","0","Y","Y","01550","N","","","","","","","","N","1"
"2016077682","Y","U","U","U","N","N","0","Y","U","01100","N","","","","","","","","N","1"
"2016041800","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","2"
"2016041998","Y","Y","Y","N","N","N","0","Y","Y","01690","N","","","","","","","","N","2"
"2016130949","Y","Y","Y","Y","Y","Y","3","Y","Y","01699","N","","","","","","","","N","1"
"2016083731","Y","N","Y","N","N","N","0","Y","Y","00883","N","","","","","","","","N","2"
"2016051150","","","","","","","","","","","","","","","","","","","","2"
"2016101998","","","","","","","","","","","","","","","","","","","","2"
