"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2016023655","1708","1","0","0","0","0","0","0","0","0","0","0","","02","2","2016","5","40.318903","-79.972689","1705","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","0","","40 19:08.050","6","0","79 58:21.680","0","0","0","0","2440","0","0","0","N","0","0","0","1","02440","0","","5.0","","1","N","N","","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2016023657","1314","1","0","0","0","0","0","0","0","0","8","0","","02","2","2016","2","40.391952","-80.015198","1304","11","0","0","0","0","0","0","1","0","","0","0","0","","","1","","2","","40 23:31.027","","0","80 00:54.712","8","0","0","0","2301","1","0","0","N","1","0","0","2","02301","0","","1.0","","1","N","N","","0","","0","0","0","","3","","","2","1","0","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2016022467","1602","1","0","0","0","0","0","0","0","0","4","0","","02","2","2016","5","40.48942","-79.799264","1551","11","0","0","0","0","0","1","0","0","","0","0","0","","","1","","0","","40 29:21.912","","0","79 47:57.352","8","0","0","0","2113","0","0","0","N","0","0","0","4","02113","0","","1.0","","9","N","N","","0","","0","0","0","","0","","","2","1","0","0","0","1","0","2","1","2","","","","N","","","","","","","","","",""
"2016023343","2110","1","0","0","0","0","0","0","0","0","0","0","","02","2","2016","5","40.552384","-80.145413","2110","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","0","","40 33:08.582","6","0","80 08:43.485","0","0","0","0","2459","0","0","0","N","0","0","0","1","02459","0","","1.0","","2","N","N","","0","","0","0","0","","0","Y","","1","0","0","0","0","0","0","1","0","1","","","","N","","","","","","","","","",""
"2016022906","1650","1","0","0","0","0","0","0","0","0","4","0","","02","2","2016","6","40.464492","-79.967672","1636","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","","2","","40 27:52.171","","0","79 58:03.619","0","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","1","N","N","","0","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016022907","2138","2","0","0","0","0","0","0","0","0","2","0","","02","2","2016","4","40.45082","-79.713563","2136","11","1","1","0","0","0","0","0","0","2","0","0","0","","","1","","1","","40 27:02.952","7","0","79 42:48.828","3","0","0","0","2466","0","0","0","N","0","0","0","4","02466","0","","1.0","","9","N","N","","0","","1","0","0","","2","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016023273","0658","1","0","0","0","0","0","0","0","0","7","0","","02","2","2016","7","40.39922","-80.024901","0652","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 23:57.192","","0","80 01:29.644","9","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","4.0","","1","N","N","","0","","0","0","1","","0","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2016022833","1753","1","0","0","0","0","0","0","0","0","4","0","","02","2","2016","3","40.334508","-80.030731","1748","11","0","0","0","1","0","1","0","0","1","0","0","0","","","0","","0","","40 20:04.230","3","0","80 01:50.630","0","0","0","0","2407","0","0","0","N","0","0","0","3","02407","0","","1.0","","2","N","N","","0","","0","0","1","","0","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016022471","1640","2","0","0","0","0","0","0","0","0","1","0","","02","2","2016","5","40.438929","-79.765583","1638","11","0","0","1","0","0","0","0","0","","0","0","0","","","0","","0","","40 26:20.145","","0","79 45:56.098","0","0","0","0","2446","0","0","0","N","0","0","0","2","02446","0","","1.0","","9","N","N","","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016022403","0930","2","0","0","0","0","0","0","0","0","1","0","","02","2","2016","5","40.396218","-79.998194","0928","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","1","","40 23:46.384","","0","79 59:53.499","8","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","9","N","N","","0","","0","0","0","","2","","","2","1","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2016023276","2359","1","0","0","0","0","0","0","0","0","7","0","","02","2","2016","5","40.631035","-79.962016","2354","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","0","","40 37:51.727","6","0","79 57:43.257","0","0","0","0","2217","0","0","0","N","0","0","0","1","02505","0","","2.0","","2","N","N","","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2016022246","0059","1","0","0","0","0","0","0","0","0","7","0","","02","2","2016","5","40.478889","-79.871111","0055","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 28:44.000","","0","79 52:16.000","0","0","0","0","2113","0","0","0","N","0","0","0","1","02113","0","","5.0","","9","N","N","","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2016021971","1243","2","0","0","0","0","0","0","0","0","4","0","","02","2","2016","4","40.462645","-79.926532","1231","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","2","","40 27:45.522","","0","79 55:35.515","0","0","0","0","2301","0","0","0","N","0","0","0","3","02301","0","","1.0","","1","N","N","","0","","0","0","0","","3","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016023351","1550","2","0","0","0","0","0","0","0","0","1","0","","02","2","2016","6","40.356543","-80.119125","1550","11","0","0","1","0","0","0","1","0","","0","0","0","","","0","","2","","40 21:23.554","","0","80 07:08.849","0","0","0","0","2119","0","0","0","N","0","0","0","2","02119","0","","1.0","","1","N","N","","0","","0","0","0","","2","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016023279","0112","2","0","0","0","0","0","0","0","0","4","0","","02","2","2016","1","40.496631","-80.051267","0109","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","0","","40 29:47.870","7","0","80 03:04.560","0","0","0","0","2404","0","0","0","N","0","0","0","1","02404","0","","1.0","","1","N","N","","0","","0","0","0","","0","Y","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016021785","0349","1","0","0","0","0","0","0","0","0","7","0","","02","2","2016","4","40.413814","-79.997035","0331","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","2","","40 24:49.730","4","0","79 59:49.326","0","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","5.0","","9","N","N","","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2016022478","1320","0","0","0","0","0","0","0","0","0","1","0","","02","2","2016","7","40.350851","-80.050972","1307","11","0","0","0","0","0","0","1","0","2","0","0","0","","","0","","0","","40 21:03.062","1","0","80 03:03.499","0","0","0","0","2407","0","0","0","N","0","0","0","2","02407","0","","1.0","","1","N","N","","0","","0","0","2","","0","Y","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016021885","0754","1","0","0","0","0","0","0","0","0","7","0","","02","2","2016","4","40.46704","-80.035187","0753","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 28:01.345","","0","80 02:06.672","0","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","2.0","","9","N","N","","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2016022249","0623","1","0","0","0","0","0","0","0","0","4","1","","02","2","2016","2","40.379328","-79.806987","0620","11","0","0","0","0","0","1","0","0","1","0","1","0","","","0","","1","","40 22:45.582","3","0","79 48:25.154","0","0","0","0","2111","0","0","0","N","0","0","0","2","02111","0","","1.0","","1","N","N","","0","","0","0","0","","0","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2016021887","1826","0","0","0","0","0","0","0","0","0","7","0","","02","2","2016","2","40.370957","-79.850586","1823","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","2","","40 22:15.445","6","0","79 51:02.109","0","0","0","0","2303","0","0","0","N","0","0","0","1","02303","0","","2.0","","2","N","N","","0","","0","0","1","","3","Y","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
