"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2013051368","3.0","2","2","0.0","0","N","3","2.0","0019","","35.0","WEST END BR"
"2013051368","3.0","2","2","0.0","0","S","4","2.0","0019","","35.0","WEST END BR"
"2013097612","","2","02","","0","S","3","4.0","","","25.0","CENTER NEW TEXAS RD"
"2013081173","","2","02","","0","N","4","4.0","","","35.0","CENTER RD"
"2013081173","","2","02","","0","E","3","4.0","","","25.0","HELMAR DR"
"2013061126","","2","02","","0","S","4","4.0","","","25.0","SIXTEENTH ST"
"2013061126","","2","02","","0","W","3","4.0","","","25.0","LIBERTY AV"
"2013130478","","2","02","","0","S","4","4.0","","","25.0","MCKEE PL"
"2013130478","3.0","2","4","345.0","0","E","3","2.0","2108","","25.0","FORBES AV"
"2013023688","3.0","2","2","1074.0","0","W","3","2.0","0022","","45.0","NEW WM PENN HW"
"2014008038","1.0","2","2","1356.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013065608","3.0","2","2","1485.0","0","W","5","2.0","4024","","35.0","CUMBERLAND RD"
"2013065608","","2","99","","0","U","6","4.0","","","","GUENEVERE DR"
"2013065608","3.0","2","3","0.0","0","N","3","2.0","4003","","50.0","MCKNIGHT RD"
"2013065608","3.0","2","3","0.0","0","S","4","2.0","4003","","50.0","MCKNIGHT RD"
"2013098770","3.0","2","02","279.0","0","N","3","2.0","0019","","40.0","WASHINGTON RD"
"2013037828","3.0","2","2","560.0","0","E","3","2.0","0030","","45.0","LINCOLN HW"
"2013051512","","2","02","","0","E","4","4.0","","","25.0","FORBES AV"
"2013051512","","2","02","","0","S","3","4.0","","","25.0","MURRAY AV"
"2013107199","","2","01","","0","E","4","4.0","","","40.0","THORN RUN RD ET"
"2013107199","1.0","2","1","502.0","1","N","3","2.0","8106","","25.0","RAMP B RD"
"2013020307","1.0","2","3","2386.0","0","N","3","1.0","0279","","55.0","NORTH HILLS EX"
"2013067937","","2","02","","0","U","3","4.0","","","35.0","UNITY CENTER RD"
"2013092733","1.0","2","2","2608.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013096297","","2","02","","0","U","5","4.0","","","25.0","BROADWAY AV"
"2013096297","3.0","2","2","1722.0","0","E","3","2.0","0030","","40.0","LINCOLN HW"
"2013096297","3.0","2","2","1680.0","0","W","4","2.0","0030","","35.0","LINCOLN HW"
"2013127461","","2","06","","0","W","3","4.0","","","25.0","CENTRE AV"
"2013070721","3.0","2","2","644.0","0","B","3","2.0","0051","","25.0","ISLAND AV"
"2013025573","1.0","2","2","627.0","0","N","3","2.0","0019","","55.0","OHIO RIVER BL"
"2013060979","","2","02","","0","N","4","4.0","","","25.0","BRIDGEWATER DR"
"2013060979","","2","02","","0","E","3","4.0","","","25.0","ABINGTON DR"
"2013052971","3.0","2","2","1536.0","0","S","3","2.0","0837","","35.0","DUQUESNE BL"
"2013077735","3.0","2","2","1488.0","0","E","3","2.0","0910","","35.0","SR 0910 HW"
"2013094562","1.0","2","2","2444.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013120513","","2","02","","0","","3","4.0","","","35.0","CENTER RD"
"2013120513","","2","02","","0","E","4","4.0","","","35.0","OLD WILLIAM PENN HW"
"2014002265","3.0","2","2","1450.0","0","W","3","2.0","3009","","35.0","BAPTIST RD"
"2013065610","3.0","2","02","1230.0","0","S","6","2.0","0019","","35.0","PERRY HW"
"2013065610","3.0","2","2","1685.0","0","N","3","2.0","0019","","35.0","PERRY HW"
"2013046625","3.0","2","2","0.0","0","E","5","2.0","2039","","55.0","WASHINGTON RD"
"2013046625","3.0","2","2","2475.0","0","N","3","2.0","0148","","45.0","FIFTH AV"
"2013046625","3.0","2","2","2490.0","0","S","4","2.0","0148","","45.0","FIFTH AV"
"2013116357","3.0","2","2","1986.0","0","N","3","2.0","0837","","35.0","WEST CARSON ST"
"2013082976","","2","02","","0","U","3","4.0","","","25.0","EIHGTH AV"
"2013034112","1.0","2","2","321.0","0","E","3","2.0","0022","","55.0","SR 0022 SH"
"2013120589","3.0","2","2","130.0","0","N","3","2.0","4019","","30.0","MT ROYAL BL"
"2013120589","","2","02","","0","E","4","4.0","","","25.0","KENNETH DR"
"2013111303","3.0","2","2","1280.0","0","B","3","2.0","0978","","35.0","BATEMAN RD"
"2013044499","3.0","2","2","0.0","0","B","4","2.0","4029","","40.0","MC ALEER RD"
"2013044499","3.0","2","2","1367.0","0","B","3","2.0","4022","","40.0","MT NEBO RD"
"2013092517","1.0","2","1","312.0","1","E","4","2.0","8016","","55.0","CHURCHILL INT/RAMP B RD"
"2013092517","1.0","2","3","504.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013057396","1.0","2","3","1822.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013059202","","2","02","","0","E","3","4.0","","","25.0","DELL AV"
"2013059202","","2","02","","0","N","4","4.0","","","25.0","MEMORIAL DR"
"2013021236","1.0","2","2","2620.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013075651","3.0","2","2","0.0","0","N","3","2.0","0008","","40.0","WILLIAM FLINN HW"
"2013075651","3.0","2","2","0.0","0","S","4","2.0","0008","","40.0","WILLIAM FLINN HW"
"2013075651","3.0","2","2","0.0","0","U","5","2.0","4067","","35.0","EAST HARDIES RD"
"2013033836","","2","03","","0","N","3","3.0","","","35.0","CAMPBELLS RUN RD"
