"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2013022893","0811","2","0","0","0","0","0","0","0","0","1","0","","02","2","2013","4","40.505391","-79.85901","0754","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 30:19.408","","0","79 51:32.435","0","0","0","0","2112","0","0","0","N","0","0","0","2","68D02","0","","1.0","","1","N","N","","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022956","1458","2","0","0","0","0","0","0","0","0","1","0","","02","2","2013","3","40.546783","-80.029017","1453","11","0","0","0","0","0","1","0","1","1","0","0","0","","","0","","0","","40 32:48.420","1","0","80 01:44.460","0","0","0","0","2116","0","0","0","N","0","0","0","2","02116","0","","1.0","","1","N","N","","0","","0","0","0","","0","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021417","1745","2","0","0","0","0","0","0","0","0","2","0","","02","2","2013","3","40.366517","-80.039798","1740","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 21:59.461","6","0","80 02:23.272","8","0","0","0","2109","0","0","0","N","0","0","0","1","02109","0","","1.0","","1","N","N","","0","","0","0","0","","0","Y","","2","1","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2013021945","1738","1","0","0","0","0","0","0","0","0","5","0","","02","2","2013","1","40.436228","-79.753492","1718","11","0","0","0","0","0","2","0","0","","0","0","0","","","0","","0","","40 26:10.420","","5","79 45:12.570","0","0","0","0","2446","0","0","0","N","0","0","0","3","68T09","0","","1.0","","1","N","N","","1","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021045","0907","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","5","40.576732","-79.970262","0905","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","2","","40 34:36.236","","0","79 58:12.943","0","0","0","0","2207","0","0","0","N","0","0","0","1","02207","0","","2.0","","1","N","N","","0","","0","0","0","","3","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013022974","1203","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","6","40.365805","-79.81417","1157","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","0","","40 21:56.898","4","0","79 48:51.012","0","0","0","0","2111","0","0","0","N","0","0","0","2","02111","0","","5.0","","2","N","N","","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013021962","1925","2","0","0","0","0","0","0","0","0","1","0","","02","2","2013","4","40.371786","-80.049376","1922","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","2","","40 22:18.430","2","0","80 02:57.752","9","0","0","0","2109","0","0","0","N","0","0","0","3","02109","0","","1.0","","1","N","N","","0","","0","0","0","","0","N","","3","0","1","0","0","0","1","2","0","3","","","","N","","","","","","","","","",""
"2013021113","1318","2","0","0","0","0","0","0","0","0","4","0","","02","2","2013","3","40.354202","-79.824438","1312","11","0","0","0","0","0","0","0","1","","0","0","0","","","0","","2","","40 21:15.127","","0","79 49:27.976","9","0","0","0","2477","0","0","0","N","0","0","0","2","02477","0","","1.0","","9","N","N","","0","","0","0","0","","4","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2013021963","0753","1","0","0","0","0","0","0","0","0","4","0","","02","2","2013","4","40.455815","-79.994826","0748","11","0","0","0","0","0","1","0","0","1","0","0","0","","","0","","1","","40 27:20.934","3","0","79 59:41.373","0","0","0","0","2301","0","0","0","N","0","0","0","8","02301","0","","1.0","","9","N","N","","0","","0","0","1","","3","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022976","1122","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","7","40.473506","-79.845707","1118","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 28:24.622","4","0","79 50:44.545","4","0","0","0","2113","0","0","0","N","0","0","0","1","02113","1","","5.0","","1","N","N","","0","","0","0","0","","0","Y","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013021964","1543","2","0","0","0","0","0","0","0","0","4","0","","02","2","2013","3","40.45289","-79.920715","1543","11","0","0","0","1","0","0","0","0","2","0","0","0","","","2","","1","","40 27:10.404","4","0","79 55:14.574","3","0","0","0","2301","1","0","0","N","1","0","0","4","02301","1","","1.0","","1","N","N","","0","","1","0","1","","2","Y","","4","2","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2013021048","1218","0","0","0","0","0","0","0","0","0","7","0","","02","2","2013","5","40.635764","-79.763844","1215","11","0","0","0","0","1","0","0","0","3","0","0","0","","","1","","0","","40 38:08.751","6","0","79 45:49.838","4","0","0","0","2202","0","0","0","Y","0","0","0","1","02202","1","","4.0","","1","N","N","","0","","0","0","0","","0","Y","","1","1","0","0","0","0","0","1","0","1","","","","N","","","","","","","","","",""
"2013021049","9999","1","0","0","0","0","0","0","0","0","8","0","","02","2","2013","3","40.459674","-79.836154","0644","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","0","","40 27:34.826","","0","79 50:10.154","3","0","0","0","2113","1","0","0","N","1","0","0","2","02113","0","","1.0","","9","N","","","0","","1","0","0","","0","","","2","1","0","0","0","0","1","2","0","1","","","","N","","","","","","","","","",""
"2013021966","1922","1","0","0","0","0","0","0","0","0","6","0","","02","2","2013","4","40.423461","-79.977714","1918","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","","2","","40 25:24.459","","0","79 58:39.770","0","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","1","N","N","","0","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021969","1649","1","0","0","0","0","0","0","0","0","2","1","","02","2","2013","4","40.627133","-80.047956","1645","11","0","0","0","0","0","1","0","0","4","0","1","0","","","3","","0","","40 37:37.680","6","7","80 02:52.643","3","0","0","0","2216","0","0","0","Y","0","0","0","6","02505","1","","1.0","","9","N","N","","1","","2","0","0","","0","N","","3","3","0","0","0","0","0","1","0","3","","","","N","","","","","","","","","",""
"2013022384","0058","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","5","40.58535","-80.101618","0018","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 35:07.259","","0","80 06:05.825","0","0","0","0","2481","0","0","0","N","0","0","0","1","68B03","0","","2.0","","7","N","N","","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013022969","1050","1","0","0","0","0","0","0","0","0","4","0","","02","2","2013","7","40.457246","-79.997838","1050","11","0","0","0","0","0","2","0","0","","0","0","0","","","0","","1","","40 27:26.085","","0","79 59:52.216","0","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","9","N","N","","1","","0","0","0","","2","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021970","2009","1","0","0","0","0","0","0","0","0","6","0","","02","2","2013","4","40.409366","-80.014077","2004","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","","2","","40 24:33.717","","0","80 00:50.677","0","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","6","N","N","","1","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022970","0904","1","0","0","0","0","0","0","0","0","1","0","","02","2","2013","7","40.513539","-80.001065","0859","11","0","0","0","0","0","1","0","0","1","0","0","0","","","1","","0","","40 30:48.742","3","0","80 00:03.834","4","0","0","0","2116","0","0","0","N","0","0","0","2","02116","1","","1.0","","1","N","N","","0","","0","0","1","","0","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021054","1233","2","0","0","0","0","0","0","0","0","6","0","","02","2","2013","2","40.449793","-79.950765","1230","11","0","0","0","0","0","1","0","0","1","0","0","0","","","1","","1","","40 26:59.254","4","0","79 57:02.754","3","0","0","0","2301","0","0","0","N","0","0","0","3","02301","0","","1.0","","1","N","N","","0","","1","0","0","","2","N","","2","1","1","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013021121","2211","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","1","40.474851","-80.013805","2207","11","0","0","0","0","0","1","0","0","2","0","0","0","","","1","","0","","40 28:29.462","3","0","80 00:49.697","8","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","4.0","","1","N","N","","0","","0","0","0","","0","N","","1","1","0","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2013022971","0939","0","0","0","0","0","0","0","0","0","99","1","","02","2","2013","7","40.436634","-79.997207","0933","11","0","0","0","0","0","2","0","0","","0","0","0","","","0","","1","","40 26:11.884","","1","79 59:49.946","0","0","0","0","2301","0","0","0","N","0","0","0","5","02301","0","","1.0","","1","N","N","","0","","0","0","1","","2","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013023266","1527","1","0","0","0","0","0","0","0","0","4","0","","02","2","2013","5","40.356619","-80.053138","1526","11","0","0","0","0","0","2","0","0","2","0","0","0","","","1","","2","","40 21:23.828","4","7","80 03:11.296","4","0","0","0","2109","0","0","0","N","0","0","0","2","02109","1","","1.0","","1","N","N","","0","","0","0","1","","2","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022927","0501","2","0","0","0","0","0","0","0","0","6","0","","02","2","2013","7","40.339413","-79.852858","0459","11","0","0","0","0","0","0","0","0","3","0","0","0","","","0","","1","","40 20:21.886","7","0","79 51:10.288","0","0","0","0","2304","0","0","0","N","0","0","0","1","02304","0","","1.0","","9","N","N","","0","","0","0","0","","3","Y","","2","0","1","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022928","0703","1","0","0","0","0","0","0","0","0","1","0","","02","2","2013","5","40.416924","-80.086433","0645","11","0","0","0","0","0","2","0","0","1","0","0","0","","","0","","0","","40 25:00.927","3","0","80 05:11.157","0","0","0","0","2415","0","0","0","N","0","0","0","3","68B03","0","","1.0","","9","N","N","","1","","0","0","1","","0","N","","3","0","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2013022997","1925","1","0","0","0","0","0","0","0","0","4","0","","02","2","2013","6","40.48742","-79.918426","1918","11","0","0","0","0","0","1","0","0","1","0","0","0","","","1","","2","","40 29:14.711","1","0","79 55:06.332","8","0","0","0","2301","0","0","0","N","0","0","0","2","02301","0","","1.0","","1","N","N","","0","","0","0","1","","2","N","","2","1","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2013021080","1048","2","0","0","0","0","0","0","0","0","6","0","","02","2","2013","3","40.455447","-79.883331","1042","11","0","0","0","0","0","0","1","0","","0","0","0","","","0","","2","","40 27:19.609","","0","79 52:59.992","9","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","1.0","","9","N","N","","0","","0","0","0","","2","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2013021986","2048","1","0","0","0","0","0","0","0","0","4","0","","02","2","2013","4","40.388402","-80.042929","2045","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","2","","40 23:18.248","4","0","80 02:34.545","0","0","0","0","2109","0","0","0","N","0","0","0","2","02109","0","","1.0","","1","N","N","","0","","0","0","1","","2","Y","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2013022344","1610","0","0","0","0","0","0","0","0","0","7","0","","02","2","2013","5","40.463723","-80.007477","1501","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","2","","40 27:49.402","4","0","80 00:26.917","0","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","5.0","","1","N","N","","0","","0","0","1","","3","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013023006","1600","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","7","40.425299","-79.943606","1557","11","0","0","0","0","0","1","0","0","","0","0","0","","","1","","0","","40 25:31.076","","0","79 56:36.981","8","0","0","0","2301","0","0","0","N","0","0","0","1","02301","0","","5.0","","1","N","N","","0","","0","0","0","","0","","","1","1","0","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2013023008","1515","2","0","0","0","0","0","0","0","0","1","0","","02","2","2013","7","","","1508","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","7","","","","8","","4","0","0","0","2301","0","0","0","N","0","0","0","2","02301","1","","1.0","","1","N","N","","0","","0","0","0","","4","","","2","1","0","0","0","0","0","1","0","2","","","","N","","","","","","","","","",""
"2013022347","1658","0","0","0","0","0","0","0","0","0","7","0","","02","2","2013","1","40.398581","-79.799361","1650","11","0","0","0","0","0","1","0","0","3","0","0","0","","","0","","0","","40 23:54.891","5","0","79 47:57.699","0","0","0","0","2446","0","0","0","N","0","0","0","1","02446","0","","5.0","","2","N","N","","0","","0","0","1","","0","Y","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013022883","1949","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","1","40.42872","-79.929182","1933","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 25:43.393","4","0","79 55:45.054","4","0","0","0","2301","0","0","0","Y","0","0","0","2","68B03","1","","3.0","","1","N","N","","0","","0","0","0","","0","N","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2013021095","1758","1","0","0","0","0","0","0","0","0","7","0","","02","2","2013","5","40.475033","-80.08868","1757","11","0","0","0","0","0","1","0","0","2","0","0","0","","","1","","0","","40 28:30.117","6","0","80 05:19.249","8","0","0","0","2126","0","0","0","N","0","0","0","1","02126","0","","5.0","","1","N","N","","0","","0","0","0","","0","Y","","1","1","1","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2013021103","1230","2","0","0","0","0","0","0","0","0","1","0","","02","2","2013","3","40.551736","-79.971613","1225","11","0","0","0","1","0","0","0","0","","0","0","0","","","0","","0","","40 33:06.248","","0","79 58:17.807","0","0","0","0","2118","0","0","0","N","0","0","0","2","02118","0","","1.0","","9","N","N","","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
