"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2022013335","0922","0","0","0","0","0","0","0","0","0","8","1","","02","2","2022","7","40.537109","-80.00839","0922","11","0","0","0","0","0","0","0","0","","0","1","0","","","1","N","0","","40 32:13.593","","7","80 00:30.204","2","0","0","0","2116","1","0","1","N","1","0","1","2","02116","0","","1.0","","7","","","N","0","","0","1","0","","0","","","2","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022011788","2140","1","0","0","0","0","0","0","0","0","1","0","","02","1","2022","4","40.434634","-79.987586","2128","11","0","0","0","0","0","0","0","1","","0","0","0","","","2","N","0","","40 26:04.681","4","0","79 59:15.310","2","0","0","0","2301","0","0","0","N","0","0","0","2","68B03","0","","1.0","2215.0","1","N","N","N","0","","1","1","0","","0","N","","2","2","1","0","1","0","0","2","1","2","","03","","N","","","","","","","","","",""
"2022001475","1736","1","0","0","0","0","0","0","0","0","1","0","","02","1","2022","7","40.43556","-79.968679","1728","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","40 26:08.017","","0","79 58:07.245","0","0","0","0","2301","0","0","0","N","0","0","0","2","68B03","0","","1.0","","9","N","N","N","0","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2022017424","0644","3","0","0","0","0","0","0","0","0","1","0","","02","2","2022","5","40.425967","-79.899388","0626","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 25:33.482","","0","79 53:57.797","0","0","0","0","2301","0","0","0","N","0","0","0","3","68B03","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","3","0","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2022016240","2023","0","0","0","0","0","0","0","0","0","4","0","","02","2","2022","7","40.499979","-79.724573","2017","11","0","1","0","0","0","0","1","0","","0","0","0","","","2","","1","","40 29:59.924","","0","79 43:28.462","3","0","0","0","2466","0","0","0","N","0","0","0","3","02466","0","","1.0","","1","N","N","N","1","","2","0","1","","0","","","2","2","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022003422","2031","1","0","0","0","0","0","0","0","0","1","0","","02","1","2022","7","40.429163","-80.028863","2012","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 25:44.986","","0","80 01:43.907","9","0","0","0","2301","0","0","0","N","0","0","0","2","68B03","0","","1.0","","1","N","N","N","1","","0","0","0","","0","","","2","0","0","0","0","0","1","2","0","2","","03","","N","","","","","","","","","",""
"2022016457","2248","1","0","0","0","0","0","0","0","0","7","0","","02","2","2022","1","40.318224","-80.081385","2247","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","2","","40 19:05.605","1","0","80 04:52.985","0","0","0","0","2123","0","0","0","N","0","0","0","1","02123","0","","5.0","2330.0","7","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","04","","N","","","","","","","","","",""
"2022016340","1117","0","0","0","0","0","0","0","0","0","98","0","","02","2","2022","7","40.462138","-79.760657","1102","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 27:43.696","","0","79 45:38.365","0","0","0","0","2446","0","0","0","N","0","0","0","1","68T02","0","","1.0","","1","N","N","N","1","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022016104","1335","2","0","0","0","0","0","0","0","0","1","0","","02","2","2022","7","40.233539","-79.856796","1330","11","0","0","0","0","0","0","0","1","","0","0","0","","","1","N","1","","40 14:00.742","1","0","79 51:24.465","3","0","0","0","2204","0","0","0","N","0","0","0","3","02204","0","","1.0","1415.0","1","N","N","N","0","","1","0","0","","2","N","","2","1","0","0","0","0","0","1","0","2","","","","N","","","","","","","","","",""
"2022013116","2122","0","0","0","0","0","0","0","0","0","7","0","","02","2","2022","6","40.425071","-79.894235","2122","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 25:30.257","6","0","79 53:39.245","0","0","0","0","2463","0","0","0","N","0","0","0","1","02463","0","","1.0","2200.0","2","N","N","N","0","","0","0","1","","0","Y","","2","0","0","0","0","0","0","2","0","1","","10","","N","","","","","","","","","",""
