"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH_IND","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","HAZMAT_IND","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","NON_MOTORIST","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE_CD","VEH_TYPE","VINA_BODY_TYPE_CD"
"2005175591","","15","N","2","1","","1","N","12","Y","DODG","1998","","","","","","","","0","01","1B4HS28Y0WF","1","","1","00","Y","S","999","0","","1","1","04","01","01","PA","1","1.0","PUT"
"2005175591","","50","N","1","1","","1","N","06","Y","FORD","2001","","","","","","","","0","01","1FTRW07L61K","1","","1","00","N","S","000","0","","2","1","03","03","01","PA","3","1.0","TPK"
"2005175591","","04","N","1","1","","1","N","06","Y","OLDS","2001","","","","","","","","0","01","1G3GS64C014","2","","1","00","N","S","000","0","","3","1","07","03","01","PA","2","1.0","P4D"
"2006009949","","05","N","2","1","","1","N","12","Y","DODG","","","","","","","","","0","01","1B3XP28K9PN","1","","1","00","Y","N","050","0","","1","1","04","01","03","PA","1","1.0","P4H"
"2006009949","","50","N","2","1","","1","N","06","Y","CHEV","2002","","","","","","","","0","07","1GCEK19T22E","1","","1","00","Y","N","000","0","","2","1","08","03","03","PA","2","4.0","T4C"
"2005077608","","04","N","3","4","","2","N","01","U","CHEV","","","","","","","","","0","03","2G1WF52E659","1","","1","00","Y","E","999","0","","1","5","01","99","09","PA","1","1.0","P4D"
"2005403897","","15","N","3","1","","3","N","00","U","GMC","2001","","","","","","","","0","01","1GKDT13W812","1","","1","00","Y","S","999","0","","1","1","12","01","98","PA","0","1.0","TUT"
"2005064475","","04","N","3","1","","2","N","04","Y","DODG","","","","","","","","","0","01","1B3EJ46X2WN","4","","1","00","Y","E","999","0","","1","1","02","10","01","PA","2","1.0","P4D"
"2005064475","","04","N","9","4","","2","N","01","U","","","","","","","","","","0","99","","1","","1","00","N","E","999","0","","2","5","02","01","01","PA","1","1.0","P4D"
"2005168567","","20","N","1","1","","3","N","00","Y","SUZI","2005","","","","","","","","0","01","JS1VP53A752","1","","1","00","N","E","999","0","","1","1","06","01","01","PA","0","2.0","MRS"
"2005145381","","12","N","3","1","","1","N","05","Y","DODG","","","","","","","","","0","01","1D4GP243X38","1","","1","00","Y","N","999","0","","1","1","12","02","03","NY","2","1.0","PSV"
"2005145381","","50","N","3","1","","1","N","11","Y","FORD","1999","","","","","","","","0","01","1FTRX18W3XN","1","","1","00","Y","N","999","0","","2","1","12","01","03","PA","1","4.0","T4C"
"2005128403","","04","N","3","1","","2","N","11","Y","HYUN","2000","","","","","","","","0","02","KMHJF35F4YU","1","","1","00","Y","E","999","0","","1","1","03","10","01","PA","1","1.0","P4D"
"2005128403","","02","N","3","1","","1","N","11","Y","PONT","","","","","","","","","0","02","1G2JB12F247","1","","1","00","Y","N","999","0","","2","1","03","01","01","PA","2","1.0","PCP"
"2005133255","","04","N","3","1","","1","N","12","Y","STRN","","","","","","","","","0","02","1G8ZK5476NZ","1","","1","00","Y","E","999","0","","1","1","05","01","00","PA","1","1.0","P4D"
"2005133255","","50","N","1","1","","1","N","06","Y","GMC","","","","","","","","","0","01","1GTEK14T13Z","1","","1","00","N","E","999","0","","2","1","01","03","00","PA","2","6.0","TPK"
"2005133255","","02","N","2","1","","1","N","12","N","MRCU","","","","","","","","","0","01","1MEPM6042NH","1","","1","00","Y","E","999","0","","3","1","02","01","00","PA","1","1.0","P2D"
"2005130231","","","N","","","","","N","","","","","U","1.0","99.0","0.0","U","1.0","U","0","00","","1","","","","","","000","","","1","30","","99","99","","1","31.0","TSW"
"2005130231","","15","N","1","1","","2","N","03","Y","HOND","","","","","","","","","0","01","1HGEJ612ZXL","1","","1","00","N","E","999","0","","2","1","02","01","01","PA","2","1.0","TSW"
"2005001092","","12","N","3","1","","1","N","10","Y","FORD","1996","","","","","","","","0","01","1FMDA41X4TZ","1","","1","00","Y","W","999","0","","1","1","03","12","07","PA","2","7.0","PSV"
"2005001092","","02","N","2","1","","1","N","12","Y","HOND","1988","","","","","","","","0","01","JHMBA4147JC","1","","1","00","Y","N","999","0","","2","1","05","01","03","PA","1","1.0","PCP"
"2006003964","","02","N","3","1","","3","N","12","Y","CHEV","2002","","","","","","","","0","01","1G1JC124027","1","","1","00","Y","N","020","0","","1","1","03","01","06","PA","1","1.0","PCP"
"2005213348","","02","N","9","9","","9","N","12","Y","PONT","2000","","","","","","","","0","01","1G2NE12T6YM","1","","1","00","Y","N","999","0","","1","1","99","01","03","PA","1","1.0","PCP"
"2005213348","","04","N","9","9","","9","N","06","Y","CHEV","2000","","","","","","","","0","01","1G1JC5241Y7","2","","9","00","N","N","999","0","","2","1","99","03","03","PA","2","1.0","P4D"
"2005176062","","03","N","3","1","","3","N","01","Y","CHEV","","","","","","","","","0","01","1G1JC72F047","3","","1","00","Y","S","999","0","","1","1","01","01","01","PA","1","1.0","P2H"
"2005156232","","15","N","1","1","","1","N","06","Y","FORD","2000","","","","","","","","0","01","1FMFU18L4YL","2","","1","00","N","E","999","0","","1","1","02","02","03","PA","2","6.0","PUT"
"2005156232","","09","N","3","1","","1","N","12","Y","FORD","2005","","","","","","","","0","01","1ZVFT80N755","4","","1","00","Y","E","999","0","","2","1","05","01","03","NC","1","1.0",""
"2005158576","","50","N","3","1","","1","N","11","Y","FORD","","","","","","","","","0","01","1FTHF26H9LL","1","","1","00","Y","E","999","0","","1","1","05","01","01","PA","1","4.0","TPK"
"2005158576","","50","N","3","1","","1","N","11","Y","FORD","1990","","","","","","","","0","01","1FTHF26H9LL","1","","1","00","Y","E","999","0","","2","1","04","01","01","PA","2","1.0","TPK"
"2005074075","","02","N","3","1","","3","N","01","Y","CHEV","1997","","","","","","","","0","01","1G1JC1247V7","2","","1","00","Y","S","999","0","","1","1","01","01","06","PA","1","1.0","PCP"
"2005131380","","12","N","3","1","","1","N","12","U","DODG","","","","","","","","","0","02","2B4AB11H1FK","1","","1","13","Y","E","030","0","","1","1","07","02","06","OH","1","7.0","PSV"
"2005131380","","12","N","2","1","","1","N","06","Y","MAZD","","","","","","","","","0","01","4F2CZ461X3K","1","","1","00","Y","E","000","0","","2","1","12","03","06","PA","2","6.0","PSV"
"2005192303","","04","N","3","2","","3","N","03","Y","NISS","1998","","","","","","","","0","01","3N1AB41D9WL","0","","2","00","Y","E","010","0","","1","1","08","18","01","PA","1","1.0","P4D"
"2005192303","","09","N","1","2","","3","N","07","Y","CHRY","2002","","","","","","","","1","","1C8EL46R82N","0","","2","00","N","E","000","0","","2","2","01","06","01","NY","2","1.0",""
"2005137486","","04","N","3","1","","1","N","02","Y","CHEV","1994","","","","","","","","0","01","1G1LD55M1RY","1","","1","00","Y","S","999","","","1","1","02","01","02","PA","1","1.0","P4D"
"2005137486","","09","","2","2","","1","N","11","Y","NISS","","","","","","","","","1","","1N4EB31B2MC","1","","1","00","N","","000","","","2","2","03","06","98","PA","2","1.0","P"
"2005137486","","09","","2","2","","1","N","06","Y","DODG","","","","","","","","","1","","1D8GPZ5B34E","1","","1","00","N","","000","1","","3","2","02","06","98","PA","2","7.0","P"
"2005003331","","02","N","3","1","","3","N","14","Y","PONT","2002","","","","","","","","0","02","1G2JB124427","1","","1","00","Y","S","999","0","","1","1","05","15","03","PA","1","1.0","PCP"
"2005167763","","02","N","2","1","","1","N","12","Y","HOND","","","","","","","","","0","01","1HGEJ824XWL","1","","1","00","N","E","099","0","","1","1","05","01","01","PA","1","1.0","PCP"
"2005167763","","04","N","3","1","","1","N","03","Y","DODG","","","","","","","","","0","01","1B3EJ56H5WN","2","","1","00","Y","S","099","0","","2","1","05","12","07","PA","2","1.0","P4D"
"2005107025","","50","N","3","1","","1","N","01","Y","CHEV","","","","","","","","","0","01","1GCDC14K0KE","1","","1","00","Y","E","035","0","","1","1","05","01","01","PA","1","4.0","TPK"
"2005133118","","15","N","3","1","","3","N","01","Y","CHEV","","","","","","","","","0","02","2CNBJ13C6Y6","2","","2","00","Y","N","050","0","","1","1","12","98","01","PA","1","6.0","PUT"
"2005132254","","15","N","2","1","","1","N","11","Y","FORD","","","","","","","","","0","02","1FTNF21L64E","1","","1","00","N","E","060","0","","1","1","04","01","03","PA","1","4.0","PUT"
"2005184422","","04","N","2","1","","2","N","06","Y","FORD","2003","","","","","","","","0","02","1FAFP343X3W","1","","1","00","N","S","999","0","","1","1","01","01","13","PA","2","1.0","P4D"
"2005184422","","04","N","3","1","","2","N","12","Y","FORD","2004","","","","","","","","0","01","1FAFP34354W","1","","1","00","Y","S","999","0","","2","1","03","01","13","PA","1","1.0","P4D"
"2005189368","","04","N","1","1","","2","N","01","Y","VOLK","2004","","","","","","","","0","02","WVWPD63B04E","1","","2","00","Y","S","035","","","1","1","01","08","03","PA","1","1.0","P4D"
"2005067542","","50","N","3","1","","1","N","01","Y","FORD","","","","","","","","","0","01","1FTCR15X1SP","1","","1","00","Y","E","999","0","","1","1","02","01","01","PA","1","4.0","TPK"
"2005067542","","50","N","2","1","","1","N","06","Y","STRN","","","","","","","","","0","01","1G8ZH528X2Z","2","","1","00","N","E","999","0","","2","1","01","02","01","PA","2","1.0","TPK"
