"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2005000013","","0","0","0","0","0","0","1","0","0","8","1","","02","1","2005","7","","","","11","0","0","0","0","0","0","0","0","3","0","0","0","","","1","","2","","","7","0","","8","0","0","0","2301","1","0","0","N","1","0","0","4","02503","0","","1.0","","1","N","N","","0","","0","0","0","","0","Y","","2","1","0","0","0","1","0","1","0","1","","","","N","","","","","","","","","",""
"2005000045","","0","0","0","0","0","0","0","0","0","7","0","","02","1","2005","7","40.521","-80.2244","","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","0","","40 31:15.600","","0","80 13:27.840","4","0","0","0","2213","0","0","0","N","0","0","0","1","02213","1","","5.0","","1","N","N","","0","","0","0","1","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2005000048","","2","0","0","0","0","0","0","0","0","2","0","","02","1","2005","1","40.445446","-79.765266","","11","0","1","0","0","0","0","0","0","1","0","0","0","","","0","","2","","40 26:43.605","4","0","79 45:54.957","0","0","0","0","2446","0","0","0","N","0","0","0","2","02446","0","","1.0","","1","N","N","","0","","0","0","0","","3","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005000051","","0","0","0","0","0","0","0","0","0","7","0","","02","1","2005","1","40.293971","-79.917175","","11","0","0","1","0","0","0","0","0","2","0","0","0","","","1","","0","","40 17:38.295","1","0","79 55:01.830","3","0","0","0","2440","0","0","0","N","0","0","0","3","02440","0","","2.0","","1","N","N","","0","","1","0","0","","0","N","","1","1","1","0","0","0","0","2","1","1","","","","N","","","","","","","","","",""
"2005000055","","0","0","0","0","0","0","0","0","0","1","0","","02","1","2005","1","","","","11","0","0","0","0","1","0","0","0","","0","0","0","","","1","","2","","","","0","","8","0","0","0","2404","0","0","0","Y","0","0","0","4","02404","0","","1.0","","9","N","N","","2","","0","0","0","","0","","","3","1","3","0","0","1","0","1","1","3","","","","N","","","","","","","","","",""
"2005000062","","1","0","0","0","0","0","0","0","0","7","0","","02","1","2005","1","40.3589","-79.9532","","11","0","0","0","0","1","0","0","0","","0","0","0","","","1","","0","","40 21:32.040","","0","79 57:11.520","4","0","0","0","2403","0","0","0","","0","0","0","2","02403","1","","5.0","","9","N","N","","0","","0","0","0","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2005000072","","1","0","0","0","0","0","0","0","0","7","0","","02","1","2005","2","40.4024","-79.9177","","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 24:08.640","","0","79 55:03.720","0","0","0","0","2472","0","0","0","N","0","0","0","1","02472","0","","2.0","","9","N","N","","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2005000471","","1","0","0","0","0","0","0","0","0","4","0","","02","1","2005","2","40.564927","-79.956854","","11","0","0","0","0","0","1","1","0","1","0","0","0","","","1","","2","","40 33:53.737","5","0","79 57:24.676","4","0","0","0","2207","0","0","0","N","0","0","0","3","02207","1","","1.0","","9","N","N","","1","","0","0","1","","3","Y","","3","1","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2005000637","","0","0","0","0","0","0","0","0","0","8","0","","02","1","2005","2","40.532778","-80.176715","","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","2","","40 31:58.000","","0","80 10:36.174","3","0","0","0","2458","1","0","0","N","1","0","0","2","02458","0","","1.0","","9","N","N","","0","","1","0","0","","0","","","2","1","0","0","0","0","0","2","1","1","","","","N","","","","","","","","","",""
"2005000638","","2","0","0","0","0","0","0","0","0","2","0","","02","1","2005","2","40.376688","-79.894312","","11","0","0","0","0","0","0","0","0","1","0","0","0","","","1","","1","","40 22:36.077","7","0","79 53:39.523","4","0","0","0","2448","0","0","0","N","0","0","0","2","02448","1","","1.0","","9","N","N","","0","","0","0","0","","2","Y","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005000646","","2","0","0","0","0","0","0","0","0","1","0","","02","1","2005","7","40.5482","-79.7701","","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 32:53.520","2","0","79 46:12.360","8","0","0","0","2104","0","0","0","N","0","0","0","1","02104","0","","2.0","","1","N","N","","0","","0","0","0","","0","N","","3","1","0","0","0","1","0","1","1","3","","","","N","","","","","","","","","",""
"2005000652","","2","0","0","0","0","0","0","0","0","2","0","","02","1","2005","2","40.6734","-80.0984","","11","0","0","0","1","1","0","0","0","","0","0","0","","","0","","1","","40 40:24.240","","0","80 05:54.240","0","0","0","0","2216","0","0","0","N","0","0","0","3","02505","0","","1.0","","1","N","N","","0","","0","0","0","","2","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005000656","","2","0","0","0","0","0","0","0","0","1","0","","02","1","2005","2","40.619698","-80.080684","","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","","2","","40 37:10.913","","0","80 04:50.464","0","0","0","0","2212","0","0","0","N","0","0","0","3","02505","0","","1.0","","9","N","N","","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005000844","","1","0","0","0","0","0","0","0","0","1","0","","02","1","2005","2","","","","11","0","0","0","0","0","1","0","0","","0","0","0","","","0","","7","","","","3","","0","0","0","0","2458","0","0","0","N","0","0","0","3","02458","0","","1.0","","9","N","N","","1","","0","0","1","","0","","","3","0","0","0","0","0","0","1","0","3","","","","N","","","","","","","","","",""
"2005001009","","0","0","0","0","0","0","0","0","0","8","0","","02","1","2005","2","40.532778","-80.176715","","11","0","0","0","0","0","1","0","0","2","1","0","0","","","0","","2","","40 31:58.000","1","0","80 10:36.174","1","0","0","0","2452","1","1","0","N","1","1","0","2","02458","0","2","1.0","","9","N","N","","0","0","0","0","1","","0","N","","2","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2005001031","","2","0","0","0","0","0","0","0","0","4","0","","02","1","2005","3","","","","11","1","0","0","0","0","1","0","0","","0","0","0","","","0","","0","","","","7","","0","0","0","0","2435","0","0","0","N","0","0","0","3","02435","0","","6.0","","1","N","N","","0","","0","0","0","","3","","","2","0","0","0","0","0","0","1","0","2","","","","N","","","","","","","","","",""
"2005001061","","2","0","0","0","0","0","0","0","0","1","0","","02","1","2005","3","40.6182","-79.9452","","11","0","0","1","0","0","0","0","0","1","0","0","0","","","0","","2","","40 37:05.520","2","0","79 56:42.720","0","0","0","0","2217","0","0","0","N","0","0","0","2","02217","0","","1.0","","9","N","N","","0","","0","0","0","","0","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005001067","","2","0","0","0","0","0","0","0","0","4","0","","02","1","2005","4","40.399806","-80.065168","","11","0","0","0","0","0","1","0","0","1","0","0","0","","","1","","1","","40 23:59.303","1","0","80 03:54.606","3","0","0","0","2117","0","0","0","N","0","0","0","2","02117","0","","1.0","","9","N","N","","0","","1","0","0","","2","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2005001092","","1","0","0","0","0","0","0","0","0","4","0","","02","1","2005","4","40.6206","-80.0547","","11","0","0","0","0","0","1","0","0","","0","0","0","","","1","","2","","40 37:14.160","","0","80 03:16.920","4","0","0","0","2216","0","0","0","N","0","0","0","2","02505","1","","1.0","","9","N","N","","0","","0","0","0","","3","","","2","1","0","0","0","0","0","2","1","2","","","","N","","","","","","","","","",""
"2005001449","","1","0","0","0","0","0","1","0","0","1","1","","02","1","2005","4","","","","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","","","3","","9","0","0","0","2301","0","0","0","N","0","0","0","2","02503","0","","1.0","","9","N","N","","0","","0","0","0","","2","","","2","0","1","0","0","0","1","1","0","2","","","","N","","","","","","","","","",""
"2005002028","","0","0","0","0","0","0","0","0","0","4","0","","02","1","2005","3","40.381329","-79.817108","","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","3","","40 22:52.783","6","0","79 49:01.590","4","0","0","0","2424","0","0","0","N","0","0","0","3","02424","1","","1.0","","9","N","N","","1","","0","0","1","","0","N","","3","1","0","0","0","0","0","2","1","3","","","","N","","","","","","","","","",""
