"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2018027180","","0","WI","666079","2015","7","1"
"2018004762","","0","PA","PT317E0","","6","2"
"2018035398","","0","IA","DE5745","2018","6","2"
"2018062029","","0","PA","","","1","3"
"2018097663","","0","PA","AF91977","2018","7","3"
"2018005641","","0","MI","C367060","2018","7","4"
"2018118711","","0","PA","PT8075S","2019","3","2"
"2018092485","","0","","","","1","2"
"2018005338","","0","PA","XGV9358","","3","1"
"2018109059","","0","IL","610342ST","2018","7","1"
"2018056353","","0","PA","XKT5897","2019","6","1"
"2018055791","","0","ME","237577A","2019","7","1"
"2018031233","","0","PA","PT735B8","","3","1"
"2018041475","","0","PA","HDH3618","2018","1","2"
"2019076356","","0","ZZ","999999999999","9999","7","2"
"2018055987","","0","PA","XJS0602","2018","3","1"
"2018090995","","1","PA","EXK5875","2004","1","3"
"2018090995","","0","PA","DVX8266","2013","1","4"
"2018088076","","0","CA","4PS1459","2018","7","1"
"2018139373","","0","PA","PT1383M","2018","7","2"
"2018114549","","0","TN","U308526","","6","2"
"2018082134","","0","ME","218747C","2021","7","1"
"2018082134","","0","ME","195332C","2019","7","2"
"2018111761","","0","ME","66430","2020","8","2"
"2018019652","","0","OH","TQF8214","2018","7","1"
"2018008462","","0","","TQN7375","","7","2"
"2018046792","","0","PA","PT2252N","2018","8","1"
"2018046792","","0","PA","PT2252N","2018","6","2"
"2018022568","","0","ON","P7925A","2027","7","2"
"2019027639","","0","PA","PT4792Z","2020","6","2"
"2018111704","","0","PA","PT6828S","9999","7","1"
"2018137930","","0","PA","","","1","3"
"2018124603","","0","KS","644184","2018","7","1"
"2018073157","","0","PA","XKG7889","2073","7","1"
"2018061066","","0","","","","6","2"
"2018040977","","0","MS","076692","2018","6","2"
"2018094155","","0","","","","1","1"
"2018109585","","0","PA","C6675ME","2017","3","1"
"2018127189","","0","PA","PT7704Z","2016","7","2"
"2018012699","","0","NJ","TPK-15C","2018","6","2"
"2018066284","","0","PA","XS42324","2019","3","1"
"2018044146","","0","PA","JFY0838","2020","1","2"
"2018070320","","0","ME","2273647","2018","7","1"
"2018062950","","0","","","","1","1"
"2018025550","","0","PA","JXD6781","2018","1","2"
"2018059401","","0","PA","XHX3547","2020","6","2"
"2018122357","","0","OH","TSB4741","2018","7","1"
"2018104818","","0","PA","","","1","1"
"2018050547","","0","PA","GWV7905","2018","1","2"
"2018051861","","0","PA","","","","1"
"2018110105","","0","PA","40098CO","2015","1","2"
"2018008682","","0","AL","A102297","2018","7","1"
"2018052754","","0","AB","4NK784","9999","7","3"
"2018121090","","0","TN","U570042","9999","7","2"
"2018130974","","0","PA","PT6489S","2018","7","1"
"2018038713","","0","VA","740145TL","2018","7","1"
"2018034002","","0","PA","PT021C2","2018","7","3"
"2018133538","","0","PA","KRC9861","2019","1","1"
"2018133538","","0","MI","DXY8451","2019","1","2"
"2018068833","","0","PA","PT2322X","2019","7","1"
"2018081341","","0","ME","23TLR5422A","","7","1"
"2018017985","","0","PA","PT7523L","2018","7","2"
"2018066715","","0","PA","XJW-3658","","3","2"
"2018132404","","0","ZZ","UNKNOWN","2019","7","2"
"2018112450","","0","QC","RD9135M","2019","7","2"
"2018109817","","0","PA","","","1","2"
"2018070921","","0","OK","BL1441","2018","7","2"
"2018120325","","0","OH","TQZ5959","","7","2"
"2018104885","","0","","","","1","1"
"2018061388","","0","PA","","","1","1"
"2018112209","","0","PA","KRX6236","2013","1","2"
"2018112209","","0","PA","YZN8866","2016","2","3"
"2018128862","","0","PA","HXN2042","2019","1","2"
"2018072631","","0","NE","207683","2019","7","2"
"2018036447","","0","PA","ERD0650","2010","1","1"
"2018121297","","0","PA","999999999999","2099","8","2"
"2018049783","","0","TN","U759891","2099","7","2"
"2018069971","","0","NE","2333059","2018","6","1"
"2018079265","","0","IN","P111810","2018","7","2"
"2018039712","","0","PA","YKM4819","2019","1","2"
"2018119583","","0","PA","","","1","2"
"2018096519","","0","NY","2823C1","2021","7","1"
"2018049776","","0","IN","P739069","2018","7","1"
"2018047017","","0","PA","XGV-3773","2023","6","2"
"2018012761","","0","PA","","","1","2"
"2018052832","","0","TN","U692821","1994","7","1"
"2018030476","","0","PA","XGM9035","9999","7","2"
"2018017865","","0","PA","HDF0176","2018","1","1"
"2018095106","","0","NJ","TSH22W","2007","7","2"
"2018073535","","0","ME","66085","2020","8","2"
"2018122417","","0","PA","KPF8880","2019","1","1"
"2018044828","","0","PA","PT3430X","2018","7","2"
"2018071999","","0","PA","XLC2124","2008","7","1"
"2018087486","","0","ME","2180200","2019","6","1"
"2018078868","99999999999","1","PA","ZLX3269","2018","6","1"
"2018036603","","0","TN","U802502","2018","6","2"
"2018102775","","0","ME","66086","2019","7","2"
"2018053478","","0","PA","PT9478Y","2018","6","1"
"2018085612","","0","GA","UBD896","2018","7","1"
"2018049398","","0","","","","1","1"
"2018063533","","0","","","","6","1"
"2018036664","","0","OH","TRC9764","2019","7","1"
"2018012167","","0","TN","U707009","2018","7","1"
"2019009673","","0","PA","PT803A2","2019","6","2"
"2018048957","","0","PA","PT-2322X","2018","7","1"
"2018098127","","0","","","","1","1"
"2018076959","","0","PA","","","1","1"
"2018076959","","0","PA","","","2","2"
"2018134755","","0","PA","PT401B3","2019","3","1"
"2018134755","","0","TN","U739590","2018","7","2"
"2018046412","","0","PA","PT1447M","2018","7","3"
"2018091838","","0","PA","XLD5492","2019","3","2"
"2018122462","","0","OK","5023LY","2018","3","2"
"2018120366","","0","","","","8","1"
"2018036954","","0","PA","XDF5707","2021","3","2"
"2018044167","","0","ME","1975465","1994","7","3"
"2018010596","","0","IN","P512135","2017","7","1"
"2018013858","","0","","","","7","2"
"2018109744","","0","PA","XP24469","2019","5","2"
"2018063483","","0","PA","XJL4926","2019","6","2"
"2018064043","","0","","","","7","1"
"2018041500","","0","","","","1","3"
"2018066242","","0","","","","7","1"
"2018048674","","0","PA","PT133C8","2018","7","1"
"2018124823","","0","PA","PT455BO","9999","6","1"
"2018002789","","0","PA","KFG4582","2017","1","1"
"2018086514","","0","PA","PT45809","2018","3","1"
"2018092762","","0","PA","XL27179","2019","5","1"
"2018073458","","0","PA","XKG7800","2018","6","1"
"2018064770","","1","PA","","","8","2"
"2018126986","","0","PA","XFV6358","2019","7","1"
"2018074652","","0","PA","JRV2996","2018","1","2"
"2018074652","","0","","","","1","3"
"2018045595","","0","IL","568083ST","","7","1"
"2018046672","","0","","","","1","1"
"2018115519","","0","IN","P549899","","7","1"
"2018092057","","0","PA","XJD2952","2018","3","1"
"2018070511","","0","","","","1","2"
"2018080407","","0","PA","KPT5282","2007","1","2"
"2018004600","","0","PA","XCY3099","","3","2"
"2018008817","","0","NY","BN52102","2018","6","2"
"2019000162","","0","IA","DZ4487","2019","7","3"
"2018022547","","0","MO","PM2908","2018","7","1"
"2018048281","","0","PA","PT7031X","9999","6","1"
"2018043486","","0","","","","6","2"
"2018105148","","0","PA","XKN4263","2018","3","2"
"2018088723","","0","PA","PT7027X","","7","2"
"2018004256","","0","OH","TRA6601","2018","6","2"
"2018073472","","0","TN","U837711","2019","7","1"
"2018040472","","0","PA","","","1","1"
"2018057283","","0","FL","2194CV","2018","7","2"
"2018066814","","0","","","","3","3"
"2018097432","","0","OK","7376GE","","7","1"
"2018080758","","0","PA","XLF5061","2019","3","1"
"2018116166","","0","PA","XV78206","2002","7","2"
"2018024202","","0","OK","U505788","2099","6","1"
"2018099316","","0","OH","SVJ1693","2018","5","1"
"2018020177","","0","","","","1","1"
"2018127304","","0","TN","U497991","2012","6","1"
"2019001607","","0","ME","1951557","2099","7","2"
"2018058445","","0","","","","7","1"
"2018128010","","0","","","","7","2"
"2018022610","","0","IL","T490873","2018","6","1"
"2018041076","","0","OH","TNY2771","2018","7","1"
"2018004106","","0","PA","XCY2548","2017","3","1"
"2018063817","","0","ON","8036PW","2019","7","2"
"2018090247","","0","CO","631YQJ","2018","3","2"
"2018035472","","0","PA","JVE1390","2020","1","2"
"2018035472","","0","PA","DYW7754","2019","1","3"
"2018093234","","0","IA","RY5073","2018","7","1"
"2018047007","","0","PA","PETSNE1","2018","1","3"
"2018028515","","0","OH","TPM8667","2018","7","1"
"2018091148","","0","PA","","","1","3"
"2018109554","","0","","","","9","2"
"2018003563","","0","PA","JGE1113","2010","1","2"
"2018021461","","0","ON","M4076E","2015","7","2"
"2018131342","","0","ZZ","","","2","2"
"2018016269","","0","PA","XJB4388","2018","3","3"
"2018059290","","0","","","","1","2"
"2018051707","","0","","","","1","2"
"2018061344","","0","ME","204834A","2020","7","1"
"2018083218","","0","TN","U886757","2018","7","1"
"2018051739","","0","","N/A","","8","1"
"2018051739","","0","PA","XDA5150","2018","3","2"
"2018071446","","0","PA","","","1","1"
"2018081992","","0","ME","24TRL55342","2018","7","2"
"2018114558","","0","PA","PT609D8","2017","6","1"
"2018097143","","0","PA","JRV2416","2019","1","2"
"2018065187","","0","","","","1","1"
"2018031121","","0","PA","PT2586W","2018","7","2"
"2018012744","","0","PA","PT817A1","2018","3","1"
"2018033187","","0","PA","GZK3676","","1","2"
"2018033187","","0","PA","KCE6115","","1","3"
"2018033926","","0","PA","PT7401Z","2018","7","2"
"2018080260","","0","PA","PT539TT","2019","7","2"
"2018086541","","0","DE","T7052","2019","7","2"
"2018136824","","0","","","","1","2"
"2018099000","","0","PA","KLR1254","2019","1","2"
"2018014150","","0","PA","PT1281J","2018","7","1"
"2018111662","","0","PA","XKN9576","2018","3","2"
"2018094501","","0","OH","TRD6286","2018","6","1"
"2018047923","","0","ME","B726503","2018","7","1"
"2018045161","","0","ME","24TLR44683","2024","7","2"
"2018103924","","0","PA","PT7897M","2018","6","2"
"2018077705","","0","TN","U370488","2019","7","2"
"2018105977","","0","PA","XKC0265","2022","6","1"
"2018130116","","0","NE","26202W","","6","1"
"2018083066","","0","PA","PT4158X","2018","7","2"
"2018012572","","0","FL","9392CR","2018","7","2"
"2018006544","","0","IN","U716109","2020","7","2"
"2018044147","","0","PA","PT3103M","2018","7","1"
"2018031203","","0","PA","PT8395W","2018","7","2"
"2018128504","","0","","","","1","2"
"2018073976","","0","PA","PT669C4","","6","1"
"2018007912","","0","OK","3927LV","9999","6","1"
"2018018287","","0","IL","T511638","2018","7","2"
"2018033473","","0","PA","PT358C3","","7","1"
"2019009354","","0","PA","PT398C6","2019","7","1"
"2019009354","","0","PA","PT715D9","2019","6","3"
"2018062939","","0","","","","7","2"
"2018131003","","0","PA","XBC6643","2019","8","1"
"2018036778","","0","PA","PT7385Z","2005","6","2"
"2018079419","","0","WV","C128635","2018","6","3"
"2018110033","","0","PA","PT365E6","2003","7","3"
"2018097443","","0","","","","7","1"
"2018014224","","0","PA","XFV6422","2018","7","2"
"2018083241","","0","PA","PT0222X","2020","6","4"
"2018110379","","0","PA","XCG5098","2019","3","1"
"2018063327","","0","PA","XJX-9211","2018","6","2"
"2018063563","","0","SC","25478PT","2018","8","3"
"2018102833","","0","PA","PT43405","2018","7","1"
"2018127062","","0","ME","3825132","2018","7","1"
"2018021909","","0","ZZ","99999","2018","7","2"
"2018114959","","0","","","","1","2"
"2018113238","","0","PA","MG8320E","","7","1"
"2018014252","","0","TX","062B007","","6","1"
"2018019582","","0","PA","XDX4969","2018","6","2"
"2018102816","","0","IL","531600ST","2020","7","1"
"2018012021","","0","PA","HSP7890","2011","1","2"
"2019001610","","0","TN","U55960","2019","7","2"
"2018120555","","0","PA","HRF3958","2019","1","2"
"2018120555","","0","PA","HYK7883","2019","1","3"
"2019007511","","0","IN","P140693","2007","7","2"
"2018057987","","0","PA","PT6506X","2018","7","1"
"2018028291","","0","NJ","TGC74M","2006","6","1"
"2018041459","","0","PA","AG66473","0119","7","1"
"2018012881","","0","","","","6","2"
"2018088517","","0","PA","","","1","2"
"2018126491","","0","PA","UNKNOWN","","7","2"
"2018043846","","0","PA","PT0010Z","2018","6","2"
"2018040060","","0","PA","PT353D5","2018","8","1"
"2018068898","","0","PA","PT9536G","2018","6","2"
"2018094097","","0","PA","NONE","2018","8","2"
"2019001823","","0","ME","2273655","2099","7","2"
"2018101827","","0","PA","XKF9017","2018","6","1"
"2018004211","","0","ME","227609D","","7","1"
"2018065520","","0","ME","26TLR25051","2026","6","1"
"2018099304","","0","PA","PT691F0","2020","3","3"
"2018035805","","0","IN","P404666","","7","1"
"2018109360","","0","PA","XHM0580","2019","3","1"
"2018078069","","0","PA","XKT5571","2022","3","2"
"2018083510","","0","","","","1","1"
"2018050187","","0","OK","7216GN","2016","7","1"
"2018104238","","0","PA","JKS5082","2018","1","2"
"2018039131","","0","IL","T502106","2018","7","2"
"2018002003","","0","IL","U784108","2018","7","2"
"2018008250","","0","IL","T525066","","6","1"
"2018074872","","0","ZZ","999999999999","9999","7","1"
"2018073483","","0","OK","8083LY","2018","7","1"
"2018130163","","0","","","","1","2"
"2018102748","","0","TN","U548064","2019","6","2"
"2018048209","","0","PA","PT8158X","2018","7","1"
"2018069322","","0","IN","P381164","2018","6","1"
"2018024810","","0","ME","3513337","9999","7","1"
"2018118648","","0","OK","2358FL","2007","7","2"
"2018110554","","0","IN","P549920","2018","7","2"
"2019001617","","0","IL","T537994","2019","7","1"
"2018017461","","0","IL","T480155","2019","7","1"
"2018001780","","0","TN","U524011","2018","7","1"
"2018138690","","0","CA","4FC3678","2019","7","1"
"2018138615","","0","ME","2440967","2024","7","2"
"2018138283","","0","PA","PT9092W","2019","7","1"
"2018112762","","0","TN","12272364","2018","6","2"
"2018063747","","0","ZZ","999999999999","9999","6","1"
"2018097826","","0","FL","Z82ICV","2019","6","2"
"2018013459","","0","PA","JYY1292","2018","1","2"
