"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH_IND","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","HAZMAT_IND","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","NON_MOTORIST","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE_CD","VEH_TYPE","VINA_BODY_TYPE_CD"
"2018090998","","05","N","3","1","","1","N","12","Y","MITS","2017","","","","","","","","0","01","ML32A3HJ5HH","1","","1","00","Y","N","999","0","","1","1","05","98","07","PA","1","1.0","P4H"
"2018079108","","04","N","3","1","","3","N","12","Y","HOND","2003","","","","","","","","0","01","1HGCM56313A","4","","1","00","Y","S","030","0","","1","1","01","01","01","PA","1","1.0","P4D"
"2018084314","","04","N","3","1","","3","N","11","Y","NISS","2012","","","","","","","","0","02","3N1AB6AP0CL","1","","1","00","Y","W","040","0","","1","1","07","01","07","PA","1","6.0","P4D"
"2018084314","","04","N","3","2","","3","N","12","Y","TOYT","2009","","","","","","","","1","","4T1BK46K49U","0","","1","00","Y","","000","0","","2","2","07","06","01","PA","2","1.0","P4D"
"2018120253","","04","N","3","1","","2","N","12","Y","NISS","2015","","","","","","","","0","01","1N4AL3AP7FC","3","","3","00","Y","W","055","0","","1","1","01","17","06","PA","1","1.0","P4D"
"2018120253","","15","N","2","1","","2","N","06","Y","STRN","2006","","","","","","","","0","02","5GZCZ63446S","1","","3","00","N","W","025","0","","2","1","07","17","06","OH","2","6.0","T4W"
"2018120253","","15","N","1","1","","2","N","12","Y","FORD","2004","","","","","","","","0","01","1FMZU73K64U","3","","3","00","N","W","005","0","","3","1","04","17","06","PA","2","6.0","T4W"
"2018051768","","69","N","0","1","","1","N","06","Y","FORD","2018","","","","","","","","0","01","1FMCU0GD7JU","2","","1","00","N","S","999","0","","1","1","02","14","01","OH","1","6.0","T"
"2018051768","","","N","","","","","N","","","","","Y","1.0","99.0","1.0","U","1.0","U","0","00","","1","","","","","","","","","2","30","","99","99","","2","31.0",""
"2018138404","","04","N","3","1","","1","N","12","Y","DODG","2016","","","","","","","","0","01","2C3CDXJG0GH","2","","1","00","Y","W","999","0","","1","1","03","01","01","PA","1","1.0","P4D"
"2018138404","","40","N","1","2","","1","N","03","N","CHRY","2003","","","","","","","","1","","3C4FY48B13T","0","","1","00","N","","000","0","","2","2","07","06","98","PA","2","1.0","TSV"
"2018079108","","04","N","3","1","","1","N","03","Y","TOYT","2002","","","","","","","","0","02","4T1BE30K82U","1","","1","00","Y","S","020","0","","2","1","12","01","01","PA","2","1.0","P4D"
"2018057310","","40","N","2","1","","1","N","01","Y","CHEV","2006","","","","","","","","0","01","3GNDA23D56S","1","","1","00","Y","S","999","0","","1","1","05","10","02","PA","1","6.0","TSV"
"2018057310","","04","N","3","1","","1","N","12","Y","VOLK","2015","","","","","","","","0","01","3VWD17AJ8FM","2","","1","00","Y","N","999","0","","2","1","05","02","04","PA","2","1.0","P4D"
"2018102410","","40","N","2","1","","1","N","01","Y","TOYT","2007","","","","","","","","0","01","5TDBK23CX7S","1","","1","00","N","E","015","","","1","1","03","12","01","PA","1","7.0","TSV"
"2018102410","","04","N","3","1","","1","N","02","Y","NISS","2016","","","","","","","","0","01","1N4AL3AP8GN","2","","1","00","Y","S","030","","","2","1","09","01","01","PA","2","1.0","P4D"
"2018079117","","02","N","3","1","","3","N","12","Y","CHEV","1998","","","","","","","","0","02","2G1WW12M2W9","2","","2","12","Y","E","999","0","","1","1","02","10","04","PA","1","1.0","PCP"
"2018073508","","15","N","3","1","","2","N","12","Y","SUZI","2008","","","","","","","","0","01","2S3DA417886","1","","1","00","Y","W","025","0","","1","1","08","01","03","PA","1","6.0","T4W"
"2018073508","","15","N","3","1","","2","N","06","Y","HOND","2014","","","","","","","","0","02","2HKRM3H59EH","1","","1","00","Y","W","000","0","","2","1","05","03","03","PA","3","6.0","T4W"
"2018073508","","04","N","2","1","","2","N","06","Y","FORD","2017","","","","","","","","0","05","3FA6P0G78HR","1","","1","00","N","W","000","0","","3","1","01","03","03","PA","2","1.0","P4D"
"2018124084","","51","N","3","1","","1","N","12","Y","FORD","2015","","","","","","","","0","02","1FTEW1EF0FF","1","","1","00","Y","W","999","0","","1","1","05","01","03","PA","1","4.0","TCW"
"2018124084","","15","N","1","1","","1","N","07","Y","HOND","2007","","","","","","","","0","01","5J6RE48577L","1","","1","00","N","W","999","0","","2","1","08","02","03","WV","2","6.0","T4W"
"2018034951","","51","N","2","1","","1","N","12","Y","NISS","2011","","","","","","","","0","01","1N6AD0CW7BC","1","","3","00","Y","N","099","0","","1","1","05","17","08","PA","1","4.0","T4C"
"2018111359","","04","N","3","1","","1","N","12","Y","CHEV","2000","","","","","","","","0","01","1G1JC5243Y7","1","","1","00","Y","S","999","0","","1","1","07","01","03","PA","1","1.0","P4D"
"2018111359","","04","N","2","1","","1","N","06","Y","CADI","2017","","","","","","","","0","02","1G6AH5SX6H0","1","","1","00","N","S","000","0","","2","1","02","03","03","PA","2","1.0","P4D"
"2018079767","","15","N","3","1","","2","N","11","Y","JEEP","2014","","","","","","","","0","01","1C4NJPBA2ED","1","","1","00","Y","E","035","0","","1","1","12","01","01","PA","2","1.0","T4W"
"2018079767","","41","N","1","1","","2","N","02","Y","DODG","2002","","","","","","","","0","02","2B7HB11X42K","1","","1","00","N","N","035","0","","2","1","03","15","03","PA","1","7.0","TCG"
"2018015834","","04","N","3","1","","1","N","14","Y","BUIC","2007","","","","","","","","0","02","1G4HD57247U","1","","1","00","Y","S","055","0","","1","1","02","01","03","PA","1","1.0","P4D"
"2018015834","","51","N","2","1","","1","N","00","Y","FORD","2001","","","","","","","","0","02","1FDWF36S11E","1","","1","00","N","S","055","0","","2","1","03","01","01","PA","0","4.0","TCB"
"2018039586","","41","N","1","1","","1","N","09","Y","DODG","2003","","","","","","","","0","01","1D4GP24RX3B","4","","4","00","N","E","070","0","","1","1","07","16","01","PA","1","7.0","TES"
"2018039586","","69","N","1","1","","1","N","03","Y","TOYT","2018","","","","","","","","0","03","JTEZU5JR5J5","1","","4","00","N","E","070","0","","2","1","07","16","03","TX","2","6.0","T"
"2018101560","","51","N","3","3","","2","N","02","Y","GMC","1999","","","","","","","","0","02","1GTEK19T7XE","1","","1","00","Y","N","035","0","","1","1","02","01","01","PA","1","4.0","T3C"
"2018003431","","04","N","3","1","","2","N","12","Y","TOYT","2014","","","","","","","","0","01","4T1BF1FKXEU","1","","1","00","Y","E","020","0","","1","1","12","01","01","PA","1","1.0","P4D"
"2018052327","","04","N","3","1","","1","N","01","Y","TOYT","2007","","","","","","","","0","02","4T1BK46K07U","1","","3","00","Y","W","999","","","1","1","07","17","01","PA","1","1.0","P4D"
"2018057273","","04","N","3","1","","1","N","12","Y","HYUN","2004","","","","","","","","0","02","KMHDN46D84U","2","","1","00","Y","E","040","0","","1","1","02","01","03","PA","1","1.0","P4D"
"2018057273","","15","N","2","1","","1","N","06","Y","MITS","2011","","","","","","","","0","02","JA4AP3AU2BZ","1","","1","00","Y","E","005","0","","2","1","12","02","03","PA","2","6.0","T4W"
"2018076111","","02","N","3","1","","2","N","11","Y","CHEV","2009","","","","","","","","0","01","1G1AS18H597","1","","1","00","Y","N","999","0","","1","1","07","01","01","PA","1","1.0","PCP"
"2018076111","","15","N","2","1","","2","N","07","Y","FORD","2004","","","","","","","","0","01","1FMFU18LX4L","4","","1","00","N","N","999","0","","2","1","01","02","01","PA","2","6.0","T4W"
"2018064277","","15","N","2","3","","3","N","12","U","DODG","2004","","","","","","","","0","02","1D4HB48N44F","2","","1","00","Y","S","025","0","","1","5","07","01","01","PA","1","1.0","T4W"
"2018064277","","04","N","2","2","","3","N","06","Y","TOYT","2009","","","","","","","","1","","4T1BE46K19U","0","","1","00","Y","","000","0","","2","2","09","06","01","PA","2","1.0","P4D"
"2018064277","","04","N","2","2","","3","N","06","Y","CHEV","2013","","","","","","","","1","","1G1PC5SB5D7","0","","1","00","Y","","000","0","","3","2","03","06","01","PA","2","1.0","P4D"
"2018097705","","04","N","2","1","","1","N","12","Y","FORD","2012","","","","","","","","0","01","3FAHP0GA5CR","1","","1","00","Y","S","020","0","","1","1","07","01","01","PA","1","1.0","P4D"
"2018097705","","04","N","2","1","","2","N","09","Y","HYUN","2014","","","","","","","","0","01","KMHDH4AE7EU","1","","1","00","Y","E","025","0","","2","1","07","01","01","PA","2","1.0","P4D"
"2018064935","","04","N","3","1","","2","N","05","Y","SUBA","2016","","","","","","","","0","02","4S3BNAC64G3","1","","1","00","Y","E","025","0","","1","1","05","12","01","PA","2","1.0","P4D"
"2018065795","","04","N","3","1","","2","N","12","Y","NISS","2015","","","","","","","","0","01","3N1AB7AP3FY","2","","1","00","Y","E","999","0","","1","1","05","01","01","PA","1","1.0","P4D"
"2018065795","","04","N","2","1","","2","N","02","Y","HYUN","2015","","","","","","","","0","01","5NPE34AF2FH","2","","1","00","Y","S","999","0","","2","1","01","01","01","PA","2","1.0","P4D"
"2018050203","","04","N","3","1","","3","N","12","Y","DODG","1999","","","","","","","","0","02","2B3HD56J7XH","1","","3","00","Y","S","045","0","","1","1","08","17","01","PA","1","1.0","P4D"
"2018050203","","41","N","3","2","","3","N","06","Y","CHEV","2001","","","","","","","","1","","1GCHG35R811","0","","2","00","Y","","000","0","","2","2","03","06","09","PA","2","7.0","TCG"
"2018064935","","04","N","3","1","","1","N","12","Y","SUBA","2015","","","","","","","","0","01","4S3BNAE62F3","2","","1","00","Y","W","025","0","","2","1","03","01","01","PA","1","1.0","P4D"
"2018128234","","04","N","2","1","","1","N","01","Y","CHEV","2011","","","","","","","","0","01","1G1PH5S94B7","1","","1","00","Y","S","030","0","","1","1","02","02","01","PA","1","1.0","P4D"
"2018128234","","04","N","2","1","","1","N","07","Y","SUZI","2013","","","","","","","","0","01","JS2RF9A62D6","1","","1","00","Y","S","005","0","","2","1","05","02","01","PA","2","1.0","P4D"
"2018066068","","41","N","3","1","","3","N","12","Y","CHEV","2011","","","","","","","","0","02","1GCZGUBG0B1","1","","4","00","Y","E","065","0","","1","1","03","16","01","TX","1","7.0","TEC"
"2018077624","","28","N","3","1","","1","N","00","N","HOND","2006","","","","","","","","0","01","JH2PC37086M","1","","4","00","Y","S","065","0","","1","1","04","16","06","PA","0","2.0","MRC"
"2018089251","","04","N","3","1","","3","N","01","Y","SUZI","2008","","","","","","","","0","01","JS2YC415785","1","","1","00","Y","W","020","0","","1","1","01","12","03","PA","1","1.0","P4D"
"2018089251","","15","N","3","1","","2","N","12","Y","CHEV","2001","","","","","","","","0","01","2CNBE13C516","4","","1","00","Y","E","035","0","","2","1","01","01","01","PA","2","6.0","T4W"
"2018116246","","02","N","3","1","","1","N","10","Y","HOND","2001","","","","","","","","0","02","1HGEM22991L","1","","1","00","Y","S","999","0","","1","1","02","12","03","PA","1","1.0","PCP"
"2018116246","","04","N","9","1","","1","N","12","Y","HYUN","2014","","","","","","","","0","01","5NPEB4ACXEH","1","","1","00","N","N","999","0","","2","1","07","01","03","PA","2","1.0","P4D"
"2018010395","","15","N","3","1","","3","N","01","Y","KIA","2010","","","","","","","","0","01","KNDJT2A22A7","1","","1","00","Y","N","999","0","","1","1","05","02","01","PA","1","1.0","T4W"
"2018010395","","15","N","2","1","","3","N","06","Y","ACUR","2015","","","","","","","","0","01","5J8TB4H5XFL","1","","1","00","N","N","999","0","","2","1","03","02","01","AZ","2","6.0","T4W"
"2018125689","","04","N","3","1","","2","N","01","Y","CHEV","2001","","","","","","","","0","02","1Y1SK52861Z","1","","1","00","Y","N","999","0","","1","1","08","01","01","PA","1","1.0","P4D"
"2018125689","","40","N","2","2","","2","N","11","Y","TOYT","1999","","","","","","","","1","","4T3ZF13C1XU","0","","1","00","Y","N","000","","","2","2","08","06","09","PA","2","1.0","TSV"
"2018125689","","04","N","3","2","","3","N","02","Y","FORD","2013","","","","","","","","1","","3FA6P0H75DR","0","","1","00","Y","N","000","","","3","2","05","06","01","PA","2","1.0","P4D"
"2018038150","","15","N","3","1","","3","N","01","U","JEEP","2015","","","","","","","","0","01","1C4NJDBB0FD","1","","1","00","Y","W","025","0","","1","1","12","01","12","PA","1","1.0","T4W"
"2018031062","","69","Y","1","1","","1","N","06","Y","FORD","2009","","","","","","","","0","02","1FDEE35L39D","1","","1","00","N","W","035","0","","1","1","03","02","03","PA","2","3.0","TYY"
"2018031062","","51","N","3","1","","1","N","12","Y","DODG","2004","","","","","","","","0","01","1D7HG48N74S","2","","1","00","Y","W","035","0","","2","1","12","01","03","PA","1","4.0","TCW"
"2018134537","","04","N","3","1","","2","N","11","Y","BMW","2001","","","","","","","","0","02","WBAAV33461E","2","","1","00","Y","S","999","0","","1","1","07","10","01","PA","1","1.0","P4D"
"2018128188","","04","N","3","1","","3","N","12","Y","FORD","2009","","","","","","","","0","01","3FAHP08ZX9R","1","","3","00","Y","N","999","0","","1","1","07","17","01","PA","1","1.0","P4D"
"2018004590","","05","N","2","3","","3","N","11","U","HOND","2008","","","","","","","","0","01","JHMGD37698S","1","","1","00","Y","S","999","0","","1","1","07","01","09","PA","1","1.0","P4H"
"2018004590","","98","N","2","2","","2","N","11","U","OTHR","2003","","","","","","","","1","","5LABE12123W","0","","1","00","N","N","000","0","","2","2","05","06","98","PA","3","98.0",""
"2018052541","","04","N","3","1","","3","N","01","Y","NISS","2012","","","","","","","","0","02","1N4AL2AP2CC","1","","3","00","Y","W","999","0","","1","1","05","17","01","PA","1","1.0","P4D"
"2018025635","","69","N","2","1","","3","N","11","Y","TOYT","2018","","","","","","","","0","01","JTMRFREV0JJ","1","","1","00","Y","N","999","0","","1","1","07","98","98","PA","1","6.0","T"
"2018025635","","15","N","1","2","","5","N","06","U","CADI","2004","","","","","","","","1","","3GYFK66N04G","0","","1","00","N","","000","0","","2","2","07","06","98","PA","2","6.0","T4W"
"2018132945","","15","N","3","1","","2","N","01","Y","NISS","2015","","","","","","","","0","02","5N1AT2MV3FC","1","","1","00","Y","N","055","0","","1","1","01","01","03","PA","1","6.0","T4W"
"2018132945","","15","N","3","1","","2","N","07","Y","HOND","2013","","","","","","","","0","02","5FNYF4H9XDB","2","","1","00","Y","N","055","0","","2","1","03","01","01","PA","2","6.0","T4W"
"2018032488","","69","N","3","1","","1","N","12","Y","JEEP","2018","","","","","","","","0","01","1C4NJRFB9FD","1","","1","00","Y","N","999","","","1","1","05","01","03","PA","1","1.0","T"
"2018032488","","09","N","2","1","","1","N","06","Y","DODG","","","","","","","","","0","02","99999999999","1","","1","00","N","N","999","","","2","1","03","01","03","WV","2","1.0",""
"2018032488","","09","N","","","","","N","00","","","","","","","","","","","0","","","0","","1","00","","","","0","","3","51","02","98","03","","0","1.0",""
"2018028894","","51","N","3","1","","2","N","12","Y","FORD","2009","","","","","","","","0","02","1FTYR14D79P","1","","1","00","Y","E","999","0","","1","1","03","01","03","PA","1","4.0","TPC"
"2018028894","","69","N","3","1","","3","N","11","Y","FORD","2013","","","","","","","","0","02","1FDEE3FL9DD","2","","1","13","Y","N","999","0","","2","1","03","12","04","PA","2","4.0","TYY"
"2018049891","","04","N","3","1","","3","N","06","Y","TOYT","2008","","","","","","","","0","02","4T1BE46KX8U","1","","3","00","Y","S","999","0","","1","1","05","17","03","PA","1","1.0","P4D"
"2018066657","","04","N","3","1","","3","N","01","Y","HOND","2006","","","","","","","","0","02","1HGFA16516L","1","","1","00","Y","E","999","0","","1","1","04","01","01","PA","1","1.0","P4D"
"2018066657","","15","N","3","1","","2","N","10","Y","TOYT","2015","","","","","","","","0","01","5TDDKRFH8FS","1","","1","00","Y","N","999","0","","2","1","05","01","01","PA","2","6.0","T4W"
"2018009577","","04","N","3","2","","1","N","11","Y","CHRY","2007","","","","","","","","0","","2C3KA53G47H","0","","1","00","Y","W","040","0","","1","1","05","01","07","PA","1","1.0","P4D"
"2018030359","","04","N","3","1","","2","N","07","Y","HOND","2012","","","","","","","","0","01","19XFB2F5XCE","1","","1","00","Y","S","999","0","","1","1","07","12","01","PA","2","1.0","P4D"
"2018030359","","15","N","3","1","","2","N","12","Y","DODG","2016","","","","","","","","0","02","3C4PDDBG4GT","2","","1","00","Y","N","040","0","","2","1","05","01","01","PA","1","6.0","T4W"
"2018133043","","04","N","2","1","","1","N","07","Y","NISS","2016","","","","","","","","0","01","3N1AB7AP8GL","2","","1","00","Y","N","999","0","","1","1","07","18","01","CA","1","1.0","P4D"
"2018133043","","09","N","2","2","","1","N","01","Y","ALFA","2017","","","","","","","","1","","ZARFAEEN7H7","0","","1","00","N","N","000","0","","2","2","09","06","01","MD","2","1.0","P"
"2018123956","","04","N","3","1","","1","N","12","Y","TOYT","2004","","","","","","","","0","02","4T1BF28B44U","1","","1","00","Y","W","035","0","","1","1","12","01","01","PA","1","1.0","P4D"
"2018123956","","01","N","3","1","","1","N","12","Y","AUDI","2015","","","","","","","","0","01","WAUCGAFH1FN","1","","1","00","Y","E","030","0","","2","1","01","01","01","PA","2","1.0","PCV"
"2018023988","","04","N","3","1","","2","N","12","Y","SUZI","2010","","","","","","","","0","01","JS2YC5A41A6","1","","1","00","Y","S","045","0","","1","1","07","01","01","PA","1","1.0","P4D"
"2018023988","","04","N","3","2","","2","N","06","Y","LINC","1998","","","","","","","","0","01","1LNFM82W5WY","0","","1","00","Y","S","000","0","","2","3","07","03","01","PA","2","1.0","P4D"
"2018091019","","69","N","3","1","","1","N","04","Y","JEEP","2012","","","","","","","","0","01","1C4NJRFB6CD","1","","1","00","Y","N","015","0","","1","1","05","01","01","PA","2","6.0","T"
"2018091019","","04","N","1","1","","1","N","12","Y","LEXS","2009","","","","","","","","0","02","JTHCK262295","1","","1","00","N","W","999","0","","2","1","05","01","01","PA","1","1.0","P4D"
"2018109936","","05","N","3","1","","1","N","12","Y","NISS","2015","","","","","","","","0","01","3N1CE2CPXFL","1","","1","00","Y","S","999","0","","1","1","03","01","03","PA","1","1.0","P4H"
"2018109936","","51","N","1","1","","1","N","06","Y","TOYT","2012","","","","","","","","0","01","5TFUY5F10CX","1","","1","00","N","S","999","0","","2","1","05","01","03","PA","2","1.0","TCW"
"2018085957","","","N","","","","","N","","","","","Y","4.0","99.0","1.0","U","1.0","U","0","00","","1","","","","","","","","","1","30","","99","99","","2","31.0",""
"2018085957","","04","N","0","1","","1","N","12","U","HYUN","2013","","","","","","","","0","","5NPEB4AC2DH","1","","1","00","N","N","999","","","2","1","05","12","01","PA","1","1.0","P4D"
"2018065559","","41","N","3","1","","2","N","09","Y","DODG","2006","","","","","","","","0","02","2D8GP44LX6R","1","","1","00","Y","E","999","0","","1","1","04","01","01","PA","1","7.0","TES"
"2018065559","","51","Y","1","1","","2","N","06","Y","GMC","1993","","","","","","","","0","02","1GDL7H1J4PJ","1","","1","31","N","E","000","0","","2","1","02","03","01","PA","2","5.0","TCB"
"2018116834","","69","N","3","1","","1","N","03","Y","CHEV","2018","","","","","","","","0","01","2GNAXSEV7J6","1","","1","00","Y","N","999","0","","1","1","03","12","01","PA","1","7.0","T"
"2018116834","","51","N","2","1","","1","N","12","Y","FORD","2006","","","","","","","","0","01","1FTWW33PX6E","1","","1","00","N","W","999","0","","2","1","12","01","01","PA","2","4.0","TCW"
"2018011626","","01","N","2","1","","1","N","12","Y","VOLK","2004","","","","","","","","0","01","3VWCM31Y14M","1","","1","00","Y","E","999","0","","1","1","10","01","01","PA","1","1.0","PCV"
"2018011626","","15","N","2","1","","1","N","03","Y","CHEV","2011","","","","","","","","0","01","2CNFLCEC4B6","2","","1","00","Y","S","999","0","","2","1","05","12","06","PA","2","6.0","T4W"
"2018070501","","15","N","3","1","","3","N","01","Y","TOYT","2003","","","","","","","","0","01","JTEHH20VX30","1","","4","00","Y","N","020","0","","1","1","07","16","06","VA","1","6.0","T4W"
"2018070501","","15","N","1","1","","3","N","06","Y","GMC","2015","","","","","","","","0","01","1GKKVRKDXFJ","1","","2","00","N","N","005","0","","2","1","07","02","06","PA","2","6.0","T4W"
"2018103750","","09","N","3","1","","1","N","11","Y","KIA","2018","","","","","","","","0","01","3KPFK4A77JE","1","","1","00","Y","S","999","0","","1","1","01","15","03","GA","1","1.0","P"
"2018103750","","51","N","3","1","","1","N","02","Y","MAZD","1999","","","","","","","","0","02","4F4ZR17X4XT","3","","1","00","Y","N","999","0","","2","1","02","12","03","PA","1","4.0","TPC"
"2018017662","","15","N","2","1","","3","N","01","Y","HOND","2013","","","","","","","","0","01","5J6RM4H70DL","1","","1","00","N","S","015","0","","1","1","12","12","01","PA","1","1.0","T4W"
"2018017662","","04","N","3","1","","3","N","11","Y","CHEV","2017","","","","","","","","0","02","1G1BE5SM0H7","2","","1","00","Y","E","025","0","","2","1","05","01","01","PA","2","1.0","P4D"
"2018091968","","51","N","1","1","","3","N","09","Y","FORD","2005","","","","","","","","0","01","1FTPX14565F","1","","2","00","N","S","055","","","1","1","05","15","01","PA","1","4.0","T4C"
"2018091968","","15","N","3","1","","3","N","04","Y","DODG","2004","","","","","","","","0","01","1D8HB58D84F","4","","2","00","Y","S","055","","","2","1","02","04","03","PA","2","6.0","T4W"
"2018123646","","69","Y","1","1","","1","N","12","Y","GILG","2017","","","","","","","","0","02","15GGD2716H3","1","","1","12","N","N","999","0","","1","1","02","12","04","PA","1","3.0","T"
"2018123646","","15","N","3","1","","1","N","12","Y","GMC","2011","","","","","","","","0","01","2CTFLRECXB6","1","","1","00","Y","S","999","0","","2","1","12","01","01","PA","2","1.0","T4W"
"2018121141","","04","N","0","1","","1","N","01","Y","MAZD","2014","","","","","","","","0","01","JM1BM1W35E1","1","","1","00","N","N","999","0","","1","1","05","12","01","PA","1","1.0","P4D"
"2018121141","","","","","","","","N","","","","","U","1.0","99.0","0.0","U","1.0","U","0","","","1","","","","","","","","","2","30","","99","99","","2","31.0",""
"2018083961","","51","N","3","1","","2","N","01","Y","FORD","2013","","","","","","","","0","01","1FTFX1EF4DF","1","","1","00","Y","N","999","0","","1","1","05","01","01","PA","1","4.0","T4C"
"2018083961","","51","N","1","1","","2","N","07","Y","RAM","2016","","","","","","","","0","01","1C6RR7NTXGS","1","","1","00","N","N","999","0","","2","1","02","01","01","TX","2","4.0","TCW"
"2018138966","","15","N","3","1","","1","N","11","Y","JEEP","2011","","","","","","","","0","01","1J4NT1GB1BD","1","","1","00","Y","S","015","0","","1","1","12","01","01","PA","1","6.0","T4W"
"2018138966","","15","N","3","1","","1","N","05","Y","BUIC","2017","","","","","","","","0","01","KL4CJGSBXHB","2","","1","00","Y","S","000","0","","2","1","03","03","01","PA","2","6.0","T4W"
"2018115605","","04","N","3","1","","5","N","11","Y","STRN","2006","","","","","","","","0","02","1G8AJ55F26Z","1","","2","00","Y","S","015","0","","1","1","05","12","01","PA","2","1.0","P4D"
"2018115605","","04","N","2","1","","1","N","12","Y","BMW","2003","","","","","","","","0","01","WBAEU33463P","1","","4","00","Y","W","030","0","","2","1","05","16","01","PA","1","1.0","P4D"
