"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2020099121","3.0","2","","508.0","0","S","4","4.0","9111","","35.0","RAMP TO RANKIN BR"
"2020099121","3.0","2","","539.0","0","W","3","2.0","0837","","30.0","RIVER RD"
"2018032488","3.0","2","","1943.0","0","N","3","2.0","0065","","45.0","OHIO RIVER BL"
"2018104538","","2","","","0","N","5","4.0","","","25.0","BRADDOCK AV"
"2018104538","3.0","2","","359.0","0","E","3","2.0","0008","","25.0","PENN AV"
"2018104538","3.0","2","","440.0","0","W","4","2.0","0008","","35.0","PENN AV"
"2018046211","","2","","","0","W","3","4.0","","","25.0","SIDNEY ST"
"2018046211","","2","","","0","S","4","4.0","","","25.0","HOT METAL ST"
"2018089371","","2","","","0","E","3","4.0","","","25.0","CALIFORNIA AV"
"2018101163","","2","","","0","E","5","4.0","","","25.0","WELFER ST"
"2018101163","1.0","2","","0.0","1","W","3","2.0","8008","","20.0","FORWARD AV INT./RAMP G RD"
"2018101163","","2","","","0","N","4","4.0","","","25.0","BEECHWOOD BL"
"2018124084","2.0","2","","1911.0","0","W","3","2.0","0050","","40.0","MILLERS RUN RD"
"2018056686","3.0","2","","210.0","0","S","3","2.0","0088","","35.0","LIBRARY RD"
"2018056686","3.0","2","","3587.0","0","E","4","2.0","3038","","40.0","CONNOR RD"
"2018056686","3.0","2","","3611.0","0","W","5","2.0","3038","","40.0","CONNOR RD"
"2018101767","3.0","2","","3633.0","0","E","3","2.0","2031","","35.0","LINCOLN WY"
"2018059357","3.0","2","","289.0","0","S","3","2.0","4003","","45.0","MCKNIGHT RD"
"2018035245","3.0","2","","2458.0","0","S","3","2.0","2075","","35.0","NEW TEXAS RD"
"2018025212","3.0","2","","849.0","0","W","3","2.0","2040","","45.0","LEBANON CHURCH RD"
"2019001375","1.0","2","","1492.0","0","S","3","1.0","0279","","55.0","NORTH HILLS EX"
"2018070501","1.0","2","","0.0","1","W","4","2.0","8052","","20.0","DELAFIELD INT/ RMP K RD"
"2018070501","1.0","2","","337.0","0","N","3","2.0","0028","","55.0","ALLEGHENY VALLEY EX"
"2018031117","3.0","2","","182.0","0","N","3","2.0","0008","","35.0","WASHINGTON BL"
"2018080105","","2","","","0","N","3","4.0","","","25.0","DEVONSHIRE ST"
"2018012511","3.0","2","","1041.0","0","N","3","2.0","0837","","35.0","WEST CARSON ST"
"2018127646","","2","","","0","E","4","4.0","","","25.0","ELLSWORTH AV"
"2018127646","","2","","","0","S","3","4.0","","","25.0","LEHIGH AV"
"2018090349","","2","","","0","U","5","4.0","","","","FELICIAN DR"
"2018090349","","2","","","0","U","6","4.0","","","","ROSEDALE ST"
