"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH_IND","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","HAZMAT_IND","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","NON_MOTORIST","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE_CD","VEH_TYPE","VINA_BODY_TYPE_CD"
"2010042281","","51","N","2","1","","2","N","12","Y","FORD","2004","","","","","","","","0","01","1FTPW14514F","1","","1","00","Y","E","035","0","","1","1","05","01","03","VA","1","4.0","TCW"
"2010077348","","15","N","1","1","","1","N","03","Y","OLDS","1999","","","","","","","","0","01","1GHDT13W1X2","1","","1","00","N","N","999","0","","1","1","03","12","04","PA","3","6.0","PUT"
"2010077348","","03","N","3","1","","1","N","11","Y","FORD","1992","","","","","","","","0","01","1FACP41E8NF","3","","1","00","Y","W","999","0","","2","1","02","01","01","PA","1","1.0","P2H"
"2010077348","","15","N","1","1","","1","N","05","Y","TOYT","2007","","","","","","","","0","01","5TDBT48A77S","1","","1","00","N","S","999","0","","3","1","08","12","04","PA","2","6.0","PUT"
"2010042281","","04","N","3","1","","2","N","06","Y","SUBA","2008","","","","","","","","0","01","4S3BL616787","1","","1","00","Y","E","001","0","","2","1","07","01","03","PA","2","1.0","P4D"
"2010042281","","04","N","3","1","","2","N","06","Y","DODG","2005","","","","","","","","0","02","1B3EL46T25N","4","","1","00","Y","E","001","0","","3","1","03","01","03","PA","3","1.0","P4D"
"2010042281","","04","N","1","1","","2","N","06","Y","NISS","2002","","","","","","","","0","01","3N1CB51D62L","1","","1","00","N","E","001","0","","4","1","08","01","03","PA","2","1.0","P4D"
"2010122767","","04","N","3","1","","3","N","12","Y","TOYT","2010","","","","","","","","0","02","4T1BK3EK5AU","1","","1","00","Y","E","025","0","","1","1","04","02","01","PA","1","1.0","P4D"
"2010122767","","04","N","1","1","","3","N","06","Y","ACUR","2000","","","","","","","","0","01","19UUA5660YA","1","","1","00","N","E","000","0","","2","1","04","03","01","PA","2","1.0","P4D"
"2010011308","","04","N","3","1","","3","N","01","Y","CHEV","2009","","","","","","","","0","01","1G1AT58H497","1","","1","00","Y","S","999","0","","1","1","02","01","06","PA","1","1.0","P4D"
"2010011308","","51","N","3","1","","1","N","12","Y","GMC","2004","","","","","","","","0","01","2GTEK13T941","1","","1","00","Y","E","999","0","","2","1","01","01","01","PA","2","4.0","TCW"
"2010082287","","06","N","3","1","","3","N","12","Y","FORD","1993","","","","","","","","0","01","1FACP57U8PG","1","","4","00","Y","N","025","0","","1","1","04","16","01","PA","1","1.0","PSW"
"2010090529","","04","N","3","1","","1","N","05","Y","TOYT","2008","","","","","","","","0","01","2T1BR32E28C","1","","1","00","Y","E","999","0","","1","1","02","12","03","PA","2","1.0","P4D"
"2010090529","","04","N","1","1","","1","N","01","Y","BUIC","2002","","","","","","","","0","02","2G4WS52J421","1","","1","00","N","N","999","0","","2","1","07","01","01","PA","1","1.0","P4D"
"2011026579","","04","N","3","1","","3","N","12","Y","CHEV","2007","","","","","","","","0","01","KL1TD56617B","1","","4","00","Y","S","080","0","","1","1","01","16","03","PA","1","1.0","P4D"
"2010066882","","04","N","3","1","","1","N","04","Y","CHEV","2007","","","","","","","","0","01","1G1AK55F977","2","","1","00","Y","W","005","0","","1","1","03","12","03","PA","2","1.0","P4D"
"2010066882","","51","N","3","1","","1","N","01","Y","FORD","2001","","","","","","","","0","01","1FTYR14E71T","2","","1","00","Y","E","030","0","","2","1","01","01","01","PA","1","4.0","TPS"
"2010050343","","03","N","3","1","","1","N","11","Y","ACUR","1992","","","","","","","","0","01","JH4DA9359NS","1","","1","00","Y","S","065","0","","1","1","03","01","01","PA","1","1.0","P2H"
"2010110597","","12","N","3","3","","1","N","12","Y","CHRY","2003","","","","","","","","0","01","3C8FY78G63T","1","","1","00","Y","S","999","0","","1","1","05","01","01","PA","1","1.0","PSV"
"2010075419","","04","N","1","1","","1","N","06","Y","KIA","2008","","","","","","","","0","02","KNAGE123285","2","","1","00","N","N","005","0","","1","1","02","02","01","PA","2","1.0","P4D"
"2010075419","","03","N","1","1","","1","N","12","Y","MITS","2000","","","","","","","","0","01","4A3AC84L3YE","2","","1","00","N","N","005","0","","2","1","05","01","01","PA","1","1.0","P2H"
"2010066070","","","N","3","1","","1","N","01","Y","STRN","2006","","","","","","","","0","01","1G8AW15B56Z","1","","3","00","Y","S","999","0","","1","1","03","17","09","PA","1","1.0","PC4"
"2010054805","","04","N","1","1","","5","N","12","Y","NISS","1997","","","","","","","","0","02","JN1CA21D1VT","1","","1","00","N","S","999","0","","1","1","05","04","03","PA","1","1.0","P4D"
"2010054805","","15","N","1","1","","5","N","06","Y","CHEV","2007","","","","","","","","0","01","3GNDA23D87S","1","","1","00","Y","S","000","0","","2","1","01","03","03","PA","2","1.0","PUT"
"2010074164","","15","N","2","1","","3","N","12","Y","ISU","2003","","","","","","","","0","02","4S2DF58X334","2","","2","00","Y","S","999","0","","1","1","04","08","98","PA","1","6.0","PUT"
"2010124659","","02","N","1","4","","2","N","11","Y","PONT","2000","","","","","","","","0","02","1G2NE12TXYM","1","","1","00","N","N","999","0","","1","5","02","01","03","PA","1","1.0","PCP"
"2010124659","","","","","","","","N","","","","","U","1.0","99.0","0.0","U","1.0","U","0","","","1","","","","","","","","","2","30","","99","99","","2","31.0",""
"2010053880","","04","N","9","1","","1","N","99","Y","STRN","2004","","","","","","","","0","01","1G8AJ52F44Z","1","","1","00","Y","S","099","","","1","1","99","01","01","PA","1","1.0","P4D"
"2010079406","","51","N","1","1","","1","N","01","Y","TOYT","2006","","","","","","","","0","01","5TBBT44156S","2","","1","00","N","S","999","0","","1","1","07","01","03","PA","1","4.0","T4C"
"2010079406","","04","N","3","1","","1","N","10","Y","HOND","1998","","","","","","","","0","01","1HGEJ6670WL","1","","1","00","Y","S","999","0","","2","1","04","15","01","PA","2","1.0","P4D"
"2010092308","","12","N","3","1","","3","N","12","Y","CHRY","2001","","","","","","","","0","02","1C4GJ25371B","2","","3","00","Y","N","999","","","1","1","04","17","01","PA","1","1.0","PSV"
"2010079073","","04","N","3","1","","1","N","12","Y","PLYM","2000","","","","","","","","0","01","1P3ES46C2YD","2","","1","00","Y","W","999","","","1","1","08","01","03","PA","1","1.0","P4D"
"2010079073","","15","N","1","1","","1","N","06","Y","HOND","2005","","","","","","","","0","02","2HKYF18435H","1","","1","00","N","W","999","0","","2","1","04","01","03","PA","2","6.0","PUT"
"2010114592","","04","N","3","1","","5","N","12","Y","HOND","2003","","","","","","","","0","01","2HGES26783H","1","","1","00","Y","N","999","0","","1","1","05","15","01","PA","1","1.0","P4D"
"2010114592","","15","N","1","1","","5","N","06","Y","HOND","2006","","","","","","","","0","01","2HKYF18416H","3","","1","00","N","N","999","0","","2","1","12","15","01","PA","2","6.0","PUT"
"2010042241","","02","N","3","1","","1","N","01","Y","HOND","2007","","","","","","","","0","01","2HGFG215X7H","2","","1","00","Y","N","040","0","","1","1","05","01","01","PA","1","1.0","PCP"
"2010053895","","12","N","3","1","","1","N","02","N","CHRY","2006","","","","","","","","0","01","3A4FY48BX6T","1","","4","00","Y","N","055","0","","1","1","05","16","03","PA","1","1.0","PSV"
"2010053895","","15","N","1","1","","1","N","00","Y","JEEP","2006","","","","","","","","0","01","1J4GR48K26C","1","","3","00","N","S","055","0","","2","1","07","17","03","PA","0","6.0","T4W"
"2010054874","","51","N","3","3","","1","N","12","Y","FORD","1994","","","","","","","","0","01","1FTCR11U0RT","1","","1","00","Y","E","099","","","1","1","07","01","08","PA","1","4.0","TPK"
"2010080409","","41","N","1","1","","1","N","12","Y","PONT","2006","","","","","","","","0","01","1GMDV33L96D","1","","1","00","N","S","999","0","","1","1","99","01","99","PA","1","6.0","TES"
"2010080409","","15","N","3","1","","1","N","06","Y","FORD","2007","","","","","","","","0","02","1FMEU74E37U","1","","1","00","Y","S","999","0","","2","1","09","01","01","PA","1","1.0","PUT"
"2010080409","","51","N","3","1","","1","N","06","Y","DODG","2006","","","","","","","","0","01","1D7HU18256S","3","","1","00","Y","S","999","0","","3","1","07","01","01","PA","2","4.0","TCW"
"2010128358","","04","Y","1","1","","1","N","12","Y","CHEV","2008","","","","","","","","0","98","2G1WT58K781","1","","1","12","Y","S","999","","","1","1","06","01","01","PA","1","1.0","P4D"
"2010128358","","15","N","2","1","","3","N","03","Y","FORD","2003","","","","","","","","0","02","1FMFU18L93L","2","","1","00","Y","W","999","","","2","1","03","01","03","PA","2","6.0","PUT"
