"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2010127197","","0","OH","TNE-2984","2011","3","1"
"2010056621","","0","UT","93688N","2010","7","1"
"2010026197","","0","ME","A606899","1993","7","1"
"2010058485","","0","PA","HLC2942","","1","2"
"2010058485","","0","PA","GSS9953","","1","3"
"2010070190","","0","PA","XDB5644","2011","3","2"
"2011000251","","0","IN","SP459ABH","2011","7","2"
"2010048554","","0","PA","AS3Z0P","","7","2"
"2010017397","","0","PA","XCY-2538","2010","7","1"
"2010044231","","0","IL","278344ST","2010","7","2"
"2010068660","","0","FL","948 7CF","","7","2"
"2010059054","","0","OK","PTL-9124L","2008","6","2"
"2010037621","","0","OH","SNQ4460","2010","3","1"
"2010129435","","0","ME","U49374","","7","1"
"2010058579","","0","IL","290328ST","2010","7","1"
"2010060872","","0","IL","T148218","2011","7","1"
"2010129777","","0","MI","B292116","11","7","1"
"2010025988","","0","TN","U017408","2010","7","2"
"2010044912","","0","PA","XDK9098","2010","6","3"
"2010096616","","0","ME","TL-9999","2011","7","2"
"2010007144","","0","ME","1092058","2010","7","1"
"2010070100","","0","","","","1","2"
"2010129427","","0","PA","PT9693J","2010","7","2"
"2010051902","","0","PA","XP14286","2010","3","1"
"2010101004","","0","ME","12 94014","11","7","1"
"2010100423","","0","PA","PT7351K","2011","7","2"
"2010069306","","0","PA","XY95079","11","7","2"
"2010125553","","0","PA","PT7021F","2099","7","2"
"2010087854","","0","PA","XDV1427","2015","6","1"
"2010106096","","0","IN","P213475","","3","3"
"2010057322","","0","PA","PT2509G","2010","6","1"
"2010126010","","0","PA","XCH1655","2011","7","2"
"2010025432","","0","PA","XCZ6378","1990","6","2"
"2010035858","","0","PA","XZ04763","10","7","1"
"2010086494","","0","TX","Y72557","2010","7","1"
"2010017720","","0","OK","367OGK","2011","7","2"
"2010065638","","0","PA","PT8225D","2010","6","1"
"2010030881","","0","ZZ","NO TAG","2010","1","1"
"2010080632","","0","IL","T411759","2010","6","1"
"2010112942","","0","OH","TMT4912","2011","7","2"
"2010037416","","0","IN","P103620","2010","6","1"
"2011001544","","0","IL","286699ST","2006","7","2"
"2010041271","","0","GA","LE0503B","2099","7","2"
"2010023719","","0","OR","HS51215","","7","3"
"2010077711","","0","PA","XZ99794","2011","5","2"
"2010064013","","0","PA","FPB7255","","1","2"
"2010084777","","0","PA","XN31097","0211","3","1"
"2010098951","","0","PA","XFA6729","2010","7","2"
"2010094329","","0","PA","PT6125H","2011","6","2"
"2010067853","","0","ME","14TLR62236","","6","2"
"2010082207","","0","ZZ","UNKNOWN","2011","7","1"
"2010124561","","0","OH","TNJ-1154","2011","7","1"
"2010047666","","0","IL","305130","2010","7","2"
"2010112225","","0","OH","TPM1799","2011","6","2"
"2010071337","","0","MI","C061413","2011","6","1"
"2010012455","","0","","","","1","1"
"2010077490","","0","PA","PT0953P","","7","2"
"2010021668","","0","NC","AY830R","","7","2"
"2010034067","","0","PA","XV32577","1986","7","2"
"2010097759","","0","PA","PT4245H","2007","7","1"
"2010033876","","0","ME","1179551","2010","6","1"
"2010040903","","0","PA","PD2117N","2010","1","2"
"2010040903","","0","PA","HGW2498","2010","1","5"
"2010099889","","0","","","","1","1"
"2010099889","","0","NJ","TDF28C","0314","6","2"
"2010024207","","0","ME","1433844","2011","7","2"
"2010086492","","0","PA","XCD8123","2011","6","1"
"2010046591","","0","IA","TE5272","2010","7","1"
"2010119177","","0","IL","379568 ST","201","6","1"
"2010046203","","0","PA","PT2595P","2010","6","1"
"2010046203","","0","IA","6389DC","2010","6","2"
"2010018821","","0","IL","378160ST","2005","7","2"
"2010027574","","0","PA","XD8683","2010","7","2"
"2010071001","","0","PA","XY55095","2011","7","1"
"2010012260","","0","PA","XZ96831","2010","7","2"
"2010100108","","0","MD","95P363","2010","2","2"
"2010090442","","0","TB","T458247","2010","6","4"
"2010074099","","0","NY","78340","","6","2"
"2010126654","","0","PA","XFG3089","2011","7","1"
"2010094749","","0","OR","HU42088","2010","7","2"
"2010024905","","0","ME","1842041","2011","7","1"
"2010107048","","0","ON","A6034M","2003","7","1"
"2011013080","","0","SC","PT72217","2011","7","1"
"2010098952","","0","OK","8954DU","2012","7","1"
"2010033378","","0","PA","PT6567H","2010","7","1"
"2010033378","","0","OH","PVA3777","2010","7","2"
"2010007556","","0","TN","U079127","2010","7","2"
"2010083636","","0","OH","TPR2252","11","7","1"
"2010019254","","0","ME","A832862","2010","7","1"
"2010130028","","0","ME","14TLR75709","2011","7","1"
"2010110266","","0","PA","PT9561N","2011","7","2"
"2010084772","","0","PA","AF68252","2000","7","2"
"2010097472","","0","OH","TMX9884","2009","7","2"
"2010063841","","0","PA","XK75801","2000","3","2"
"2010112366","","0","ME","1156978","2011","7","1"
"2010093575","","0","ZZ","UNKNOWN","2099","7","1"
"2010093575","","0","PA","XBF9221","2012","7","3"
"2010038015","","0","PA","PT3059M","1993","6","1"
"2010024075","","0","PA","HKD7109","2010","1","1"
"2010024075","","0","PA","GBT1339","2010","1","2"
"2010006660","","0","IA","RS4633","2010","6","1"
"2010115650","","0","IL","3I3M8","","7","2"
"2010072723","","0","OH","T673097","2011","7","2"
"2010053988","","0","PA","91484MG","2010","1","2"
"2010043970","","0","","","","8","1"
"2010081001","","0","OK","9809EQ","2010","7","1"
"2010038490","","0","","","","6","1"
"2010119247","","0","ME","1585959","2015","7","1"
"2010072773","","0","PA","XPU5626","11","6","1"
"2010072773","","0","IN","SP343ABB","11","7","2"
"2010035894","","0","MN","67855ST","2011","6","1"
"2010054285","","0","ZZ","","","9","1"
"2010018569","","0","OK","7779GV","2010","7","1"
"2010042925","","0","OH","TPN7739","2010","7","1"
"2010082161","","0","ME","31TLR3019Z","2010","6","1"
"2010106047","","0","ZZ","999999","2010","6","2"
"2010121533","","0","ME","1282987","2012","7","2"
"2010128026","","0","PA","PT9036N","2010","7","1"
"2010121762","","0","OH","TPQ3917","2010","6","1"
"2010070984","","0","ME","B285307","2011","7","2"
"2010068953","","0","NJ","U186504","10","7","3"
"2010078898","","0","PA","PT7249M","2011","3","1"
"2010021188","","0","ME","1472424","2099","7","1"
"2010021188","","0","PA","PT7325","2099","7","2"
"2010089880","","0","VA","113227TL","2010","7","2"
"2010051177","","0","PA","GLD8173","2011","1","3"
"2010051177","","0","PA","HDW2131","2011","1","4"
"2010090145","","0","ME","1643750","2016","7","3"
"2010001467","","0","PA","PT 4272 C","2010","6","1"
"2010057253","","0","ME","1644087","2016","7","2"
"2010100433","","0","PA","PT2754M","2008","7","2"
"2010119736","","0","ME","1578159","2010","7","3"
