"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2020072407","","0","PA","SMTTY40","","1","2"
"2020072407","","0","KY","468JK","","1","3"
"2020072407","","0","PA","KZY4910","0321","1","4"
"2020036559","","0","PA","XMC6333","2021","3","2"
"2020054035","","0","CA","1LX4920","20","5","1"
"2020020347","","0","PA","XL75514","2020","6","1"
"2020072654","","0","TX","","","","1"
"2020070015","","0","PA","PT762F2","2020","3","1"
"2020096274","","0","PA","","","2","1"
"2020089793","","0","PA","XDZ2257","2021","8","2"
"2020027934","","0","PA","PT2738X","2007","7","1"
"2020096269","","0","PA","XGV2139","2021","3","2"
"2020084443","","0","PA","XLY5690","2020","7","1"
"2020078872","","0","PA","","","1","1"
"2020057477","","0","PA","XP38533","2021","6","1"
"2020053256","","0","PA","XLW2192","2001","3","2"
"2020025577","","0","PA","KWM0282","2022","1","2"
"2020013942","","0","ID","TM9364","","7","1"
"2020101249","","0","","","","9","1"
"2020000317","","0","TN","U854903","2019","7","1"
"2020071871","","0","","","","6","1"
"2020053345","","0","","","","1","2"
"2020063441","","0","PA","XCG7829","","6","2"
"2020048693","","0","","","","6","1"
"2020036553","","0","IN","P658262","","7","1"
"2020072362","","0","OH","HHA7924","2021","1","2"
"2020038911","","1","ZZ","","","9","1"
"2020067991","","0","PA","XKM7593","2020","3","3"
"2020051327","","0","PA","XFJ8274","2018","3","2"
"2020067518","","0","PA","XLW2481","","7","1"
"2020017109","","0","ME","2926880","2020","7","1"
"2020104385","","0","ME","392685Z","2016","7","3"
"2020106697","","0","PA","KDP9706","2020","1","2"
"2020062224","","0","OH","TQQ9779","2022","7","1"
"2020045687","","0","","","","1","1"
"2020077178","","0","ON","M6095K","2020","7","1"
"2020077178","","0","PA","XLX5162","2020","3","2"
"2020090774","","0","OK","8131LD","2021","7","2"
"2020027971","","0","ME","2594413","2020","7","2"
"2020060163","","0","","","","9","2"
"2020108021","","0","PA","","","1","1"
"2020042282","","0","MI","D254093","2016","7","1"
"2020061392","","0","","NONE","","1","1"
"2020020674","","0","TN","T862279","2020","7","1"
"2020050487","","0","PA","999999999999","2020","3","2"
"2020073653","","0","PA","XMS0290","2021","5","3"
"2020079422","","0","","","","1","1"
"2020107317","","0","NE","259168","2018","6","3"
"2020040744","","0","CA","4PR8093","2021","7","1"
"2020040744","","0","IL","704580ST","2021","7","2"
"2020070531","","0","PA","XMH2924","2021","5","2"
"2020017043","","0","IL","665802","2019","7","1"
"2020027485","","0","WI","716802","2020","7","2"
"2020028252","","0","OH","TQU1103","2017","7","2"
"2020010339","","0","","","","1","1"
"2020082999","","0","PA","AG51520","2006","6","2"
"2020016162","","0","IL","687804","2020","7","1"
"2020016162","","0","ON","N8632R","2020","7","3"
"2020016162","","0","TN","041999T","2020","7","4"
"2020102628","","0","OH","P356160","2018","7","2"
"2020000617","","0","PA","PT069J8","2020","6","2"
"2020038665","","0","PA","XR40802","2017","3","2"
"2020087664","","0","PA","XKX1988","","6","2"
"2020026639","","0","PA","","","1","3"
"2020026639","","0","PA","","","2","5"
"2020041805","","0","PA","HYY0446","2020","1","2"
"2020110455","","0","TX","108C188","2020","7","2"
"2020029979","","0","IN","P782493","2021","7","1"
"2020029979","","0","TN","051642T","2021","7","2"
"2021002001","","0","PA","ZDK8220","2020","2","1"
"2020106770","","0","","","","8","1"
"2020050202","","0","PA","PT1006X","2021","7","1"
"2020034239","","0","ME","2268662","2022","7","1"
"2020020657","","0","TX","","","8","1"
"2020001244","","0","PA","EXA2358","2024","3","2"
"2020016216","","0","ZZ","","","7","5"
"2020004550","","0","PA","GCR0542","2013","1","2"
"2020022767","","0","PA","JWY3604","2020","1","2"
"2020102823","","0","MI","D602841","2021","7","1"
"2020053669","","0","","","","2","2"
"2020082958","","0","PA","PT0080N","2009","7","2"
"2020024091","","0","IA","DF0750","20","7","1"
"2020024091","","0","WI","2572058","2017","7","2"
"2020070596","","0","PA","","","1","1"
"2020105335","","0","CA","4HR6062","2007","7","1"
"2020088927","","0","","","","1","3"
"2020003432","","0","TN","018746T","2019","7","1"
"2020097242","","0","PA","XKY5213","2021","3","1"
"2020028777","","0","PA","XGV3420","2020","7","3"
"2020055588","","0","IN","P511547","2020","6","1"
"2020098695","","0","PA","1","2021","1","1"
"2020054792","","0","","","","1","1"
"2021001647","","0","IL","T532843","2021","7","1"
"2023037602","","1","PA","MIZZMRS","2021","1","2"
"2020071838","","0","PA","","","1","1"
"2020051090","","0","IN","55607E","2020","4","1"
"2020050355","","0","PA","XKJ5912","2007","3","1"
"2020053657","","0","PA","ERF1461","2011","1","2"
"2020053657","","0","PA","JYE4758","2016","1","4"
"2020053657","","0","NY","JDJ5911","2007","1","5"
"2020045091","","0","","","","1","2"
"2020061246","","0","PA","JZD9757","2020","1","1"
"2020061246","","0","PA","ZHW6046","2005","2","2"
"2020060393","","0","PA","PT4849R","2012","6","1"
"2020074190","","0","MI","D768198","2020","7","2"
"2020104453","","0","OH","TRR3223","2022","7","2"
"2020082980","","0","PA","LKM8910","2009","1","1"
"2020069896","","0","PA","PT4864B","2020","6","1"
"2020080536","","0","ME","27TLR4886D","2020","7","1"
"2020004276","","0","IN","P172466","","6","1"
"2020008242","","0","PA","XLE3998","2023","3","3"
"2020036637","","0","PA","XFS0650","2020","3","1"
"2020034482","","0","GA","XDX907","2020","6","1"
"2020087834","","0","KS","UC510","2020","1","2"
"2020099468","","0","PA","XGD3110","2022","3","1"
"2020053700","","0","ME","25TLR80786","","6","2"
"2020056440","","0","WI","633908","2021","7","1"
"2020066519","","0","IN","TR612ZAM","2021","3","1"
"2020075418","","0","PA","PT9705N","","7","2"
"2020085249","","0","PA","PT3583Y","2020","7","1"
"2020069752","","0","PA","XL08091","2000","3","1"
"2020111685","","0","MX","31TLR32947","2020","7","1"
"2020048544","","0","IL","661534ST","2020","6","1"
"2020012342","","0","PA","LGS8839","2020","1","2"
"2020048168","","0","","","","7","2"
"2020106144","","0","PA","LFV2554","","1","2"
"2020106144","","0","PA","LKC5107","","1","3"
"2020106144","","0","PA","FMR0611","","1","4"
"2020017468","","0","ME","2290160","2022","7","1"
"2020083778","","0","PA","PT390G9","","7","2"
"2020051439","","0","","","","1","3"
"2020067452","","0","TN","UNKNOWN","2020","7","1"
"2020043013","","0","VA","263713TL","2021","7","1"
"2020103730","","0","PA","","","1","2"
"2021001822","","0","PA","","","1","1"
"2021003941","","0","PA","XKZ3960","2022","8","2"
"2020097313","","0","SD","13249P","2020","6","2"
"2020044841","","0","PA","XKY5366","2018","6","1"
"2020066837","","0","ME","43199","2020","7","1"
"2020066837","","0","OH","TRH4367","2020","7","2"
"2020092595","","0","OK","8144LO","2021","7","2"
"2020108167","","0","","","","1","2"
"2020031321","","0","WI","520564","9999","7","1"
"2020103578","","0","PA","LJV7994","","1","1"
"2020015441","","0","PA","","","1","1"
"2020004287","","0","OK","3520FV","2020","7","1"
"2020076475","","0","PA","XKK8915","2021","6","1"
"2020056196","","0","PA","","","1","1"
"2020020810","","0","ME","23TLR6009D","2020","7","1"
"2020057956","","0","CO","DFL833","2021","7","2"
"2020024422","","0","PA","PT147A4","2016","7","2"
"2020007335","","0","PA","","","1","1"
"2020012167","","0","","","","8","1"
"2020079169","","0","","","","7","2"
"2020079169","","0","","","","7","4"
"2020079169","","0","","","","7","5"
"2020021459","","0","","","","8","2"
"2020060384","","0","AB","2458074","2020","7","2"
"2020033994","","0","ME","B406301","2020","7","1"
"2020085370","","0","PA","LFP1998","2021","1","2"
"2020044487","","0","","","","1","1"
"2020044487","","0","","","","2","2"
"2020011108","","0","PA","MG1096H","","6","1"
"2020048186","","0","IN","P196642","2020","7","1"
"2020078966","","0","","","","1","1"
"2020040540","","0","PA","XLY7455","2020","3","2"
"2020055059","","0","","","","3","2"
"2020104421","","0","PA","XR45461","2021","6","2"
"2020058685","","0","TN","U071324","2020","6","1"
"2020067316","","0","NJ","TUK68B","","7","2"
"2020002566","","0","ME","24TLR89168","","7","2"
"2020047398","","0","PA","XHW2817","2019","3","2"
"2020075916","","0","PA","XKS9978","2020","6","2"
"2020094919","","0","OH","TRL4591","2020","7","1"
"2020058887","","0","ME","30-40859","2020","6","1"
"2020103731","","0","PA","","","1","2"
"2020048530","","0","","","","1","1"
"2020069936","","0","PA","XLE1002","2021","6","2"
"2020085348","","0","PA","PT739F9","9999","6","2"
"2020067078","","0","PA","","","1","1"
"2020054091","","0","ME","2498599","2020","7","1"
"2020079044","","0","OH","TRG9433","2019","6","2"
"2020090212","","0","NE","23698W","2021","7","1"
"2020084463","","0","PA","XMK8325","2021","7","4"
"2020054191","","0","PA","KHT3178","2021","1","2"
"2020054191","","0","PA","JDD6094","2021","1","3"
"2020060654","","0","NJ","TSS92H","2018","6","2"
"2020063455","","0","PA","","","1","1"
"2020063455","","0","PA","","","1","2"
"2020089478","","0","IN","P679312","2020","7","1"
"2020006881","","0","WV","C378678","","7","1"
"2020070856","","0","PA","XHF1345","2021","7","1"
"2020044281","","0","","","","1","1"
"2020044340","","0","MI","D537378","2020","7","1"
"2020035856","","0","ME","21TLR8651C","2001","6","1"
"2020108976","","0","ME","2119931","2021","6","2"
"2020056068","","0","","","","1","2"
"2020111180","","0","PA","","","2","1"
"2020021577","","0","KS","630673","2020","7","2"
"2020054876","","0","TN","","","7","1"
"2020100543","","0","IN","P783892","","7","2"
"2020039098","","0","PA","","","1","2"
"2020052195","","0","","","","7","1"
"2020066849","","0","PA","XGN0856","","6","2"
"2020032594","","0","IN","P394536","2001","7","1"
"2021013428","","0","","","","9","1"
"2021013428","","0","PA","","","1","2"
"2020089367","","0","MN","4236STU","","6","2"
"2020048227","","0","PA","XLJ2106","2019","3","1"
"2020042972","","0","PA","XHW5992","2021","6","1"
"2020086149","","0","","","","1","1"
"2020031835","","0","MI","DNF2912","2021","1","2"
"2020094430","","0","ID","AT 4648","2014","6","1"
"2020067203","","0","PA","N/A","2020","8","2"
"2020028389","","1","PA","ZGM2345","2020","2","2"
"2020105860","","0","IL","570272ST","","7","2"
"2020039172","","0","PA","XMH0360","2020","3","1"
"2020036069","","0","PA","ZLB2218","2021","3","1"
"2020078206","","0","OH","TRP1263","2020","7","1"
"2020094844","","0","PA","","","1","2"
"2020068782","","0","","","","1","1"
"2020068782","","0","","","","2","2"
"2020111175","","0","","","","1","1"
"2020081937","","0","PA","XKX2375","2012","3","2"
"2020112422","","0","PA","PT9827J","2006","7","2"
"2020109470","","0","TN","U501855","20","7","1"
"2020068804","","0","PA","XLH6830","2020","3","2"
"2020042491","","0","PA","XKT5944","2010","3","1"
"2020106599","","0","PA","PT3562M","2009","6","2"
"2020079405","","0","","","","1","1"
"2020016685","","0","OK","AW3590","2020","7","1"
"2020038873","","0","PA","","","1","1"
"2020080669","","0","OH","TQZ8644","2021","7","2"
"2020011868","","0","OK","AK2583","9999","7","2"
"2020061447","","0","PA","PT6634Z","","7","2"
"2020084446","","0","PA","XMA3553","2021","7","2"
"2020084446","","0","PA","XMH8146","2029","7","1"
