"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2020092210","3.0","2","","1485.0","0","E","3","2.0","0130","","25.0","BROADWAY BL"
"2020092210","","2","","","0","N","4","4.0","","","25.0","WALL AV"
"2020078941","3.0","2","","195.0","0","N","3","2.0","1003","","30.0","KITTANNING ST"
"2020078941","3.0","2","","195.0","0","S","4","2.0","1003","","30.0","KITTANNING ST"
"2020078941","3.0","2","","0.0","0","W","5","2.0","4019","","25.0","CRESCENT ST"
"2020102272","3.0","2","","1731.0","0","E","3","2.0","2031","","40.0","LINCOLN WY"
"2020102272","","2","","","0","S","5","4.0","","","35.0","COULTERVILLE RD"
"2020102272","","2","","","0","S","4","4.0","","","35.0","MASON RD"
"2020005371","3.0","2","","1852.0","0","W","3","2.0","0400","","35.0","BIGELOW BL"
"2020068225","","2","","","0","U","3","4.0","","","25.0","CORPORATE DR"
"2020068225","","2","","","0","S","4","4.0","","","35.0","BABCOCK BL"
"2020090404","","2","","","0","S","3","4.0","","","25.0","MCKEES ROCKS RD"
"2020056496","","2","","","0","N","4","4.0","","","25.0","KEEPORT DR"
"2020056496","","2","","","0","W","3","4.0","","","25.0","TRAVIS DR"
"2020008683","1.0","2","","1875.0","0","S","3","1.0","0279","","50.0","EAST STREET VALLEY EX"
"2020109084","","2","","","0","N","3","4.0","","","25.0","MAYTIDE ST"
"2020063386","3.0","2","","1805.0","0","N","3","2.0","0019","","40.0","PERRY HW"
"2020072738","","2","","","0","N","3","4.0","","","25.0","STANWIX ST"
"2020072738","","2","","","0","E","4","4.0","","","25.0","FORT DUQUESNE BL"
"2020072900","1.0","2","","2202.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2020035816","","2","","","0","N","3","4.0","","","25.0","MARYLAND AV"
"2020089202","1.0","2","","1487.0","1","N","3","2.0","8086","","20.0","RAMP F RD/TO BOWMAN AV"
"2020072384","","2","","","0","N","4","4.0","","","25.0","49TH ST"
"2020038861","3.0","2","","0.0","0","S","3","2.0","0048","","40.0","JACKS RUN RD"
"2020038861","3.0","2","","232.0","0","N","4","2.0","2031","","40.0","LINCOLN WY"
"2021001887","1.0","2","","1810.0","0","W","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2021005384","","2","","","0","N","3","4.0","","","25.0","CENTER NEW TEXAS RD"
"2020009939","3.0","2","","1915.0","0","S","3","2.0","0008","","40.0","WILLIAM FLINN HW"
"2020009939","","2","","","0","W","4","4.0","","","35.0","DUNCAN AV"
"2020111905","3.0","2","","1747.0","0","E","3","2.0","2058","","40.0","ROBINSON BL"
"2020113474","3.0","2","","460.0","0","S","3","2.0","0060","","55.0","SOUTH MAIN ST"
"2020089565","","2","","","0","E","4","4.0","","","35.0","5TH AV"
"2020089565","","2","","","0","S","3","4.0","","","25.0","MARYLAND AV"
"2020051407","","2","","","0","E","3","4.0","","","25.0","BRUCETON RD"
"2020093675","1.0","2","","0.0","1","S","4","2.0","8110","","20.0","MOON INT/RAMP 250 RD"
"2020093675","1.0","2","","1143.0","0","E","3","1.0","0376","","65.0","AIRPORT PY"
"2020086696","","2","","","0","E","5","4.0","","","35.0","BOULEVARD OF THE ALLIES BL"
"2020086696","3.0","2","","2722.0","0","N","3","2.0","0885","","35.0","BL OF THE AL"
"2020086696","","2","","","0","N","4","4.0","","","25.0","MARION ST"
"2020082916","","2","","","0","S","3","4.0","","","25.0","WARRINGTON AV"
"2020003834","","2","","","0","W","5","4.0","","","25.0","TOWN SQUARE WY"
"2020080703","3.0","2","","1232.0","0","N","3","2.0","0008","","35.0","WASHINGTON BL"
"2020003834","3.0","2","","2714.0","0","N","3","2.0","0051","","40.0","CLAIRTON BL"
"2020003834","3.0","2","","2744.0","0","S","4","2.0","0051","","40.0","CLAIRTON BL"
"2020016184","","2","","306.0","0","W","3","5.0","7076","","65.0","MAINLINE TU"
"2020071471","3.0","2","","1459.0","0","S","3","2.0","4099","","25.0","EAST ST"
"2020026443","","2","","","0","N","3","4.0","","","25.0","MURIEL ST"
"2020026443","","2","","","0","E","4","4.0","","","25.0","10TH ST"
"2020039024","3.0","2","","593.0","0","W","3","2.0","2040","","45.0","LEBANON CHURCH RD"
"2020012134","2.0","2","","735.0","0","N","3","2.0","0065","","55.0","OHIO RIVER BL"
"2020063819","3.0","2","","1208.0","0","S","3","2.0","4009","","35.0","EVERGREEN RD"
"2020056944","","2","","","0","N","4","4.0","","","25.0","BROADWAY AV"
"2020056944","","2","","","0","E","3","4.0","","","20.0","JOSEPHINE AV"
"2020092971","3.0","2","","1404.0","0","W","3","2.0","3037","","35.0","SCOTT RD"
"2020066575","","2","","","0","S","4","4.0","","","35.0","LOUGEAY RD"
"2020066575","","2","","","0","W","3","4.0","","","25.0","STOWE DR"
"2020109420","3.0","2","","2631.0","0","B","3","2.0","4068","","40.0","WALLACE RD"
"2020014975","3.0","2","","0.0","0","E","3","2.0","3004","","25.0","CLIFTON RD"
"2020014975","","2","","","0","N","4","4.0","","","25.0","KINGS SCHOOL RD"
"2020072612","3.0","2","","1116.0","0","B","3","2.0","0837","","25.0","EAST CARSON ST"
"2020100607","3.0","2","","1609.0","0","N","3","2.0","0008","","40.0","WILLIAM FLINN HW"
"2020041624","","2","","","0","E","5","4.0","","","25.0","ANDERSON DR"
"2020041624","3.0","2","","0.0","0","N","3","2.0","0008","","40.0","WILLIAM FLINN HW"
"2020041624","3.0","2","","0.0","0","S","4","2.0","0008","","40.0","WILLIAM FLINN HW"
"2020025644","3.0","2","","255.0","0","N","3","2.0","0130","","45.0","SANDY CREEK RD"
"2020025644","3.0","2","","710.0","0","W","4","2.0","2058","","35.0","VERONA RD"
"2020041585","1.0","2","","509.0","1","S","4","2.0","8082","","20.0","HGHLND PRK BR INT/RP K RD"
"2020041585","3.0","2","","2534.0","0","S","3","2.0","1005","","35.0","HIGHLAND PK BR"
"2020073022","3.0","2","","1710.0","0","E","3","2.0","2110","","35.0","PENN AV"
