"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2020083607","N","N","U","N","N","N","0","N","N","00250","N","","","","","","","","N","1"
"2020100493","N","U","U","Y","U","Y","3","Y","Y","99999","N","","","","","","","","N","2"
"2020050820","U","U","U","N","U","U","9","Y","U","00000","N","","","","","","","","N","1"
"2020053825","Y","Y","N","Y","Y","Y","1","Y","Y","14490","N","","","","","","","","N","1"
"2020069994","N","N","N","N","N","N","0","Y","Y","00638","N","","","","","","","","N","1"
"2020064315","Y","U","Y","Y","U","Y","3","Y","N","00999","N","","","","","","","","N","2"
"2020099279","N","U","U","N","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2020076494","N","N","N","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","2"
"2020004671","N","N","N","Y","N","N","0","Y","Y","00500","Y","N","N","N","N","1","Y","Y","N","1"
"2020049556","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020041883","N","N","N","Y","Y","Y","1","N","N","00498","N","","","","","","","","N","1"
"2020044138","U","N","U","Y","U","Y","1","Y","U","00998","N","","","","","","","","N","2"
"2020050118","Y","Y","N","U","N","N","0","Y","N","01573","N","","","","","","","","N","1"
"2020077678","Y","U","Y","Y","U","U","1","U","Y","99999","N","","","","","","","","N","2"
"2020095167","N","U","U","N","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2020063782","Y","Y","Y","Y","Y","Y","2","Y","N","01337","N","","","","","","","","N","2"
"2020043391","","","","","","","","","","","","","","","","","","","","1"
"2020096272","","","","","","","","","","","","","","","","","","","","2"
"2020074904","N","U","U","U","Y","N","1","Y","Y","01400","N","","","","","","","","N","1"
"2020072298","Y","Y","U","N","N","N","0","Y","Y","99999","Y","Y","N","N","N","0","Y","N","N","2"
"2020096132","N","Y","Y","Y","N","Y","1","Y","Y","01400","Y","Y","Y","N","Y","1","Y","Y","N","1"
"2020046905","U","Y","U","Y","U","Y","3","Y","N","01400","N","","","","","","","","N","2"
"2020050498","U","U","U","N","N","N","0","Y","N","00000","N","","","","","","","","N","2"
"2020099256","N","N","Y","Y","Y","Y","1","Y","Y","00321","N","","","","","","","","N","2"
"2020074249","U","U","Y","Y","Y","Y","1","Y","N","14500","N","","","","","","","","N","1"
"2020077362","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020058298","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2020071336","","","","","","","","","","","","","","","","","","","","2"
"2020061383","Y","N","N","Y","Y","Y","3","Y","N","01200","N","","","","","","","","N","1"
"2020001985","","","","","","","","","","","","","","","","","","","","2"
"2020027669","","","","","","","","","","","","","","","","","","","","2"
"2020007402","Y","Y","N","Y","N","N","0","Y","Y","01687","N","","","","","","","","N","2"
"2020051754","U","U","U","U","U","U","9","U","U","00600","N","","","","","","","","U","1"
"2020057945","Y","Y","Y","Y","U","Y","3","Y","Y","99999","N","","","","","","","","N","1"
"2020065670","N","N","U","N","N","N","0","N","N","01000","N","","","","","","","","N","1"
"2020056833","N","N","N","Y","Y","Y","1","Y","Y","00645","N","","","","","","","","N","1"
"2020039098","N","N","N","N","U","U","2","Y","Y","00050","N","","","","","","","","N","2"
"2020040080","N","Y","U","N","U","N","1","Y","Y","01000","N","","","","","","","","N","1"
"2020040080","U","Y","U","U","U","U","9","Y","Y","01200","N","","","","","","","","N","2"
"2020054174","N","N","U","N","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2020058244","N","Y","Y","Y","U","Y","1","Y","Y","00050","N","","","","","","","","N","1"
"2020056069","Y","U","U","Y","U","Y","3","U","U","02384","N","","","","","","","","N","2"
"2020067453","Y","N","Y","Y","N","Y","1","Y","Y","00200","Y","N","Y","N","Y","1","Y","Y","N","1"
"2020075862","N","Y","U","N","U","Y","2","Y","Y","00250","N","","","","","","","","N","1"
"2020096999","U","U","U","U","U","Y","3","Y","Y","00830","N","","","","","","","","N","2"
"2020080075","N","U","Y","Y","U","U","9","U","U","00000","N","","","","","","","","N","1"
"2020101058","N","N","U","N","U","Y","2","Y","N","00100","N","","","","","","","","N","1"
"2020060476","N","N","U","Y","Y","Y","1","N","N","00500","N","","","","","","","","N","1"
"2020024436","N","Y","U","U","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2020080911","N","Y","U","Y","U","Y","1","Y","Y","00150","N","","","","","","","","N","1"
"2020072654","","","","","","","","","","","","","","","","","","","","2"
"2020093705","Y","Y","Y","Y","U","Y","1","Y","Y","01753","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2020076891","","","","","","","","","","","","","","","","","","","","2"
"2020046609","Y","Y","Y","Y","U","Y","3","Y","Y","01100","N","","","","","","","","N","2"
"2020032760","N","Y","U","N","N","N","0","Y","Y","00750","N","","","","","","","","N","1"
"2020070126","","","","","","","","","","","","","","","","","","","","2"
"2020058397","U","U","U","U","U","U","9","U","U","00000","N","","","","","","","","N","1"
"2020053929","N","Y","U","Y","Y","Y","1","Y","Y","01043","N","","","","","","","","N","1"
"2020102440","","","","","","","","","","","","","","","","","","","","1"
"2020070493","N","N","N","Y","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2020082479","N","U","U","N","N","N","0","Y","U","00500","N","","","","","","","","N","1"
"2020032498","","","","","","","","","","","","","","","","","","","","2"
"2020101280","Y","U","U","U","U","U","9","U","U","01690","N","","","","","","","","N","1"
"2020052670","N","N","U","Y","U","U","1","Y","N","00600","N","","","","","","","","N","1"
"2020048095","Y","N","N","N","","","0","Y","N","00050","N","","","","","","","","N","1"
"2020094786","N","U","U","Y","U","Y","1","Y","Y","00900","N","","","","","","","","N","1"
"2020054695","Y","U","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2020054695","Y","U","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2020067307","N","U","N","Y","U","Y","3","Y","U","01783","N","","","","","","","","N","2"
"2020064222","U","U","U","U","N","N","0","Y","N","01800","N","","","","","","","","N","1"
"2020043972","Y","U","Y","N","N","N","0","U","N","01870","N","","","","","","","","N","1"
"2020012534","","","","","","","","","","","","","","","","","","","","2"
"2020093021","N","U","U","U","U","U","9","U","Y","01200","N","","","","","","","","N","1"
"2020108797","Y","N","U","U","N","N","0","Y","Y","01750","N","","","","","","","","N","1"
"2020061908","Y","N","U","N","N","N","0","Y","N","00651","N","","","","","","","","N","1"
"2020079722","N","Y","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2020025062","","","","","","","","","","","","","","","","","","","","2"
"2020084479","N","Y","Y","Y","Y","Y","3","Y","N","01200","N","","","","","","","","N","1"
"2020052409","N","U","U","N","N","N","1","U","U","00600","N","","","","","","","","N","1"
"2020062033","N","U","U","U","N","N","0","U","U","00650","N","","","","","","","","N","1"
"2020060157","N","N","N","N","N","N","0","Y","N","00600","N","","","","","","","","N","2"
"2020035524","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2020052231","Y","Y","U","N","N","N","0","Y","Y","01546","N","","","","","","","","N","1"
"2020062732","Y","Y","U","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","2"
"2020044393","N","Y","U","Y","Y","Y","1","Y","Y","01133","N","","","","","","","","N","2"
"2020099723","N","Y","U","U","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2020059106","N","N","N","Y","U","Y","1","N","N","00600","N","","","","","","","","N","1"
"2020051377","Y","U","U","U","U","Y","1","Y","Y","00103","N","","","","","","","","N","1"
"2020088477","N","N","Y","N","N","N","0","N","N","00737","N","","","","","","","","N","1"
"2020039523","Y","U","Y","U","U","U","9","Y","N","01300","N","","","","","","","","N","2"
"2020071189","N","N","U","Y","U","Y","1","Y","Y","01200","Y","N","Y","U","Y","1","Y","Y","N","2"
"2020074962","U","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2020072340","N","N","N","Y","N","N","0","Y","N","01340","N","","","","","","","","N","1"
"2020070235","Y","Y","Y","Y","","","0","Y","N","14490","N","","","","","","","","N","2"
"2020078595","Y","U","Y","N","U","Y","1","U","U","01200","N","","","","","","","","N","2"
"2020067902","N","U","N","N","N","N","0","Y","U","00000","Y","N","N","N","N","0","Y","N","N","2"
"2020095782","Y","Y","U","Y","Y","U","3","Y","Y","01753","N","","","","","","","","N","1"
"2020065158","U","U","Y","Y","Y","U","1","Y","N","00000","N","","","","","","","","N","2"
"2020031005","Y","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2020049053","Y","Y","U","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","2"
"2020094627","N","Y","N","Y","Y","Y","2","Y","Y","00600","N","","","","","","","","N","1"
"2020035476","Y","U","U","Y","N","N","0","Y","Y","01100","N","","","","","","","","N","1"
"2020058394","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020052897","","","","","","","","","","","","","","","","","","","","1"
"2020044147","Y","N","U","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2020064130","N","N","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2020042447","N","U","U","Y","U","Y","1","Y","U","00645","N","","","","","","","","N","2"
"2020040724","","","","","","","","","","","","","","","","","","","","2"
"2020065071","Y","Y","U","Y","N","Y","1","N","Y","01450","N","","","","","","","","N","1"
"2020041469","Y","U","U","Y","U","Y","2","Y","Y","01811","N","","","","","","","","N","2"
"2020047991","N","U","U","U","U","N","1","Y","Y","01600","N","","","","","","","","N","1"
"2020034725","Y","Y","U","N","N","N","0","Y","Y","00180","Y","Y","U","N","N","0","Y","Y","N","1"
"2020004023","N","N","Y","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020049106","U","U","U","Y","U","Y","9","U","U","01746","N","","","","","","","","N","1"
"2020099574","Y","U","U","U","U","U","9","Y","U","99999","N","","","","","","","","N","1"
"2020075603","N","Y","N","Y","Y","Y","1","Y","Y","00942","N","","U","","","","","","N","1"
"2020035328","N","U","Y","Y","N","N","0","Y","Y","00103","N","","","","","","","","N","1"
"2020056922","U","U","U","U","U","U","9","U","N","00000","N","","","","","","","","N","1"
"2020059201","","","","","","","","","","","","","","","","","","","","2"
"2020076971","Y","N","U","Y","Y","Y","1","N","N","01300","N","","","","","","","","N","1"
"2020035975","N","Y","U","N","N","N","0","Y","Y","01746","N","","","","","","","","N","1"
"2020072672","N","N","Y","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2020054718","Y","N","U","Y","U","U","1","N","N","00399","N","","","","","","","","N","1"
"2020084481","N","N","U","N","U","Y","1","Y","N","16000","N","","","","","","","","N","2"
"2020040360","","","","","","","","","","","","","","","","","","","","2"
"2020050706","N","N","U","Y","N","N","0","N","N","00750","N","","","","","","","","N","1"
"2020056729","Y","U","U","U","U","U","9","Y","Y","00000","Y","U","U","U","U","9","U","U","N","2"
"2020063273","U","N","U","N","N","N","0","N","Y","00000","N","","","","","","","","U","1"
"2020072552","N","N","Y","U","U","Y","1","N","N","00650","N","","","","","","","","N","1"
"2020050770","Y","U","U","U","U","U","9","Y","U","00750","Y","U","U","U","U","9","U","U","N","2"
"2020050902","N","Y","Y","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2020050173","N","Y","U","Y","","","0","Y","Y","00900","N","","","","","","","","N","1"
"2020066047","Y","U","U","U","U","U","9","U","U","30000","N","","","","","","","","N","1"
"2020066047","Y","U","U","U","U","U","9","U","U","30000","U","","","","","","","","N","3"
"2020060383","Y","N","U","U","Y","Y","2","N","N","00600","N","","","","","","","","N","1"
"2020025883","U","U","Y","U","N","N","0","Y","N","00649","Y","N","N","N","N","1","Y","Y","N","2"
"2020084147","","","","","","","","","","","","","","","","","","","","2"
"2020070781","N","U","U","Y","Y","Y","1","Y","N","01300","N","","","","","","","","N","2"
"2020038343","U","U","U","U","U","U","9","U","U","00150","U","","","","","","","","U","1"
"2020083419","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","1"
"2020067106","N","N","U","U","U","U","9","Y","U","12000","N","","","","","","","","N","2"
"2020078213","Y","U","U","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020075920","U","U","U","N","N","N","0","Y","N","01449","N","","","","","","","","N","1"
"2020056737","N","U","U","Y","Y","Y","1","Y","Y","00929","N","","","","","","","","N","1"
"2020072525","N","Y","U","N","N","N","0","Y","Y","01634","N","","","","","","","","N","1"
"2020068336","N","N","N","N","N","N","0","N","N","00110","N","","","","","","","","N","1"
"2020031247","","","","","","","","","","","","","","","","","","","","2"
"2020048573","Y","Y","U","Y","U","U","9","Y","Y","01300","N","","","","","","","","N","1"
"2020029451","N","Y","U","Y","Y","U","1","Y","Y","00250","N","","","","","","","","N","1"
"2020023731","N","Y","U","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2020072593","Y","N","U","Y","N","N","0","Y","N","01688","N","","","","","","","","N","2"
"2020045710","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020063617","N","U","U","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2020087833","N","Y","U","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020016587","","","","","","","","","","","","","","","","","","","","2"
"2020076148","N","U","U","N","N","N","0","Y","U","00250","N","","","","","","","","N","1"
"2020076148","N","U","U","Y","Y","N","1","Y","Y","99999","N","","","","","","","","N","2"
"2020035260","N","N","N","Y","Y","N","1","Y","Y","00998","N","","","","","","","","N","1"
"2020066169","N","Y","U","Y","N","N","0","Y","Y","00000","N","","","","","","","","N","2"
"2020083403","U","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","2"
"2020058485","","","","","","","","","","","","","","","","","","","","2"
"2020087155","Y","Y","Y","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2020033757","N","Y","U","N","N","N","0","Y","Y","00250","N","","","","","","","","N","1"
"2020080316","","","","","","","","","","","","","","","","","","","","1"
"2020066255","N","U","U","Y","U","Y","1","U","N","00000","N","","","","","","","","N","2"
"2020067652","Y","U","U","U","U","U","9","Y","N","96660","N","","","","","","","","N","2"
"2020079836","Y","U","U","U","N","N","0","Y","U","00750","U","","","","","","","","N","1"
"2020067289","Y","Y","Y","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2020046508","Y","Y","Y","U","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2020023876","","","","","","","","","","","","","","","","","","","","2"
"2020113023","N","U","U","U","U","U","9","U","U","00500","U","","","","","","","","N","1"
"2020044812","Y","U","U","Y","N","N","0","U","U","01300","N","","","","","","","","N","2"
"2020059950","N","N","N","N","","","0","N","N","00450","N","","","","","","","","N","1"
"2020051869","Y","Y","Y","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","1"
"2020066407","U","Y","U","U","U","U","9","Y","N","01700","Y","Y","U","U","U","9","Y","N","N","1"
"2020026528","Y","U","U","U","N","N","0","U","U","00150","N","","","","","","","","N","1"
"2020090493","","","","","","","","","","","","","","","","","","","","2"
"2020037992","N","Y","Y","Y","Y","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2020069408","N","Y","U","Y","U","U","1","Y","Y","00250","N","","","","","","","","N","1"
"2020054673","N","N","U","Y","U","U","1","Y","N","00600","N","","","","","","","","N","1"
"2020055537","N","U","U","U","U","U","9","Y","U","00599","N","","","","","","","","N","1"
"2020069797","N","U","N","Y","U","Y","1","U","U","00600","N","","","","","","","","N","1"
"2020102113","N","N","U","N","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020098692","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2020075381","N","N","N","U","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2020044378","U","Y","U","N","N","N","0","Y","N","01340","N","","","","","","","","U","1"
"2020107228","N","Y","U","N","N","N","0","Y","Y","00800","N","","","","","","","","N","1"
"2020081700","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020068521","N","Y","U","Y","N","N","1","Y","Y","00600","N","","","","","","","","N","1"
"2020045732","N","N","U","Y","","N","0","Y","N","12000","N","","","","","","","","N","1"
"2020040754","N","U","U","Y","U","Y","9","Y","Y","00599","N","","","","","","","","N","1"
"2020030625","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2020072914","Y","Y","U","N","N","N","0","Y","N","01449","N","","","","","","","","N","1"
"2020054491","","","","","","","","","","","","","","","","","","","","2"
"2020028502","Y","Y","U","U","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2020076452","N","U","Y","U","U","N","9","Y","Y","00883","N","","","","","","","","N","1"
"2020039130","Y","N","U","N","N","N","0","Y","N","01688","N","","","","","","","","N","1"
"2020079753","Y","N","U","Y","U","Y","1","Y","Y","01340","N","","","","","","","","N","1"
"2020077763","N","N","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2020041980","Y","N","U","Y","N","N","0","N","N","00263","N","","","","","","","","N","1"
"2020050255","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2020056082","N","Y","U","Y","U","Y","1","Y","Y","00900","N","","","","","","","","N","1"
"2020098125","Y","Y","N","Y","Y","Y","2","Y","Y","00750","N","","","","","","","","N","1"
"2020053639","N","N","U","Y","N","N","0","Y","N","01800","N","","","","","","","","N","1"
"2020094217","Y","Y","Y","Y","Y","Y","3","Y","Y","01687","N","","","","","","","","N","1"
"2020102345","","","","","","","","","","","","","","","","","","","","2"
"2020068217","Y","N","N","Y","U","Y","3","N","N","00050","N","","","","","","","","N","1"
"2020056485","Y","N","U","N","U","Y","1","N","Y","01063","N","","","","","","","","N","2"
"2020101251","N","Y","U","Y","U","Y","2","Y","Y","14500","N","","","","","","","","N","2"
"2020059775","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","2"
"2020041466","N","Y","N","N","N","N","0","Y","N","65000","N","","","","","","","","N","2"
"2020062282","Y","N","Y","Y","Y","Y","1","Y","N","01340","N","","","","","","","","N","1"
"2020102877","N","U","U","U","U","Y","9","U","U","01500","N","","","","","","","","N","2"
"2020071620","N","N","U","N","U","Y","1","Y","Y","10000","N","","","","","","","","N","2"
"2020092706","U","Y","Y","Y","U","Y","1","Y","Y","00747","N","","","","","","","","N","1"
"2021005835","N","N","N","N","U","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2020099681","U","U","U","Y","U","Y","1","Y","Y","01312","N","","","","","","","","N","2"
"2020044466","N","N","U","N","N","N","0","N","N","01200","Y","N","Y","U","Y","1","Y","Y","N","1"
"2020040809","","","","","","","","","","","","","","","","","","","","2"
"2020037755","Y","N","U","Y","N","N","0","Y","Y","01500","N","","","","","","","","N","1"
"2020050095","","","","","","","","","","","","","","","","","","","","1"
"2020063529","N","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2020030019","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2020092047","Y","Y","U","Y","Y","U","1","Y","Y","01000","N","","","","","","","","N","1"
"2020069537","N","Y","N","N","N","Y","2","Y","N","01000","N","","","","","","","","N","1"
"2020082310","","","","","","","","","","","","","","","","","","","","2"
"2020074991","N","N","Y","Y","N","N","0","N","N","01000","N","","","","","","","","N","1"
"2020046596","U","U","U","N","N","N","0","U","N","01380","N","","","","","","","","N","2"
"2020019328","","","","","","","","","","","","","","","","","","","","2"
"2020041846","","","","","","","","","","","","","","","","","","","","1"
"2020094287","","","","","","","","","","","","","","","","","","","","2"
"2020081561","N","U","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2020004782","","","","","","","","","","","","","","","","","","","","2"
"2020058999","U","Y","U","U","U","U","9","Y","U","94258","N","","","","","","","","N","1"
"2020055062","","","","","","","","","","","","","","","","","","","","2"
"2020058829","Y","N","N","U","N","N","0","N","N","00000","N","","","","","","","","N","1"
"2020044469","Y","U","U","U","U","U","9","Y","U","01450","Y","U","U","U","U","9","U","U","N","3"
"2020072015","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2020099217","N","U","U","Y","Y","Y","1","Y","Y","00805","N","","","","","","","","N","2"
"2020072055","","","","","","","","","","","","","","","","","","","","2"
"2020073882","N","N","U","Y","U","U","1","Y","N","00599","N","","","","","","","","N","1"
