"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2024077186","N","Y","Y","Y","Y","Y","1","Y","Y","00850","N","","","","","","","","N","1"
"2024044481","N","U","N","Y","U","Y","3","Y","N","01750","N","","","","","","","","N","2"
"2025018439","N","N","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2024045976","N","N","U","Y","U","Y","1","Y","Y","00636","N","","","","","","","","N","2"
"2024106528","Y","U","U","Y","N","N","0","Y","Y","01360","N","","","","","","","","N","1"
"2024048429","Y","N","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2024083266","Y","Y","U","Y","Y","Y","2","Y","Y","01688","N","","","","","","","","N","1"
"2024058112","N","N","Y","Y","U","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2024090125","N","U","Y","N","U","Y","1","Y","Y","00451","N","","","","","","","","N","1"
"2024052811","","","","","","","","","","","","","","","","","","","","1"
"2024093538","Y","Y","Y","Y","N","N","0","Y","Y","13000","N","","","","","","","","N","1"
"2024064272","N","N","U","Y","N","Y","1","Y","N","39900","N","","","","","","","","N","1"
"2024056584","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024056584","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2024103995","N","Y","Y","Y","U","N","1","U","U","01300","N","","","","","","","","N","1"
"2024039495","N","Y","U","Y","U","U","1","Y","Y","00535","N","","","","","","","","N","1"
"2024068954","Y","N","U","Y","N","","0","Y","U","01340","N","","","","","","","","N","1"
"2024090443","Y","U","Y","Y","U","Y","3","Y","Y","01917","Y","Y","Y","U","Y","1","Y","Y","N","2"
"2024077478","","","","","","","","","","","","","","","","","","","","2"
"2024073054","Y","U","U","N","N","N","0","U","U","01200","N","","","","","","","","N","1"
"2024082349","","","","","","","","","","","","","","","","","","","","1"
"2024024428","N","Y","U","Y","U","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2024042656","N","U","U","N","N","N","0","Y","Y","11000","N","","","","","","","","N","1"
"2024084080","N","U","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2024056511","Y","U","Y","Y","Y","Y","1","U","U","58200","N","","","","","","","","N","1"
"2024107992","N","U","Y","Y","U","U","1","U","U","00600","N","","","","","","","","N","1"
"2024040785","U","Y","U","U","N","N","0","N","Y","01584","N","","","","","","","","N","1"
"2024085961","N","Y","Y","Y","U","Y","1","Y","Y","13520","N","","","","","","","","N","1"
"2024064688","Y","Y","Y","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","1"
"2024088404","","","","","","","","","","","","","","","","","","","","1"
"2024044525","N","Y","U","Y","Y","Y","9","Y","Y","00883","N","","","","","","","","N","1"
"2024064431","N","U","N","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2024057801","U","U","U","U","U","U","9","U","U","00150","Y","U","U","U","U","9","U","U","N","2"
"2024078351","Y","N","U","Y","U","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2024057314","N","Y","Y","Y","U","Y","1","Y","N","00250","N","","","","","","","","N","1"
"2024054636","Y","Y","Y","Y","Y","U","1","Y","Y","01000","N","","","","","","","","N","1"
"2024080828","Y","Y","Y","Y","N","N","0","Y","N","01584","Y","Y","Y","Y","Y","3","Y","N","N","1"
"2024088744","Y","U","U","Y","N","N","0","Y","Y","99999","N","","","","","","","","N","2"
"2024088224","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2024043962","N","Y","U","N","N","N","0","Y","N","00125","N","","","","","","","","N","1"
"2024081586","","","","","","","","","","","","","","","","","","","","2"
"2024081675","Y","Y","U","Y","Y","Y","2","Y","Y","00750","N","","","","","","","","N","1"
"2024054829","Y","Y","Y","Y","N","N","0","Y","Y","01923","N","","","","","","","","N","1"
"2024065577","N","Y","U","Y","U","U","1","Y","Y","00451","N","","","","","","","","N","1"
"2024081216","Y","Y","Y","N","N","N","0","Y","N","16860","N","","","","","","","","N","1"
"2024087499","N","U","U","Y","Y","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2024077902","Y","Y","Y","Y","N","Y","3","Y","Y","01833","Y","N","U","Y","Y","3","Y","Y","N","1"
"2024060496","N","N","U","Y","Y","Y","1","N","N","00190","N","","","","","","","","N","1"
"2024087583","Y","U","U","U","U","Y","1","U","U","00150","N","","","","","","","","N","2"
"2024099139","N","U","Y","U","Y","Y","1","Y","Y","00900","N","","","","","","","","N","1"
"2024085904","Y","Y","U","U","N","N","0","Y","N","13001","N","","","","","","","","N","2"
"2025009420","N","N","N","N","N","","0","Y","Y","00250","N","","","","","","","","N","1"
"2024093369","N","N","N","N","N","N","0","N","N","00153","N","","","","","","","","N","1"
"2025018204","N","U","U","U","N","N","0","Y","Y","25000","N","","","","","","","","N","1"
"2025006214","Y","U","Y","Y","U","Y","1","Y","Y","00955","N","","","","","","","","N","2"
"2024060260","N","N","U","N","U","U","1","Y","N","00998","N","","","","","","","","N","1"
"2024087729","N","Y","Y","Y","Y","Y","1","Y","Y","11000","N","","","","","","","","N","2"
"2024085310","","","","","","","","","","","","","","","","","","","","2"
"2024081532","N","N","Y","Y","U","Y","1","Y","Y","01312","N","","","","","","","","N","1"
"2024042701","N","U","U","Y","U","U","1","Y","Y","00126","N","","","","","","","","N","1"
"2024028149","Y","Y","U","U","N","N","0","Y","Y","01750","N","","","","","","","","N","1"
"2024078730","N","N","N","Y","Y","N","1","Y","N","01000","N","","","","","","","","N","1"
"2024020046","Y","U","U","U","U","U","9","U","U","01200","N","","","","","","","","N","2"
"2025018470","Y","Y","N","Y","N","N","0","Y","N","01450","Y","N","Y","N","N","0","Y","Y","N","1"
"2024054755","Y","U","Y","Y","U","Y","1","Y","N","00903","N","","","","","","","","N","1"
"2024048478","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024082609","Y","U","Y","Y","N","N","0","Y","Y","01500","N","","","","","","","","N","1"
"2024082304","N","N","U","Y","U","Y","2","Y","N","00583","N","","","","","","","","N","2"
"2025018073","Y","U","Y","N","N","N","0","Y","N","01312","N","","","","","","","","N","2"
"2024048004","Y","N","U","Y","N","N","0","Y","N","01801","N","","","","","","","","N","2"
"2024073713","Y","U","N","Y","Y","Y","1","Y","N","01731","N","","","","","","","","N","1"
"2025017942","Y","Y","Y","Y","Y","Y","3","Y","N","11400","N","","","","","","","","N","1"
"2024048006","N","U","U","Y","Y","Y","1","Y","Y","00125","Y","U","Y","Y","Y","1","Y","Y","N","1"
