"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2017086621","","0","PA","RT53481","2019","8","2"
"2017012643","","0","MI","DO39825","2017","6","1"
"2018002257","","0","PA","XKX8994","2018","3","1"
"2017043688","","0","PA","PT522A2","","6","2"
"2017097730","","0","","UNKNOWN","","9","2"
"2017012106","","0","OH","2269460","","7","1"
"2017110381","","0","PA","SUPRMQM","2016","1","1"
"2017132769","","0","PA","XDP6619","2009","3","2"
"2017085073","","0","PA","DLR1218","2017","1","2"
"2017054484","","0","PA","PT5577Y","2017","7","2"
"2017122506","","0","PA","KJE3495","2018","1","2"
"2017057465","","0","VA","614031TL","2015","4","1"
"2017004798","","0","OK","3563DZ","2017","7","2"
"2017045366","","0","","","","1","1"
"2017108508","","0","MI","D014172","2014","7","1"
"2017108935","","0","","","","1","2"
"2017010080","","0","","","","1","1"
"2017076695","","0","","","","1","1"
"2017076695","","0","","","","1","2"
"2017018392","","0","IL","56641ST","2017","6","2"
"2017044864","","0","ME","366381Z","2017","7","1"
"2017025434","","0","PA","NONE","2099","8","1"
"2017073749","","0","OH","TPL1898","2017","6","1"
"2017089594","","0","IN","P568852","2017","7","2"
"2017032436","","0","PA","JVC5547","0317","1","2"
"2017032436","","0","PA","JLZ1273","218","1","3"
"2017125299","","0","IL","T362136","2017","7","2"
"2018000165","","0","AL","32TR1855","1118","7","3"
"2017096157","","0","OK","1921KK","2006","7","1"
"2017114428","","0","","","","7","2"
"2017019490","","0","PA","XRJ5389","2017","7","1"
"2017115714","","0","IL","503782ST","2018","7","2"
"2017028739","","0","OK","2654KK","","7","2"
"2017007404","","0","MS","015017A","2017","7","1"
"2017067449","","0","PA","JXY4258","2017","1","2"
"2017093183","","0","IN","P377746","2013","7","2"
"2017065498","","0","PA","XR48512","2019","5","1"
"2017082704","","0","PA","26805MG","","3","1"
"2017064028","","0","ME","3918992","2016","7","2"
"2017123296","","0","TX","016F736","2020","6","1"
"2017028703","","0","ME","2251515","2022","7","1"
"2017097019","","0","IN","P427893","","6","2"
"2017058002","","0","PA","XL67873","2018","6","2"
"2017075735","","0","IL","515691","2017","7","1"
"2017061847","","0","PA","PT4357S","9999","7","2"
"2017110016","","0","PA","XFA7475","2017","3","2"
"2017123688","","0","NC","AY24170","2017","7","1"
"2017044259","","0","PA","PT58945","2017","6","1"
"2017138331","","0","PA","PZ22X9","2016","1","2"
"2017138331","","0","PA","KDV6057","2006","1","3"
"2017038474","","0","ME","1858810","2002","6","1"
"2017077819","","0","TN","U699931","9999","7","2"
"2017025431","","0","IN","P504182","2016","7","2"
"2017024943","","0","MI","D380937","2017","7","1"
"2017005646","","0","OK","3102KQ","2017","7","1"
"2017060424","","0","PA","XJF2329","2018","7","1"
"2017116667","","0","NE","19702C","2017","6","1"
"2017124963","","0","IN","P689696","2018","7","1"
"2017092579","","0","","","","8","1"
"2017077160","","0","PA","PT1915P","2017","7","2"
"2017114815","","0","ON","N1569H","","6","2"
"2017083461","","0","PA","PT9582Y","2099","7","2"
"2017006682","","0","PA","PTO737P","2017","7","3"
"2017073393","","0","ME","1961966","2019","6","2"
"2017017580","","0","FL","6238CR","2017","7","1"
"2017073314","","0","PA","XHW6124","2017","3","1"
"2017043141","","0","PA","PT7720Y","","7","2"
"2017100075","","0","TN","U400083","2018","7","2"
"2017090090","","0","ME","199542A","2019","7","1"
"2017057257","","0","PA","JBV8580","2017","1","1"
"2017044055","","0","PA","PT1201T","2012","6","2"
"2017121438","","0","PA","JRE8197","2017","1","2"
"2017083465","","0","PA","GNB7213","2017","1","2"
"2017112432","","0","PA","DKE2511","2012","1","1"
"2017112432","","0","OA","GUP1549","2016","1","3"
"2017059405","","0","PA","","","2","2"
"2017029920","","0","PA","","","1","3"
"2017094924","","0","PA","XKK3923","2017","3","2"
"2017136784","","0","PA","PT 7418R","2020","7","1"
"2017051393","","0","","","","1","2"
"2017027274","","0","ZG","0748391","2017","6","2"
"2017064013","","0","PA","HTY7473","2017","1","2"
"2017037255","","0","","","","1","2"
"2017027937","","0","","","","1","3"
"2017111532","","0","PA","XDY0268","2017","3","2"
"2017117606","","0","PA","PT8412M","2009","7","2"
"2017092138","","0","","","","7","1"
"2017050199","","0","PA","","","1","3"
"2017043078","","0","IN","P122961","2017","6","2"
"2017062194","","0","PA","JRS5482","2017","1","2"
"2017093877","","0","PA","PT0921X","2017","3","1"
"2017010942","","0","TN","U539474","2017","7","2"
"2017008961","","0","ZG","0748274","","7","2"
"2017063184","","0","WV","","","6","1"
"2017068585","","0","PA","PT006B4","","7","2"
"2017108934","","0","TN","U141770","2018","6","3"
"2017106509","","0","","","","1","1"
"2017008552","","0","CO","ET897UGX","","3","2"
"2017064456","","0","IN","P539220","2017","6","1"
"2017012421","","0","MT","TA03017","2017","7","2"
"2017049551","","0","WV","C334949","2013","3","1"
"2017074187","","0","PA","PT8321N","","6","1"
"2017014240","","0","","","","1","1"
"2017084109","","0","IN","P230116","2017","7","3"
"2017120040","","0","","","","1","2"
"2017006021","","0","IL","516191ST","2017","6","2"
"2017129128","","0","WV","C295146","2018","7","2"
"2017033990","","0","WI","721257","2018","7","1"
"2017089248","","0","PA","PT0192Y","2017","6","3"
"2017124545","","0","WV","C206917","","7","1"
"2017043365","","0","PA","PT 70072","2017","7","1"
"2017062719","","0","","","","8","2"
"2017044611","","0","OR","FR-0-1937","18","3","1"
"2017080458","","0","PA","PT7257V","2006","7","2"
"2017082672","","0","PA","PT-6919E","","7","2"
"2017059289","","0","NC","AC84702","2017","7","1"
"2017121552","","0","MS","090093A","2018","6","2"
"2017032375","","0","ME","1850421","2017","7","1"
"2017138750","","0","PA","JZK7181","2000","1","2"
"2017090981","","0","","","","1","1"
"2017015690","","0","MI","RB00228","2017","7","1"
"2017068639","","0","PA","ZCD2969","2006","1","2"
"2017058049","","0","PA","XJE3852","2017","3","1"
"2017024084","","0","TN","U753530","2017","7","1"
"2017043668","","0","IL","343526ST","2017","7","1"
"2017093009","","0","","","","3","1"
"2017099617","","0","ME","1895298","18","6","3"
"2017101730","","0","PA","","","6","1"
"2017104367","","0","PA","PT614C6","2018","7","1"
"2017029153","","0","NY","BH-81679","2017","6","2"
"2017132977","","0","MI","D039298","","6","2"
"2017078632","","0","","PT4984Z","","7","1"
"2017100956","","0","PA","XDF0646","2007","3","2"
"2017095064","","0","NE","W20758","2017","7","1"
"2017047239","","0","","N/A","","8","1"
"2017035263","","0","PA","XKK3351","2017","7","2"
"2017099614","","0","","","","8","1"
"2017061038","","0","GA","TL6HS51","2017","7","1"
"2017096363","","0","PA","PT8747N","","7","3"
"2017094374","","0","PA","EPY0239","2017","1","1"
"2017094374","","0","PA","GZV0139","2017","1","2"
"2017005696","","0","OK","6006LN","2017","7","2"
"2017110369","","0","ON","L8705Y","2018","7","1"
"2017062235","","0","PA","PT1791X","2018","7","1"
"2017035155","","0","PA","KGM8745","2017","1","1"
"2017018308","","0","PA","XJK7478","17","6","1"
"2017071681","","0","IL","364082","18","6","1"
"2017092929","","0","","","","7","1"
"2017043623","","0","PA","PT7021F","","7","1"
"2017062764","","0","PA","JTA6481","2018","1","2"
"2017020659","","0","PA","4863X","2017","7","4"
"2017009881","","0","CA","","","1","1"
"2017032634","","0","PA","XFM8921","2020","7","1"
"2017032634","","0","","","","3","2"
"2017108726","","0","OH","TQK6191","2018","6","2"
"2017132242","","0","MI","C447614","2018","7","1"
