"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2017067201","","","","","","","","","","","","","","","","","","","","2"
"2017068123","N","Y","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2017095561","U","U","U","Y","U","U","1","U","U","00000","N","","","","","","","","N","1"
"2017095561","U","U","U","Y","U","U","1","Y","Y","00000","N","","","","","","","","N","2"
"2017035274","N","N","N","Y","U","Y","1","Y","Y","00125","Y","N","N","U","Y","1","Y","Y","N","1"
"2017084024","","","","","","","","","","","","","","","","","","","","2"
"2017098825","","","","","","","","","","","","","","","","","","","","2"
"2017095142","Y","U","Y","Y","Y","Y","3","Y","U","01450","N","","","","","","","","N","2"
"2017135323","","","","","","","","","","","","","","","","","","","","2"
"2017101719","N","Y","U","Y","U","Y","3","Y","U","00650","N","","","","","","","","N","2"
"2017044574","","","","","","","","","","","","","","","","","","","","2"
"2017022109","N","U","Y","N","U","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2017075514","N","U","U","Y","N","N","0","Y","Y","01550","N","","","","","","","","N","2"
"2017056414","","","","","","","","","","","","","","","","","","","","2"
"2017040887","Y","N","N","Y","N","N","0","Y","N","00050","N","","","","","","","","N","1"
"2017058723","N","N","U","U","U","U","0","N","N","00600","N","","","","","","","","N","1"
"2017109205","N","U","Y","Y","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2017062448","N","Y","U","U","U","Y","1","Y","Y","00000","N","","","","","","","","N","1"
"2017046395","N","U","U","U","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2017126111","","","","","","","","","","","","","","","","","","","","1"
"2017115174","N","N","N","Y","Y","N","1","Y","Y","00250","N","","","","","","","","N","1"
"2017100126","","","","","","","","","","","","","","","","","","","","1"
"2017104482","","","","","","","","","","","","","","","","","","","","2"
"2017124660","Y","N","Y","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","2"
"2017111623","","","","","","","","","","","","","","","","","","","","2"
"2017081050","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2017128948","N","Y","U","Y","U","Y","1","Y","Y","00249","N","","","","","","","","N","2"
"2017051941","N","U","U","N","","","0","U","U","00400","N","","","","","","","","N","1"
"2017066393","N","N","N","N","N","N","0","N","N","00000","U","","","","","","","","N","1"
"2017089143","","","","","","","","","","","","","","","","","","","","2"
"2017128566","N","U","Y","Y","U","Y","1","Y","Y","00248","N","","","","","","","","N","1"
"2017063146","","","","","","","","","","","","","","","","","","","","1"
"2017083761","N","N","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2017094900","N","U","Y","U","U","U","9","U","U","00750","N","","","","","","","","N","1"
"2017074736","","","","","","","","","","","","","","","","","","","","1"
"2017035992","N","Y","U","Y","U","Y","2","Y","N","00600","N","","","","","","","","N","1"
"2017059748","N","N","U","Y","U","Y","1","Y","N","00599","N","","","","","","","","N","1"
"2017083598","N","Y","U","Y","Y","Y","1","Y","N","01690","N","","","","","","","","N","2"
"2017069841","Y","Y","U","U","N","N","0","Y","U","01450","N","","","","","","","","N","1"
"2017090980","Y","Y","Y","Y","N","N","0","Y","N","01300","N","","","","","","","","N","2"
"2017123712","N","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2017049309","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2017095756","Y","U","U","U","N","N","0","Y","U","02000","N","","","","","","","","N","2"
"2017103135","U","Y","U","Y","U","U","0","Y","N","99999","N","","","","","","","","U","2"
"2017066188","","","","","","","","","","","","","","","","","","","","1"
"2017068681","Y","Y","U","Y","","","0","Y","N","01100","N","","","","","","","","N","1"
"2017075662","N","Y","Y","Y","Y","Y","1","N","Y","00998","N","","","","","","","","N","1"
"2017077749","U","U","U","U","U","U","9","U","U","00000","N","","","","","","","","N","1"
"2017061051","Y","N","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","2"
"2017072230","","","","","","","","","","","","","","","","","","","","2"
"2017092928","U","U","U","U","U","U","9","Y","U","99999","N","","","","","","","","N","1"
"2017100825","Y","Y","Y","N","N","N","0","Y","Y","01450","N","","","","","","","","N","2"
"2017025130","N","U","U","Y","U","Y","1","Y","Y","00500","N","","","","","","","","N","2"
"2017063421","","","","","","","","","","","","","","","","","","","","2"
"2017068425","Y","U","U","Y","N","N","0","Y","Y","01000","Y","U","Y","N","N","0","Y","Y","N","2"
"2017048837","","","","","","","","","","","","","","","","","","","","2"
"2017032560","","","","","","","","","","","","","","","","","","","","2"
"2017059397","Y","Y","Y","Y","Y","U","3","Y","N","01687","N","","","","","","","","N","1"
"2017041725","N","U","U","U","U","Y","1","Y","U","00599","N","","","","","","","","N","1"
"2017037695","Y","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2017037695","Y","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2017094747","U","U","U","U","U","U","9","U","U","00883","N","","","","","","","","N","1"
"2017100468","","","","","","","","","","","","","","","","","","","","2"
"2017084827","Y","Y","U","Y","U","Y","9","Y","U","01600","N","","","","","","","","N","2"
"2017022676","","","","","","","","","","","","","","","","","","","","1"
"2017050855","N","N","U","Y","Y","Y","1","Y","N","00350","N","","","","","","","","N","1"
"2017041576","N","U","U","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2017064969","Y","U","U","U","U","U","9","U","U","01200","N","","","","","","","","N","1"
"2017051251","","","","","","","","","","","","","","","","","","","","1"
