"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2009000012","","0","0","0","0","0","0","0","0","0","7","0","","02","1","2009","5","40.359783","-79.990791","","11","0","0","0","0","0","0","0","0","3","0","0","0","","","1","","0","","40 21:35.218","2","0","79 59:26.847","3","0","0","0","2476","0","0","0","","0","0","0","1","02476","0","","5.0","","1","N","N","","0","","1","0","1","","0","N","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2009000034","","1","0","0","0","0","0","1","0","0","1","1","","02","1","2009","5","40.454093","-79.996711","","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","1","","40 27:14.736","","2","79 59:48.161","4","0","0","0","2301","0","0","0","N","0","0","0","3","02503","1","","1.0","","2","N","N","","0","","0","0","0","","2","","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2009000088","","2","0","0","0","0","0","0","0","0","4","0","","02","1","2009","5","40.513969","-79.843228","","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 30:50.288","","0","79 50:35.622","0","0","0","0","2451","0","0","0","N","0","0","0","2","02451","0","","1.0","","1","N","N","","0","","0","0","0","","3","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2009000305","","0","0","0","0","0","0","0","0","0","4","0","","02","1","2009","6","40.323117","-79.956552","","11","0","0","0","0","0","1","0","0","","0","0","0","","","1","","2","","40 19:23.221","","0","79 57:23.587","4","0","0","0","2454","0","0","0","N","0","0","0","2","02454","1","","1.0","","9","N","N","","1","","0","0","0","","3","","","2","1","0","0","0","0","0","2","1","2","","05","","N","","","","","","","","","",""
"2009000339","","1","0","0","0","0","0","0","0","0","4","0","","02","1","2009","6","40.6124","-79.9475","","11","0","0","0","0","0","1","1","0","1","0","0","0","","","4","","2","","40 36:44.640","1","0","79 56:51.000","4","0","0","0","2217","0","0","0","N","0","0","0","5","02505","4","","1.0","","1","N","N","","0","","0","0","1","","3","Y","","2","4","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2009000367","","2","0","0","0","0","0","0","0","0","1","0","","02","1","2009","6","40.4478","-79.8275","","11","0","1","0","0","0","2","0","0","2","0","0","0","","","2","","0","","40 26:52.080","1","0","79 49:39.000","4","0","0","0","2113","0","0","0","N","0","0","0","3","02113","2","","1.0","","1","N","N","","0","","0","0","1","","0","N","","3","2","0","0","0","0","1","2","0","3","","","","N","","","","","","","","","",""
"2009000373","","1","0","0","0","0","0","0","0","0","7","0","","02","1","2009","6","40.6532","-79.7245","","11","0","0","0","0","0","0","0","0","","0","0","0","","","1","","0","","40 39:11.520","","0","79 43:28.200","4","0","0","0","2106","0","0","0","Y","0","0","0","1","02106","1","","5.0","","6","N","N","","0","","0","0","0","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2009000420","","1","0","0","0","0","0","0","0","0","99","0","","02","1","2009","5","40.426111","-79.896587","","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 25:34.001","","0","79 53:47.713","0","0","0","0","2301","0","0","0","N","0","0","0","1","68B03","0","","1.0","","1","N","N","","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2009001218","","1","0","0","0","0","0","0","0","0","7","0","","02","1","2009","6","40.5442","-79.836","","11","0","0","0","0","1","0","0","0","1","0","0","0","","","1","","0","","40 32:39.120","1","0","79 50:09.600","4","0","0","0","2208","0","0","0","N","0","0","0","2","68D02","1","","4.0","","9","N","N","","0","","0","0","0","","0","N","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2009001331","","2","0","0","0","0","0","0","0","0","1","0","","02","1","2009","6","40.4946","-79.9415","","11","0","0","0","1","0","0","0","0","2","0","0","0","","","1","","0","","40 29:40.560","1","0","79 56:29.400","3","0","0","0","2430","0","0","0","N","0","0","0","2","02430","0","","1.0","","1","N","N","","0","","1","0","0","","0","Y","","2","1","1","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
