"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2012022108","0820","1","0","0","0","0","0","0","0","0","1","0","","02","2","2012","7","40.495149","-79.941139","0749","11","0","1","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 29:42.537","2","3","79 56:28.102","8","0","0","0","2430","0","0","0","N","0","0","0","3","68D02","0","","1.0","","2","N","N","","1","","0","0","0","","0","Y","","2","1","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2012023116","0030","1","0","0","0","0","0","0","0","0","7","0","","02","2","2012","2","40.408666","-79.912529","0030","11","0","0","0","0","0","0","0","0","4","0","0","0","","","0","","2","","40 24:31.197","2","0","79 54:45.104","0","0","0","0","2438","0","0","0","N","0","0","0","1","02438","0","","5.0","","1","N","N","","0","","0","0","0","","0","Y","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2012022109","0820","1","0","0","0","0","0","0","0","0","7","0","","02","2","2012","7","40.495856","-79.939888","0749","11","0","0","0","0","0","0","0","0","2","0","0","0","","","0","","0","","40 29:45.081","2","3","79 56:23.597","0","0","0","0","2430","0","0","0","N","0","0","0","1","68D02","0","","2.0","","2","N","N","","0","","0","0","0","","0","Y","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2012021489","1800","2","0","0","0","0","0","0","0","0","4","0","","02","2","2012","6","40.356603","-80.050471","1756","11","0","0","0","0","0","0","0","0","1","0","0","0","","","0","","0","","40 21:23.769","2","0","80 03:01.697","0","0","0","0","2109","0","0","0","N","0","0","0","2","02109","0","","1.0","","9","N","N","","0","","0","0","0","","0","Y","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2012021492","1501","1","0","0","0","0","0","1","0","0","4","1","","02","2","2012","3","40.55292","-80.105133","1501","11","0","0","0","0","0","1","0","1","","0","0","0","","","0","","3","","40 33:10.513","","0","80 06:18.477","0","0","0","0","2215","0","0","0","N","0","0","0","13","02215","0","","1.0","","1","Y","N","","0","","0","0","0","","3","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2012023128","1354","0","0","0","0","0","0","0","0","0","7","0","","02","2","2012","4","40.519622","-80.061557","1347","11","0","0","0","0","1","0","0","0","1","0","0","0","","","0","","0","","40 31:10.639","3","0","80 03:41.605","0","0","0","0","2116","0","0","0","N","0","0","0","1","02116","0","","5.0","","9","N","N","","1","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2012021295","1356","1","0","0","0","0","0","0","0","0","1","0","","02","2","2012","5","40.492482","-79.847815","1349","11","0","0","0","0","0","0","0","0","2","0","0","0","","","3","","0","","40 29:32.936","2","0","79 50:52.135","4","0","0","0","2113","0","0","0","N","0","0","0","4","02113","3","","1.0","","1","N","N","","1","","0","0","0","","0","N","","3","3","1","0","0","0","0","2","1","3","","","","N","","","","","","","","","",""
"2012022103","1735","2","0","0","0","0","0","0","0","0","4","0","","02","2","2012","2","40.557779","-79.804575","1731","11","0","0","0","0","0","0","0","0","","0","0","0","","","0","","0","","40 33:28.006","","0","79 48:16.469","0","0","0","0","2121","0","0","0","N","0","0","0","3","68D02","0","","1.0","","1","N","N","","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2012022104","0450","1","0","0","0","0","0","0","0","0","7","0","","02","2","2012","4","40.566014","-79.798935","0410","11","0","0","0","0","0","0","0","0","2","0","0","0","","","1","","0","","40 33:57.650","1","0","79 47:56.165","8","0","0","0","2206","0","0","0","Y","0","0","0","1","68D02","0","","2.0","","9","N","N","","0","","0","0","0","","0","N","","1","1","0","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2012023147","1905","2","0","0","0","0","0","0","0","0","1","0","","02","2","2012","7","40.446799","-80.017464","1902","11","0","0","0","0","0","0","0","0","2","0","0","0","","","2","","2","","40 26:48.476","6","0","80 01:02.870","4","0","0","0","2301","0","0","0","N","0","0","0","5","02301","2","","1.0","","1","N","N","","0","","0","0","0","","2","Y","","2","2","1","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2012021500","2002","3","0","0","0","0","0","0","0","0","4","0","","02","2","2012","6","40.448105","-80.181274","1958","11","0","1","0","0","0","0","0","0","1","0","0","0","","","0","","1","","40 26:53.178","4","0","80 10:52.586","0","0","0","0","2214","0","0","0","N","0","0","0","4","02214","0","","1.0","","9","N","N","","0","","0","0","0","","2","N","","3","0","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2012023134","1331","2","0","0","0","0","0","0","0","0","1","0","","02","2","2012","4","40.44021","-80.192479","1327","11","0","0","0","0","2","0","0","0","","0","0","0","","","2","","0","","40 26:24.756","","1","80 11:32.924","4","0","0","0","2214","0","0","0","N","0","0","0","4","02214","2","","1.0","","9","N","N","","0","","0","0","0","","0","","","3","2","0","0","0","0","0","2","1","3","","","","N","","","","","","","","","",""
"2012023150","1214","2","0","0","0","0","0","0","0","0","2","0","","02","2","2012","5","40.395457","-79.838709","1214","11","0","0","0","0","0","0","0","0","","0","0","0","","","2","","0","","40 23:43.645","","0","79 50:19.353","3","0","0","0","2425","0","0","0","N","0","0","0","2","02425","0","","1.0","","1","N","N","","0","","1","0","0","","0","","","2","2","2","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
