"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2012012556","N","Y","U","Y","Y","Y","1","Y","Y","00385","N","","","","","","","","N","1"
"2012064207","Y","Y","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2012045812","N","Y","N","N","N","N","0","Y","N","00800","N","","","","","","","","N","1"
"2012014499","N","U","U","Y","U","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2012059784","U","Y","Y","Y","U","Y","1","Y","U","11111","N","","","","","","","","N","1"
"2012036436","Y","U","U","Y","U","Y","1","Y","U","99999","N","","","","","","","","N","2"
"2012059315","Y","Y","U","Y","Y","Y","3","Y","Y","01340","N","","","","","","","","N","2"
"2012057890","Y","U","U","U","U","Y","3","Y","Y","00800","N","","","","","","","","N","1"
"2012038020","","","","","","","","","","","","","","","","","","","","2"
"2012091588","U","U","Y","Y","Y","Y","1","Y","U","01442","N","","","","","","","","N","1"
"2012092632","N","Y","N","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2012043194","Y","Y","Y","Y","Y","Y","3","Y","Y","01250","Y","Y","Y","Y","Y","1","Y","Y","N","1"
"2012107351","","","","","","","","","","","","","","","","","","","","1"
"2012091602","U","U","U","Y","U","Y","9","Y","Y","99999","N","","","","","","","","N","1"
"2012074674","","","","","","","","","","","","","","","","","","","","2"
"2012103184","","","","","","","","","","","","","","","","","","","","2"
"2012087830","U","N","N","N","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2012064178","N","U","U","U","U","U","9","Y","U","00750","N","","","","","","","","N","1"
"2012101673","Y","U","U","Y","N","N","0","U","U","01310","N","","","","","","","","N","3"
"2012073938","N","N","Y","Y","Y","Y","1","N","N","00250","N","","","","","","","","N","1"
"2012073350","","","","","","","","","","","","","","","","","","","","2"
"2012079464","N","Y","Y","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2012054118","Y","Y","Y","Y","U","N","3","Y","N","01200","N","","","","","","","","N","1"
"2012068960","","","","","","","","","","","","","","","","","","","","1"
"2012107630","N","N","Y","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2012081162","N","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2012063070","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2012070771","Y","Y","U","Y","Y","Y","2","Y","Y","00250","N","","","","","","","","N","1"
"2012107477","N","N","U","Y","N","N","0","Y","Y","01250","N","","","","","","","","N","1"
"2012105024","Y","Y","Y","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2012043666","Y","N","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2012089151","Y","N","U","Y","U","Y","1","N","N","99999","N","","","","","","","","N","2"
"2012032122","N","N","U","Y","U","U","1","Y","U","99999","N","","","","","","","","N","1"
"2012074284","N","N","U","N","N","N","0","Y","N","00650","N","","","","","","","","N","1"
"2012043708","Y","Y","Y","Y","Y","Y","2","Y","Y","01300","N","","","","","","","","N","2"
"2012053589","N","U","N","N","Y","Y","2","Y","N","00650","N","","","","","","","","N","1"
"2012026763","","","","","","","","","","","","","","","","","","","","1"
"2012046719","U","U","U","U","N","N","0","U","U","00000","Y","U","U","N","N","0","U","U","N","1"
"2012060294","N","Y","U","Y","Y","Y","1","Y","U","10000","N","","","","","","","","N","2"
"2012077925","N","N","U","Y","U","Y","1","N","Y","21000","N","","","","","","","","N","2"
"2012079762","N","N","N","Y","Y","Y","1","N","N","00600","N","","","","","","","","N","2"
"2012064507","N","N","U","N","N","N","0","N","N","00900","N","","","","","","","","N","1"
"2012036521","N","Y","Y","Y","U","Y","1","N","Y","00150","N","","","","","","","","N","1"
"2012102171","","","","","","","","","","","","","","","","","","","","2"
"2012034019","","","","","","","","","","","","","","","","","","","","2"
"2012107058","N","U","U","Y","U","U","9","Y","U","00650","N","","","","","","","","N","2"
"2012039539","N","Y","U","N","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2012036165","N","Y","U","Y","Y","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2012091197","Y","N","Y","N","N","N","0","Y","Y","00050","N","","","","","","","","N","1"
"2012092596","N","Y","N","U","U","U","0","Y","Y","00653","N","","","","","","","","N","1"
"2012072895","Y","U","U","U","U","N","0","Y","N","00250","N","","","","","","","","N","1"
"2012094349","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2012102423","N","U","U","U","U","Y","9","Y","Y","99999","N","","","","","","","","N","1"
"2012039433","N","Y","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2012060387","N","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2012080236","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2012097005","Y","N","Y","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2012024435","Y","Y","U","Y","Y","Y","2","Y","Y","00500","N","","","","","","","","N","1"
"2012025387","","","","","","","","","","","","","","","","","","","","2"
"2012089915","N","U","Y","N","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2012044182","Y","N","U","Y","U","U","0","Y","Y","01300","N","","","","","","","","N","1"
"2012070182","N","N","U","Y","N","N","0","N","N","01100","N","","","","","","","","N","1"
"2012115635","N","Y","Y","Y","U","U","9","Y","Y","99999","N","","","","","","","","N","1"
"2012088323","Y","Y","U","Y","N","N","0","Y","Y","16000","N","","","","","","","","N","1"
"2012050446","Y","Y","U","Y","Y","Y","2","Y","Y","02000","Y","Y","Y","Y","Y","2","Y","Y","N","2"
"2012025480","N","N","U","Y","Y","Y","9","Y","N","00600","N","","","","","","","","N","1"
"2012091271","","","","","","","","","","","","","","","","","","","","2"
"2012053021","Y","U","U","Y","Y","Y","1","Y","Y","00150","N","","","","","","","","N","1"
"2012081867","N","Y","Y","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2012030577","N","U","Y","Y","N","N","0","Y","N","99999","Y","U","Y","Y","Y","3","Y","N","N","1"
"2012104823","Y","Y","U","Y","N","N","0","Y","Y","00000","N","","","","","","","","N","1"
"2012078763","","","","","","","","","","","","","","","","","","","","2"
"2012043224","Y","Y","U","U","N","N","0","Y","N","00800","N","","","","","","","","N","1"
"2012038600","Y","Y","Y","Y","N","N","0","Y","N","01802","N","","","","","","","","N","1"
"2012086536","U","U","U","Y","U","U","2","Y","Y","00650","N","","","","","","","","N","1"
"2012056811","Y","Y","N","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2012076763","N","N","N","Y","Y","Y","1","N","N","00600","N","","","","","","","","N","1"
"2012089980","N","N","U","Y","U","Y","1","Y","Y","10000","N","","","","","","","","N","1"
"2012055381","N","U","U","Y","Y","Y","1","Y","U","00996","N","","","","","","","","N","1"
"2012072838","N","N","N","Y","N","Y","3","Y","N","01200","N","","","","","","","","N","1"
"2012067585","","","","","","","","","","","","","","","","","","","","1"
"2012004701","","","","","","","","","","","","","","","","","","","","2"
"2012078674","Y","N","U","Y","U","U","0","Y","N","01690","N","","","","","","","","N","1"
"2012090089","N","U","U","Y","N","N","0","Y","Y","00900","N","","","","","","","","N","1"
"2012113225","N","Y","Y","Y","Y","Y","1","Y","Y","60000","N","","","","","","","","N","2"
"2012079547","N","U","Y","Y","","","0","Y","N","13000","N","","","","","","","","N","1"
"2012120699","","","","","","","","","","","","","","","","","","","","2"
"2012089544","Y","Y","Y","Y","Y","Y","1","Y","N","01200","N","","","","","","","","N","1"
"2012086583","","","","","","","","","","","","","","","","","","","","1"
"2012083740","Y","U","U","Y","U","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2012084612","","","","","","","","","","","","","","","","","","","","1"
"2012072353","","","","","","","","","","","","","","","","","","","","2"
"2012090505","","","","","","","","","","","","","","","","","","","","4"
"2012099146","U","U","U","Y","U","U","9","U","U","00600","N","","","","","","","","N","5"
"2012115242","","","","","","","","","","","","","","","","","","","","1"
"2012086591","N","Y","Y","U","Y","Y","1","N","N","01000","N","","","","","","","","N","1"
"2012093529","Y","U","U","Y","N","N","0","Y","U","00883","Y","U","N","N","N","0","Y","U","N","2"
"2012062832","","","","","","","","","","","","","","","","","","","","1"
"2012072185","N","Y","Y","Y","Y","Y","2","Y","Y","01200","N","","","","","","","","N","1"
"2012063270","N","U","U","U","N","N","0","Y","Y","01500","Y","N","U","N","N","0","N","U","N","1"
"2013038135","N","N","U","Y","U","Y","2","Y","N","99999","N","","","","","","","","N","1"
