"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2021087324","","1","PA","LGR2823","2009","1","2"
"2021067235","","0","IL","616849ST","2021","7","1"
"2021055136","","0","TN","U998557","2099","7","1"
"2021030012","","0","CA","4HL3537","","7","1"
"2021118103","","0","OK","CB3776","2022","7","1"
"2021060677","","0","PA","XJT2462","2021","7","1"
"2021006534","","0","","","","1","1"
"2021100509","","1","WI","646611","2021","7","2"
"2021123151","7RA1H252XNS","1","PA","PT950M0","2022","6","1"
"2021120159","1RNF48A28KR","1","PA","XV56694","2019","7","2"
"2021007312","","0","PA","PT0707L","","6","1"
"2021068616","","0","IN","P396617","2022","7","2"
"2021018980","","0","PA","","","1","1"
"2021018980","","0","PA","","","1","2"
"2021018434","","0","ID","TM4725","2021","7","2"
"2021068255","","1","PA","GYL9665","2019","1","2"
"2021014202","","0","PA","GDX8651","2012","1","2"
"2021060488","","0","PA","PT089JO","","3","2"
"2021070311","","1","OH","TRS3298","2021","1","1"
"2021097665","4P5LS3027L1","1","OH","TRQ8742","2022","6","1"
"2021021457","","0","PA","MG9769E","2021","3","2"
"2021085984","","0","PA","XMX7397","2021","3","1"
"2021120668","","0","ON","P4075Z","2022","7","1"
"2021034677","","0","PA","XJT9708","2025","6","2"
"2021087584","","0","MI","E236557","2021","6","2"
"2021077302","","0","","","","1","1"
"2021077302","","0","","","","1","2"
"2021049714","","0","TN","U847995","21","7","2"
"2021082568","","1","PA","KPB6096","","1","2"
"2021082568","","1","PA","49641PD","","1","3"
"2021051422","","0","","","","1","1"
"2021028774","","0","ME","398433Z","2039","7","2"
"2021016466","","0","TN","U632567","2021","7","1"
"2021020950","","0","IL","609534","2021","7","1"
"2021099269","","1","","","","1","2"
"2021099269","","2","","","","1","2"
"2021070888","","1","","","","1","2"
"2021047459","","0","ME","2437070","2024","7","2"
"2021037117","","0","PA","XKE2252","2021","7","1"
"2021039791","","0","ME","3018994","2018","7","2"
"2021125665","","1","","","","9","2"
"2021005079","","0","GA","XNB090","2021","6","3"
"2021074521","","1","","","","1","2"
"2021064001","","0","TX","005D886","2025","6","1"
"2021029671","","0","PA","XLP4725","2021","7","2"
"2021057676","","0","PA","XP59659","2021","3","2"
"2021056177","","0","PA","XHD9865","2021","3","2"
"2021040700","","0","PA","049L4","2021","6","2"
"2021005542","","0","PA","XHR4984","2012","3","3"
"2021090490","","1","","","","1","1"
"2021066155","","0","OH","TRQ7092","2026","3","1"
"2021093220","5A3C714D1LL","1","PA","XMJ7678","2021","3","1"
"2021086239","","0","AL","1149165","2021","7","3"
"2021080914","","0","PA","XJE8342","2021","7","1"
"2021107923","","1","","E236557","","7","1"
"2021014914","","0","MO","PT7410","","7","1"
"2021036139","","0","PA","XKF7735","2021","3","1"
"2021068713","","1","PA","KSF2941","22","1","2"
"2021068713","","1","PA","KSD2033","2022","1","3"
"2021066237","","0","","","","6","1"
"2021056674","","0","","","","8","3"
"2021038291","","0","","","","1","1"
"2021004128","","0","PA","XKT0614","","8","1"
"2021087188","","1","","","","1","2"
"2021079389","","0","","","","1","1"
"2021089969","","0","PA","PT470L3","2021","7","2"
"2021066230","","0","PA","XMD9252","2024","6","2"
"2021059328","","0","PA","XKV9400","2021","3","3"
"2021078392","","0","PA","XKX2830","22","6","3"
"2021045312","","0","PA","XNC2906","2022","6","2"
"2021012276","","0","IN","P672668","2021","7","1"
"2021039376","","0","","","","8","1"
"2021007411","","0","ME","2252654","","7","2"
"2021086661","","1","","","","8","1"
"2021041643","","0","","","","1","2"
"2021084584","","0","OH","TSB6505","2021","7","1"
"2021003142","","0","","","","1","1"
"2021012599","","0","PA","PT8101X","2021","6","1"
"2021056634","","0","MI","D802945","2021","7","1"
"2021091490","1GR1A6426MB","1","","PT813E9","2022","6","2"
"2021063829","","1","PA","GLL8633","2023","1","2"
"2021100817","","1","","CA4594477","2019","3","2"
"2021107591","","0","OH","TRR2658","2024","7","1"
"2021086625","","0","TN","U201430","2007","6","1"
"2021007413","","0","IN","P954089","9999","7","1"
"2021087734","","1","PA","EHH1264","","1","3"
"2021048007","","0","PA","PT384D6","2021","6","2"
"2021063286","","0","PA","PT168A5","2099","7","1"
"2021084977","","0","","","","8","2"
"2021068869","","1","","","","2","2"
"2021064794","","1","PA","","","1","1"
"2021089227","","1","","","","1","2"
"2021069616","","0","PA","","","1","3"
"2021069616","","0","PA","","","1","4"
"2021108608","1GRAA06209D","1","IL","787805ST","2021","7","1"
"2021074854","","1","PA","","","1","1"
"2021062026","","0","","","","1","2"
"2021081975","","0","OH","TPR2223","2022","7","1"
"2021038877","","0","PA","NA","2099","3","1"
"2021051495","","0","PA","XJK9075","2021","3","1"
"2021099480","","1","TX","132B479","2022","7","2"
"2021102698","CHZ290243","1","WV","C326076","9999","7","1"
"2021099911","","0","MI","D204753","2099","6","2"
"2021087835","","0","PA","B00819","2021","7","2"
"2021042681","","0","PA","PT671H8","2022","7","1"
"2021075280","","0","PA","PT801D1","2005","6","2"
