"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2014087098","Y","Y","Y","U","U","Y","3","U","N","00000","N","","","","","","","","N","1"
"2014019014","","","","","","","","","","","","","","","","","","","","2"
"2014030820","U","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2014075591","","","","","","","","","","","","","","","","","","","","2"
"2014031760","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014105353","N","U","U","N","N","N","0","Y","U","00883","N","","","","","","","","N","1"
"2014043538","","","","","","","","","","","","","","","","","","","","1"
"2014074908","","","","","","","","","","","","","","","","","","","","2"
"2014111931","Y","Y","Y","Y","N","N","0","Y","Y","00750","N","","","","","","","","N","2"
"2014087175","","","","","","","","","","","","","","","","","","","","1"
"2014062838","Y","U","U","U","U","U","9","Y","U","00833","N","","","","","","","","N","1"
"2014108923","N","Y","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2014064159","N","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2014112266","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014074457","N","N","N","N","N","N","0","Y","N","00650","N","","","","","","","","N","1"
"2014029615","N","Y","U","Y","Y","Y","1","Y","Y","01312","N","","","","","","","","N","1"
"2014087070","U","U","U","U","N","N","0","Y","Y","00750","N","","","","","","","","N","1"
"2014083647","Y","Y","Y","Y","","","0","Y","Y","00550","N","","","","","","","","N","1"
"2014070767","N","N","Y","U","N","","0","Y","N","00249","Y","N","Y","N","Y","1","Y","N","N","1"
"2014059837","","","","","","","","","","","","","","","","","","","","2"
"2014057777","","","","","","","","","","","","","","","","","","","","1"
"2014052063","N","N","N","Y","U","U","1","Y","U","00850","N","","","","","","","","N","1"
"2014087476","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014069679","Y","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2014083294","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2014045475","N","Y","U","Y","Y","Y","1","Y","Y","01800","N","","","","","","","","N","1"
"2014098180","Y","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2014079642","","","","","","","","","","","","","","","","","","","","1"
"2014101811","N","U","U","Y","Y","U","1","N","N","00600","N","","","","","","","","N","1"
"2014037663","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014107909","","","","","","","","","","","","","","","","","","","","1"
"2014076248","","","","","","","","","","","","","","","","","","","","1"
"2014091584","U","Y","Y","Y","N","N","0","Y","N","00750","N","","","","","","","","N","1"
"2014131814","N","U","Y","N","U","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2014082521","","","","","","","","","","","","","","","","","","","","2"
"2014071794","Y","U","U","Y","N","N","0","Y","N","01420","N","","","","","","","","N","1"
"2014067134","","","","","","","","","","","","","","","","","","","","2"
"2014041440","Y","Y","U","Y","Y","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2014079928","Y","Y","Y","Y","Y","Y","3","Y","Y","01400","N","","","","","","","","N","1"
"2014047314","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014060005","Y","Y","U","Y","U","Y","3","Y","Y","01261","N","","","","","","","","N","2"
"2014107400","U","U","U","U","U","U","9","U","U","00525","N","","","","","","","","N","2"
"2014089182","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2014053155","N","N","U","Y","U","U","0","N","U","00650","N","","","","","","","","N","2"
"2014090289","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014040744","","","","","","","","","","","","","","","","","","","","2"
"2014077551","Y","Y","Y","Y","Y","Y","2","Y","Y","01700","N","","","","","","","","N","2"
"2014082068","N","N","N","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2014068228","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","2"
"2014060462","N","U","Y","Y","Y","Y","2","Y","U","00650","N","","","","","","","","N","1"
"2014095027","N","Y","U","Y","U","U","1","Y","Y","01000","N","","","","","","","","N","2"
"2014091861","U","N","Y","Y","N","N","0","Y","Y","14421","N","","","","","","","","N","1"
"2014064350","N","N","Y","N","N","N","0","N","N","00650","N","","","","","","","","N","1"
"2014060882","N","N","U","Y","Y","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2014036304","Y","N","Y","Y","","","0","Y","Y","01690","Y","U","U","","","0","Y","Y","N","1"
"2014105220","N","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2014073833","N","N","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2014073833","Y","U","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2014085962","","","","","","","","","","","","","","","","","","","","2"
"2014064542","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014073118","","","","","","","","","","","","","","","","","","","","1"
"2014081938","N","N","U","U","N","N","0","Y","N","00650","N","","","","","","","","N","1"
"2014119769","N","Y","Y","Y","N","N","0","Y","Y","01000","N","","","","","","","","N","1"
"2014089387","","","","","","","","","","","","","","","","","","","","2"
"2014074648","Y","U","U","U","N","U","9","Y","U","00901","Y","U","U","U","U","9","U","U","N","1"
"2014038272","","","","","","","","","","","","","","","","","","","","2"
"2014130342","N","N","N","N","N","N","0","Y","Y","00600","N","","","","","","","","N","2"
"2014046018","U","U","Y","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2014052931","U","Y","Y","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2014072286","Y","Y","U","Y","Y","Y","1","Y","U","00800","N","","","","","","","","N","1"
"2014037403","N","N","U","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2014044490","N","N","U","Y","Y","Y","3","Y","Y","01250","N","","","","","","","","N","1"
"2014060221","Y","Y","U","Y","Y","Y","3","Y","N","00700","N","","","","","","","","N","1"
"2014085267","","","","","","","","","","","","","","","","","","","","2"
"2014066350","N","Y","N","Y","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2014037515","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2014055661","Y","Y","U","Y","U","N","3","Y","Y","01250","N","","","","","","","","N","1"
"2014072376","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2014070409","","","","","","","","","","","","","","","","","","","","2"
"2014077264","Y","U","U","N","N","N","0","U","U","01200","N","","","","","","","","N","2"
"2014043498","","","","","","","","","","","","","","","","","","","","2"
"2014046799","N","U","U","Y","N","N","0","Y","N","99999","N","","","","","","","","N","2"
"2014016899","","","","","","","","","","","","","","","","","","","","1"
"2014069857","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2014028876","","","","","","","","","","","","","","","","","","","","1"
"2014080861","U","U","U","Y","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2014073992","Y","U","U","U","N","N","0","Y","U","01590","N","","","","","","","","N","1"
"2014115292","Y","U","U","U","N","N","0","Y","Y","00750","U","","","","","","","","N","1"
"2014061573","","","","","","","","","","","","","","","","","","","","2"
"2014043745","N","Y","U","N","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2014077292","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014052667","","","","","","","","","","","","","","","","","","","","2"
"2014072296","","","","","","","","","","","","","","","","","","","","1"
"2014054108","","","","","","","","","","","","","","","","","","","","2"
"2014082333","Y","Y","U","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2014097663","Y","Y","U","Y","U","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2014116015","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014073477","Y","U","U","U","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2014084969","Y","U","U","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2014058868","N","U","N","N","N","N","0","Y","Y","00125","N","","","","","","","","N","1"
"2014063835","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2014095029","","","","","","","","","","","","","","","","","","","","2"
"2014064349","N","N","Y","N","N","N","0","N","N","00750","N","","","","","","","","N","1"
"2014042118","Y","Y","Y","Y","U","Y","9","Y","Y","14500","N","","","","","","","","N","1"
"2014076972","N","U","U","U","U","U","9","U","N","99999","N","","","","","","","","N","1"
"2014062359","N","N","U","N","N","N","0","Y","N","00998","N","","","","","","","","N","1"
"2014095080","","","","","","","","","","","","","","","","","","","","2"
"2014036769","","","","","","","","","","","","","","","","","","","","2"
"2014095821","N","Y","Y","N","N","N","0","Y","Y","01000","N","","","","","","","","N","1"
"2014085213","","","","","","","","","","","","","","","","","","","","2"
"2014058538","","","","","","","","","","","","","","","","","","","","1"
"2014059987","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","1"
"2014100448","Y","Y","U","U","Y","U","3","Y","Y","01000","N","","","","","","","","N","1"
"2014070002","","","","","","","","","","","","","","","","","","","","1"
"2014076128","N","Y","U","Y","Y","Y","3","Y","N","01687","Y","Y","Y","Y","Y","2","Y","N","N","2"
"2014044457","Y","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014067715","N","U","U","U","Y","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2014039776","N","Y","U","Y","N","N","0","Y","N","01500","N","","","","","","","","N","2"
"2014055344","Y","Y","Y","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","1"
"2014068892","","","","","","","","","","","","","","","","","","","","1"
"2014052103","N","N","U","Y","N","N","0","N","N","00125","N","","","","","","","","N","1"
"2014059635","","","","","","","","","","","","","","","","","","","","2"
"2014050036","U","U","U","Y","Y","Y","2","Y","Y","01200","N","","","","","","","","N","2"
"2014122618","N","N","U","Y","N","N","0","Y","Y","00800","N","","","","","","","","N","2"
"2014058343","N","U","Y","Y","U","U","9","Y","Y","01500","N","","","","","","","","N","2"
"2014058526","N","N","Y","Y","U","Y","1","N","N","00600","N","","","","","","","","N","2"
"2014032952","N","U","U","U","N","N","0","Y","Y","99999","U","","","","","","","","N","1"
"2014041326","","","","","","","","","","","","","","","","","","","","2"
"2014034852","N","Y","U","N","N","N","0","Y","U","00800","N","","","","","","","","N","1"
"2014075914","","","","","","","","","","","","","","","","","","","","2"
"2014078500","","","","","","","","","","","","","","","","","","","","2"
"2014072830","Y","U","U","U","N","N","0","Y","Y","01480","N","","","","","","","","N","1"
"2014058240","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014075383","Y","N","U","N","N","N","0","N","N","01500","Y","Y","N","N","N","0","Y","Y","N","1"
"2014103690","","","","","","","","","","","","","","","","","","","","2"
"2014057280","N","N","Y","Y","Y","Y","1","N","N","00600","N","","","","","","","","N","1"
"2014109132","N","Y","U","Y","Y","Y","3","N","Y","00700","N","","","","","","","","N","2"
"2014061994","U","U","U","U","U","Y","1","Y","U","99999","N","","","","","","","","N","1"
"2014046004","","","","","","","","","","","","","","","","","","","","2"
"2014101144","N","Y","U","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2014102340","Y","Y","U","Y","N","N","0","Y","Y","01299","N","","","","","","","","N","2"
"2014055219","N","Y","U","Y","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2014075483","","","","","","","","","","","","","","","","","","","","2"
"2014093862","Y","U","U","U","Y","U","1","Y","N","01450","N","","","","","","","","N","2"
"2014091595","N","N","N","N","N","N","0","N","N","17000","N","","","","","","","","N","1"
"2014091560","","","","","","","","","","","","","","","","","","","","1"
"2014004460","","","","","","","","","","","","","","","","","","","","2"
"2014113187","N","N","Y","N","N","N","0","Y","Y","00278","N","","","","","","","","N","1"
"2014062093","","","","","","","","","","","","","","","","","","","","2"
"2014057754","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2014093833","N","Y","Y","Y","U","Y","1","Y","Y","00750","Y","N","Y","U","Y","1","Y","Y","N","1"
"2014066659","N","N","N","Y","Y","N","1","Y","N","00600","N","","","","","","","","N","2"
"2014069157","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2014062216","U","U","U","U","U","Y","1","U","U","99999","N","","","","","","","","N","1"
"2014062216","","","","","","","","","","","","","","","","","","","","2"
"2014052916","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","1"
"2014060762","Y","U","Y","Y","U","U","0","Y","N","01000","N","","","","","","","","N","1"
"2014125822","N","Y","U","U","U","Y","2","Y","Y","99999","N","","","","","","","","N","1"
"2014060015","Y","Y","U","Y","U","Y","9","Y","U","01100","N","","","","","","","","Y","1"
"2014076029","N","N","U","Y","Y","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2014105322","Y","Y","U","Y","Y","Y","2","Y","Y","01100","N","","","","","","","","N","1"
"2014106008","Y","Y","U","Y","Y","Y","1","Y","Y","01084","N","","","","","","","","N","1"
"2014042379","","","","","","","","","","","","","","","","","","","","2"
"2014068562","","","","","","","","","","","","","","","","","","","","2"
"2014096261","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014067129","Y","U","U","U","U","U","1","Y","N","14503","N","","","","","","","","N","2"
"2014043224","N","N","N","N","N","N","0","Y","Y","00350","N","","","","","","","","N","1"
"2014076982","","","","","","","","","","","","","","","","","","","","2"
"2014093938","","","","","","","","","","","","","","","","","","","","2"
"2014107473","N","N","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2014060392","N","Y","Y","Y","U","Y","1","Y","Y","00620","N","","","","","","","","N","1"
"2014099891","N","U","N","U","","","0","U","U","99999","N","","","","","","","","N","1"
"2014106149","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2014038731","Y","Y","U","Y","N","Y","3","Y","Y","01100","N","","","","","","","","N","2"
"2014049436","","","","","","","","","","","","","","","","","","","","2"
"2014077661","N","U","U","Y","Y","Y","1","Y","Y","67500","N","","","","","","","","N","1"
"2014091191","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2014097811","Y","Y","N","Y","N","N","0","Y","N","01800","N","","","","","","","","N","1"
"2014066639","","","","","","","","","","","","","","","","","","","","2"
"2014066146","","","","","","","","","","","","","","","","","","","","2"
"2014039324","N","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","2"
"2014053387","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","2"
"2014047289","","","","","","","","","","","","","","","","","","","","2"
"2014063682","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2014097810","Y","Y","N","Y","U","U","9","Y","N","00750","N","","","","","","","","N","1"
"2014039404","Y","Y","Y","Y","Y","Y","2","Y","Y","01300","N","","","","","","","","N","1"
"2014062246","N","N","N","Y","U","Y","1","Y","Y","00636","Y","U","Y","U","Y","1","Y","Y","N","1"
"2014089526","","","","","","","","","","","","","","","","","","","","1"
"2014065808","","","","","","","","","","","","","","","","","","","","1"
"2014092685","Y","Y","N","Y","N","Y","3","Y","Y","00094","N","","","","","","","","N","1"
"2014092685","Y","Y","N","Y","N","N","0","Y","Y","00124","N","","","","","","","","N","2"
"2014072679","","","","","","","","","","","","","","","","","","","","2"
"2014093414","N","Y","Y","Y","N","U","0","Y","Y","01200","N","","","","","","","","N","1"
"2014102893","N","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2014057985","Y","U","U","Y","Y","Y","2","Y","N","01200","Y","U","Y","Y","Y","2","Y","N","N","1"
"2014055164","U","N","N","U","N","N","0","U","N","00800","N","","","","","","","","N","1"
"2014076461","N","U","U","U","U","U","9","Y","U","00600","N","","","","","","","","N","1"
"2014067038","N","N","N","Y","N","Y","3","Y","N","01000","N","","","","","","","","N","1"
"2014099714","","","","","","","","","","","","","","","","","","","","2"
"2014098182","","","","","","","","","","","","","","","","","","","","2"
"2014095776","Y","Y","U","Y","U","Y","1","Y","Y","01800","N","","","","","","","","N","2"
"2014117875","N","Y","Y","Y","N","Y","0","Y","Y","44700","N","","","","","","","","N","1"
"2014099154","N","N","N","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2014132216","","","","","","","","","","","","","","","","","","","","2"
"2014087330","N","N","N","U","U","U","0","Y","N","00600","N","","","","","","","","N","1"
"2014057456","N","Y","Y","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","2"
"2014023552","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2014103544","Y","Y","Y","Y","Y","Y","2","Y","Y","01540","N","","","","","","","","N","1"
"2014106253","","","","","","","","","","","","","","","","","","","","1"
"2014073602","N","Y","U","Y","U","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2014086716","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","2"
"2014081362","N","N","Y","Y","Y","Y","1","N","Y","00650","N","","","","","","","","N","1"
"2014036024","N","Y","U","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2014042418","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2014066437","N","U","U","Y","Y","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2014094337","Y","U","U","N","N","N","0","Y","N","00749","N","","","","","","","","N","1"
"2014060576","Y","Y","Y","Y","N","Y","3","Y","Y","01800","N","","","","","","","","N","2"
"2014027045","U","U","U","Y","N","N","0","U","U","99999","Y","U","Y","U","U","9","U","U","N","1"
"2014100104","Y","U","U","Y","U","Y","2","Y","Y","00000","Y","U","Y","U","Y","2","Y","Y","N","2"
"2014040827","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2014060902","N","N","U","U","N","N","0","N","N","00800","N","","","","","","","","N","1"
"2014062983","","","","","","","","","","","","","","","","","","","","2"
"2014131047","Y","Y","Y","Y","U","Y","3","Y","Y","01300","N","","","","","","","","N","1"
"2014057768","N","U","U","N","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2014084755","N","N","U","Y","U","Y","1","Y","N","00600","Y","N","U","U","Y","1","N","N","N","1"
"2014053112","","","","","","","","","","","","","","","","","","","","1"
"2014064150","N","Y","U","Y","N","N","3","Y","Y","01450","N","","","","","","","","N","1"
"2014095081","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014076692","Y","N","U","Y","N","N","0","Y","N","01802","N","","","","","","","","N","1"
"2014080471","Y","Y","U","Y","N","N","0","Y","Y","01300","N","","","","","","","","N","3"
"2014080471","Y","Y","U","Y","N","N","0","Y","Y","01300","N","","","","","","","","N","4"
"2014089105","N","N","U","Y","Y","U","2","Y","N","01200","N","","","","","","","","N","2"
"2014052876","U","N","N","U","U","Y","1","N","U","00049","N","","","","","","","","N","2"
"2014057397","Y","U","U","U","U","U","9","U","Y","00125","N","","","","","","","","N","1"
"2014127943","","","","","","","","","","","","","","","","","","","","1"
"2014063515","Y","Y","U","Y","U","Y","3","Y","N","01200","N","","","","","","","","N","2"
"2014086297","Y","Y","U","N","N","N","0","Y","N","00000","N","","","","","","","","N","1"
"2014054082","","","","","","","","","","","","","","","","","","","","1"
"2014053621","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014053621","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","2"
"2015027162","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2014051017","Y","U","U","Y","N","N","0","Y","N","01800","N","","","","","","","","N","2"
"2014057118","N","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2014073413","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2014071588","","","","","","","","","","","","","","","","","","","","1"
"2014107917","","","","","","","","","","","","","","","","","","","","1"
"2014071572","U","U","Y","Y","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2014066498","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014066294","Y","Y","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2014054824","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014065226","Y","Y","U","Y","Y","Y","2","Y","Y","01400","N","","","","","","","","N","2"
"2014043716","","","","","","","","","","","","","","","","","","","","2"
"2014111053","N","Y","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2014064453","","","","","","","","","","","","","","","","","","","","1"
"2014063925","Y","Y","U","Y","U","Y","1","U","U","00600","N","","","","","","","","N","2"
"2014071603","","","","","","","","","","","","","","","","","","","","2"
"2014066777","","","","","","","","","","","","","","","","","","","","2"
"2014073180","Y","N","U","Y","Y","Y","1","Y","N","00250","N","","","","","","","","N","2"
"2014038545","U","Y","N","Y","U","U","1","Y","Y","99999","N","","","","","","","","U","3"
"2014111965","","","","","","","","","","","","","","","","","","","","1"
"2014093584","N","U","Y","Y","U","Y","2","Y","N","00750","N","","","","","","","","N","1"
"2014054818","N","N","U","Y","Y","Y","1","N","Y","01200","N","","","","","","","","N","2"
"2014054818","N","U","U","U","U","U","9","Y","Y","00500","N","","","","","","","","N","3"
"2014067689","N","U","U","U","U","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2014041804","Y","Y","U","Y","U","U","3","Y","Y","01900","Y","U","Y","U","U","3","Y","Y","N","1"
"2014059539","N","Y","Y","Y","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2014094056","Y","U","U","U","U","U","9","U","U","01689","N","","","","","","","","N","1"
"2014059913","","","","","","","","","","","","","","","","","","","","1"
"2014089261","","","","","","","","","","","","","","","","","","","","2"
"2014039797","U","U","U","U","U","U","9","U","U","01584","N","","","","","","","","N","1"
"2014097085","N","Y","U","Y","U","N","0","Y","Y","01312","N","","","","","","","","N","1"
"2014044192","","","","","","","","","","","","","","","","","","","","1"
"2014094515","Y","Y","Y","Y","Y","Y","3","Y","Y","01063","N","","","","","","","","N","1"
"2014053635","Y","N","U","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2014087331","Y","U","U","U","U","U","0","Y","Y","99999","N","","","","","","","","N","2"
"2014122681","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014052747","","","","","","","","","","","","","","","","","","","","2"
"2014116063","Y","U","U","U","U","U","9","Y","Y","15000","N","","","","","","","","N","1"
"2014124231","N","Y","Y","Y","Y","Y","1","Y","Y","00700","N","","","","","","","","N","1"
"2014112195","","","","","","","","","","","","","","","","","","","","2"
"2014055156","","","","","","","","","","","","","","","","","","","","2"
"2014112778","Y","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2014096150","N","U","N","U","U","Y","1","N","N","99999","N","","","","","","","","N","1"
"2014071578","Y","Y","Y","Y","Y","Y","1","Y","Y","01450","N","","","","","","","","N","1"
"2014086262","Y","U","U","Y","U","Y","1","Y","U","99999","Y","U","U","U","Y","1","U","U","N","1"
"2014070251","Y","U","U","U","U","Y","1","Y","N","01500","N","","","","","","","","N","1"
"2015030921","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2014039762","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014105106","Y","Y","U","Y","Y","Y","3","Y","Y","00750","N","","","","","","","","N","1"
"2014029254","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","2"
"2014092684","Y","U","U","N","U","U","0","Y","Y","01700","N","","","","","","","","N","1"
"2014056938","N","N","Y","Y","Y","Y","1","N","N","00250","N","","","","","","","","N","1"
"2014077791","Y","Y","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2014055017","N","N","U","U","U","U","1","Y","N","99999","N","","","","","","","","N","1"
"2014066737","Y","Y","U","Y","N","N","0","Y","N","01300","N","","","","","","","","N","2"
"2014089871","N","N","N","Y","Y","Y","3","Y","Y","01100","N","","","","","","","","N","1"
"2014121975","","","","","","","","","","","","","","","","","","","","2"
"2014092812","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2014095311","Y","Y","N","Y","Y","Y","2","Y","N","01200","Y","Y","Y","Y","Y","2","Y","N","N","1"
"2014026319","N","U","U","Y","Y","Y","1","Y","Y","50000","N","","","","","","","","N","1"
"2014109540","","","","","","","","","","","","","","","","","","","","1"
"2014088523","N","U","U","Y","U","Y","3","Y","Y","00900","N","","","","","","","","N","2"
"2014086915","Y","U","U","U","N","N","0","U","U","00750","N","","","","","","","","N","1"
"2014099136","N","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2014041750","Y","U","U","N","N","N","0","Y","U","01584","N","","","","","","","","N","1"
"2014066358","","","","","","","","","","","","","","","","","","","","2"
"2014055126","","","","","","","","","","","","","","","","","","","","1"
"2014066388","N","N","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
