"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2023099313","1JJV532D4ML","1","IN","P854522","2023","7","2"
"2023052745","5HABE1629CN","1","PA","XMG9574","2024","3","4"
"2023050038","00000000000","1","IN","P800444","2023","6","2"
"2023009049","550FH2824JS","1","PA","PT484E5","2023","3","1"
"2023015524","99999999999","1","ZZ","999999999999","","7","1"
"2023106367","2W512146X36","1","PA","PT807C8","2024","7","1"
"2023104379","","1","","XPG1807","2027","3","2"
"2023077260","99999999999","1","IL","921040ST","2023","7","1"
"2023101688","5MADA34367C","1","PA","PT9667N","2023","7","2"
"2023051881","3H3V532K6PS","1","IN","PB43964","2099","7","1"
"2023098740","5DMFABTBX7T","1","IA","TE9016","2023","7","1"
"2023013419","1GR1A0628PT","1","ME","5065821","2023","7","1"
"2023013419","3H3V532CXKR","1","OR","HV42834","2023","7","2"
"2023061878","1UYVS2405CP","1","PA","PT626M8","2024","7","2"
"2023034036","1V9CR41307N","1","OK","BU4781","2099","7","2"
"2023006988","1E1H5Y287GR","1","ME","226188A","2027","7","1"
"2023035107","4YMUL08235V","1","PA","XBK-4137","2026","3","2"
"2023054179","3HSDZTZR8NN","1","MD","857F53","2022","7","2"
"2023107896","1V91V2423A1","1","PA","XKX2828","2023","6","2"
"2023087888","1UYVS2539L6","1","IL","690845ST","2024","7","1"
"2023083658","96999999999","1","ZZ","UNKNOWN","","7","1"
"2023048580","5V8VC4018NM","1","IN","P964821","2099","7","1"
"2023081087","550FD1826HS","1","PA","XKE3169","2024","3","1"
"2023039599","5LVBU12158A","1","PA","XHY5534","2024","3","1"
"2023111403","5A3C714D0DL","1","PA","XKE3621","2023","8","2"
"2023084577","99999999999","1","ZZ","99999999","","3","1"
"2023027958","1GR1P0628MT","1","TN","091755T","2023","7","2"
"2023010712","3H3C492S61T","1","PA","PT804P7","2023","7","2"
"2023101700","","1","IL","788 857ST","2023","7","1"
