"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2023044732","N","Y","Y","Y","N","N","0","Y","N","01690","N","","","","","","","","N","1"
"2023081574","N","N","N","Y","Y","Y","1","N","N","00500","N","","","","","","","","N","2"
"2023079031","N","U","N","N","N","N","0","U","U","00750","N","","","","","","","","N","1"
"2023075643","","","","","","","","","","","","","","","","","","","","1"
"2023041482","","","","","","","","","","","","","","","","","","","","2"
"2023079282","","","","","","","","","","","","","","","","","","","","1"
"2023081553","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023084082","Y","Y","U","Y","N","N","0","Y","Y","00114","N","","","","","","","","N","1"
"2023099624","Y","U","U","U","U","U","9","U","U","01746","N","","","","","","","","N","1"
"2023079904","Y","Y","U","U","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2023076424","Y","N","U","U","U","Y","1","N","N","00900","N","","","","","","","","N","2"
"2023073356","","","","","","","","","","","","","","","","","","","","2"
"2023032841","N","U","Y","Y","U","Y","1","Y","Y","00900","N","","","","","","","","N","2"
"2023046871","Y","U","U","N","N","N","0","Y","U","01868","N","","","","","","","","N","2"
"2023069139","Y","U","Y","Y","Y","U","1","Y","Y","01130","Y","U","Y","Y","U","1","Y","U","N","2"
"2023079903","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2023050193","N","U","U","U","U","Y","1","Y","Y","00390","N","","","","","","","","N","2"
"2023053961","N","N","N","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2023055230","N","U","U","Y","U","U","1","Y","N","99999","N","","","","","","","","N","2"
"2023065678","Y","U","Y","N","N","N","0","Y","U","01338","N","","","","","","","","N","2"
"2023019506","Y","Y","Y","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","2"
"2023077928","","","","","","","","","","","","","","","","","","","","2"
"2023085705","N","N","N","N","N","N","0","N","N","00085","N","","","","","","","","N","1"
"2023061117","Y","Y","Y","N","U","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2023024345","N","Y","U","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2023060992","U","Y","U","Y","Y","Y","2","Y","Y","00998","Y","Y","Y","Y","Y","2","Y","Y","N","1"
"2023042345","N","U","U","U","U","U","1","U","U","99999","Y","N","N","N","N","0","Y","N","N","1"
"2023042345","N","N","N","N","N","N","0","Y","N","99999","N","","","","","","","","N","2"
"2023107536","Y","Y","N","Y","Y","Y","1","Y","Y","10000","N","","","","","","","","N","2"
"2023031055","","","","","","","","","","","","","","","","","","","","2"
"2023033277","U","Y","U","Y","U","Y","3","Y","N","01450","N","","","","","","","","N","2"
"2023082352","U","Y","U","N","Y","Y","1","Y","Y","01449","Y","Y","N","Y","Y","3","Y","Y","N","1"
"2023087332","Y","N","U","N","N","N","0","Y","Y","01753","N","","","","","","","","N","1"
"2023078027","N","Y","Y","Y","Y","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2023040736","","","","","","","","","","","","","","","","","","","","2"
"2023079444","Y","Y","U","Y","Y","Y","1","Y","Y","01450","N","","","","","","","","N","2"
"2023041168","Y","U","N","Y","U","U","9","Y","U","01800","N","","","","","","","","N","2"
"2023047850","Y","U","U","Y","U","U","3","Y","Y","00500","N","","","","","","","","N","2"
"2023070468","Y","Y","Y","Y","U","U","9","Y","Y","01870","N","","","","","","","","N","2"
"2023065470","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023060347","U","U","U","Y","N","N","0","Y","U","01731","N","","","","","","","","N","1"
"2023053907","Y","Y","Y","U","N","N","0","Y","N","01690","N","","","","","","","","N","2"
"2023009667","N","Y","N","Y","Y","Y","2","Y","Y","11330","N","","","","","","","","N","1"
"2023096158","Y","U","U","U","N","N","0","Y","Y","00000","N","","","","","","","","N","1"
"2023061172","Y","N","Y","U","N","N","0","Y","N","00500","Y","N","N","N","N","0","Y","N","N","1"
"2023057659","","","","","","","","","","","","","","","","","","","","2"
"2023035204","U","N","N","Y","N","N","0","Y","Y","00900","N","","","","","","","","N","1"
"2023081998","N","N","U","Y","U","Y","1","Y","Y","00937","N","","","","","","","","N","1"
"2023068851","N","N","U","U","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2023061362","N","N","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2023026206","N","Y","U","Y","Y","Y","1","Y","Y","00899","N","","","","","","","","N","1"
"2023009116","N","U","N","U","U","Y","3","U","U","99999","N","","","","","","","","N","2"
"2023091464","N","N","U","U","U","U","9","U","Y","01750","N","","","","","","","","N","2"
"2023109852","N","Y","Y","Y","U","Y","1","Y","Y","00689","N","","","","","","","","N","1"
"2023096303","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2023048837","N","Y","U","U","N","N","0","Y","Y","00660","N","","","","","","","","N","2"
"2023067234","N","U","N","U","U","U","9","Y","U","99999","N","","","","","","","","N","1"
"2023096030","N","N","U","Y","Y","Y","1","Y","U","00125","N","","","","","","","","N","2"
"2023043635","N","U","U","U","U","U","9","U","U","99806","U","","","","","","","","N","1"
"2023071643","N","N","Y","Y","U","Y","1","Y","N","01449","Y","U","U","U","U","9","U","U","N","1"
"2023115448","Y","Y","U","Y","N","N","0","Y","Y","01868","N","","","","","","","","N","2"
"2023018485","Y","Y","U","N","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2023030556","","","","","","","","","","","","","","","","","","","","1"
"2023032629","Y","U","U","U","N","N","0","Y","N","01449","Y","U","U","N","N","0","Y","N","N","1"
"2023085246","N","U","U","Y","U","Y","3","Y","Y","99999","N","","","","","","","","N","2"
"2023075674","U","Y","U","N","","N","0","Y","N","39900","N","","","","","","","","N","1"
"2023076629","Y","U","U","Y","U","Y","1","Y","Y","01500","N","","","","","","","","N","1"
"2023032114","N","N","U","N","U","Y","1","Y","Y","00150","N","","","","","","","","N","1"
"2023064826","","","","","","","","","","","","","","","","","","","","2"
"2023086079","N","N","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2023041884","","","","","","","","","","","","","","","","","","","","2"
"2023089160","Y","U","Y","N","N","N","0","Y","Y","01811","N","","","","","","","","N","1"
"2023047889","Y","Y","U","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2023059823","N","U","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2023075614","","","","","","","","","","","","","","","","","","","","1"
"2023082338","","","","","","","","","","","","","","","","","","","","2"
"2023083260","Y","N","N","N","Y","Y","1","Y","Y","00800","N","","","","","","","","N","1"
"2023077681","N","Y","U","Y","U","Y","2","Y","Y","00883","N","","","","","","","","N","2"
"2023083226","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023073691","N","N","N","Y","U","Y","1","N","N","01200","N","","","","","","","","N","1"
"2023041039","U","Y","U","Y","U","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2023077595","Y","Y","Y","Y","U","U","1","Y","N","01868","N","","","","","","","","N","1"
"2023073627","N","U","U","Y","U","Y","1","Y","N","00125","N","","","","","","","","N","2"
"2023041179","N","U","U","Y","N","Y","1","Y","N","00300","N","","","","","","","","N","2"
"2023088538","N","N","Y","Y","Y","Y","1","Y","U","00400","N","","","","","","","","N","1"
"2023045732","N","Y","U","N","U","Y","1","U","Y","00400","N","","","","","","","","N","2"
"2023003738","","","","","","","","","","","","","","","","","","","","2"
"2023024561","Y","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2023031256","N","Y","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023081499","Y","Y","Y","Y","U","N","9","Y","Y","1,753","N","","","","","","","","N","2"
"2023079749","Y","U","N","N","N","N","0","Y","Y","00805","Y","U","N","N","N","0","Y","Y","N","1"
"2023046504","N","Y","Y","Y","U","Y","1","N","Y","00600","N","","","","","","","","N","1"
"2023073463","Y","N","N","N","N","N","0","N","N","01449","N","","","","","","","","N","1"
"2023002183","","","","","","","","","","","","","","","","","","","","2"
"2023047216","N","U","N","U","N","N","0","U","U","00649","N","","","","","","","","N","1"
"2023086688","U","Y","U","N","Y","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2023022501","","","","","","","","","","","","","","","","","","","","2"
"2023078715","Y","U","U","U","U","U","9","Y","U","01868","N","","","","","","","","N","1"
"2023050756","N","Y","U","U","U","U","1","Y","Y","99999","N","","","","","","","","N","1"
"2023070763","N","N","N","N","N","N","0","Y","N","00880","N","","","","","","","","N","1"
"2023033482","U","U","N","U","U","U","9","Y","U","01000","N","","","","","","","","N","1"
"2023072935","Y","U","U","U","U","U","9","U","U","15000","U","","","","","","","","N","1"
"2023054826","N","U","U","Y","U","Y","1","Y","Y","00999","N","","","","","","","","N","1"
"2023063639","N","U","N","Y","Y","U","1","U","U","00600","N","","","","","","","","N","1"
"2023013199","N","U","U","N","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2023087959","Y","Y","U","Y","U","Y","1","Y","Y","01470","N","","","","","","","","N","2"
"2024000928","N","N","U","Y","U","Y","1","Y","N","00599","N","","","","","","","","N","1"
"2023097179","N","N","N","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2023064824","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023064040","N","U","U","U","U","Y","9","U","U","01200","N","","","","","","","","N","3"
"2023062601","N","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023034738","Y","N","U","Y","Y","Y","1","Y","N","01670","N","","","","","","","","N","1"
"2023083653","","","","","","","","","","","","","","","","","","","","2"
"2023056152","U","U","U","U","U","U","9","U","U","99999","N","U","U","U","U","9","U","U","N","1"
"2023065838","N","U","U","Y","U","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2023008981","N","Y","U","U","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2023057145","N","N","N","Y","U","U","1","Y","Y","00500","N","","","","","","","","N","1"
"2023051771","N","U","U","Y","","","0","U","U","01450","N","","","","","","","","N","2"
"2023032672","N","N","Y","Y","U","Y","1","Y","Y","00109","N","","","","","","","","N","1"
"2023054238","Y","U","U","U","U","U","2","Y","U","01442","N","","","","","","","","N","2"
"2023051456","","","","","","","","","","","","","","","","","","","","1"
"2023089733","N","N","Y","Y","N","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2023047697","U","U","U","U","U","U","9","U","U","99999","Y","Y","N","N","N","0","Y","N","U","1"
"2023069018","N","N","U","U","Y","N","1","Y","N","00750","N","","","","","","","","N","1"
"2023048404","N","Y","Y","Y","U","Y","1","Y","Y","00654","N","","","","","","","","N","1"
"2023046931","N","N","U","Y","U","Y","1","N","N","00150","N","","","","","","","","N","1"
"2023099610","N","Y","N","Y","Y","Y","1","Y","Y","60606","N","","","","","","","","N","1"
"2023077679","","","","","","","","","","","","","","","","","","","","1"
"2023014085","","","","","","","","","","","","","","","","","","","","2"
"2023062308","","","","","","","","","","","","","","","","","","","","1"
"2023042855","","","","","","","","","","","","","","","","","","","","1"
"2023053655","U","U","U","U","U","U","9","U","U","00645","N","","","","","","","","N","1"
"2023063160","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2023089413","N","U","U","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2023060938","N","N","U","N","N","N","0","N","N","00800","N","","","","","","","","N","1"
"2023100938","U","U","U","U","U","U","9","U","U","01199","N","","","","","","","","N","1"
"2023082703","N","N","U","Y","Y","U","1","U","U","00400","N","","","","","","","","N","1"
"2023037589","Y","Y","Y","Y","Y","Y","1","Y","Y","13000","N","","","","","","","","N","2"
"2023064000","N","N","U","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2023074073","Y","U","Y","Y","U","Y","3","N","N","01584","N","","","","","","","","N","1"
"2023104323","N","N","Y","N","N","Y","1","Y","Y","00955","N","","","","","","","","N","2"
"2023075725","","","","","","","","","","","","","","","","","","","","2"
"2023081420","","","","","","","","","","","","","","","","","","","","2"
"2023058795","N","Y","Y","Y","","","0","Y","N","16000","N","","","","","","","","N","1"
"2023037140","N","N","U","Y","Y","Y","1","Y","Y","00487","N","","","","","","","","N","2"
"2023087210","N","N","N","N","","","0","N","N","00250","N","","","","","","","","N","1"
"2023115057","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023029462","N","N","U","N","N","N","0","Y","N","00399","N","","","","","","","","N","1"
"2023043730","N","N","U","Y","Y","Y","1","Y","Y","00900","Y","N","Y","Y","Y","1","Y","Y","N","1"
"2023032305","","","","","","","","","","","","","","","","","","","","1"
"2023079624","Y","N","U","U","N","N","0","N","N","99999","Y","N","U","N","N","0","N","N","N","1"
"2023054074","N","N","U","Y","U","U","3","Y","N","00599","N","","","","","","","","N","1"
"2023054419","Y","Y","U","Y","Y","Y","3","Y","Y","00650","N","","","","","","","","N","2"
"2023017879","Y","Y","U","N","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2023040308","N","U","N","Y","Y","Y","1","Y","Y","00155","N","","","","","","","","N","1"
"2023046870","N","U","U","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","2"
"2023103414","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","N","1"
"2023036429","N","N","U","Y","U","U","0","Y","Y","01300","N","","","","","","","","N","1"
"2023006439","Y","Y","N","N","N","N","0","Y","Y","01700","N","","","","","","","","N","2"
"2023048375","N","N","U","N","N","N","0","N","N","00070","N","","","","","","","","N","1"
"2023089270","Y","Y","Y","Y","","","0","Y","Y","12345","Y","Y","Y","","","0","Y","Y","N","1"
"2023068660","U","U","N","U","N","U","0","U","U","01584","N","","","","","","","","N","1"
"2023096431","N","U","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2023006583","N","Y","U","Y","U","Y","2","Y","Y","00050","N","","","","","","","","N","1"
"2023045566","U","Y","U","U","N","N","0","U","U","00650","N","","","","","","","","N","1"
"2023095959","Y","Y","U","Y","U","Y","1","Y","Y","10000","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2023059973","N","N","Y","Y","N","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2023062399","N","N","U","N","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2023052523","N","Y","U","Y","U","Y","3","Y","N","01200","N","","","","","","","","N","1"
"2023032242","N","U","U","Y","Y","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2023100080","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023047023","N","Y","U","U","Y","Y","3","Y","Y","01300","N","","","","","","","","N","1"
"2023083831","N","Y","U","Y","U","Y","1","Y","Y","00847","N","","","","","","","","N","1"
"2023078598","U","N","Y","Y","Y","U","1","Y","Y","01250","N","","","","","","","","N","1"
"2023063834","Y","Y","Y","Y","U","Y","3","Y","N","14500","N","","","","","","","","N","1"
"2023069812","Y","N","Y","Y","U","Y","3","Y","N","01746","N","","","","","","","","N","1"
"2023087557","Y","Y","N","U","N","N","0","Y","Y","00750","Y","Y","U","N","N","0","N","Y","N","1"
"2023086218","Y","Y","U","U","N","N","0","Y","N","01200","N","","","","","","","","N","2"
"2023041649","N","Y","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023031950","N","Y","U","Y","U","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2023045754","Y","Y","Y","N","Y","Y","3","Y","N","01100","N","","","","","","","","N","1"
"2023101375","N","Y","Y","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","2"
"2023073225","N","U","U","U","U","Y","9","Y","Y","01441","N","","","","","","","","N","1"
"2023085279","Y","Y","Y","Y","N","N","0","Y","Y","00200","N","","","","","","","","N","2"
"2023100207","N","N","U","Y","Y","N","2","Y","Y","00650","N","","","","","","","","N","1"
"2023084726","Y","Y","U","Y","Y","Y","1","Y","N","01753","N","","","","","","","","N","2"
"2023045601","","","","","","","","","","","","","","","","","","","","2"
"2023040322","Y","N","U","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","2"
"2024010792","U","N","U","N","U","U","9","N","N","99999","N","","","","","","","","N","2"
"2023071346","N","U","U","U","U","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2023093923","N","N","U","N","N","N","0","Y","Y","00080","N","","","","","","","","N","2"
"2023059111","N","N","N","N","N","N","0","N","N","00125","N","","","","","","","","N","1"
"2023088357","N","U","U","N","","","0","Y","N","01670","N","","","","","","","","N","1"
"2023060776","N","U","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2023066065","N","N","Y","Y","U","Y","1","Y","N","00471","N","","","","","","","","N","2"
"2023101507","N","U","U","U","U","U","9","Y","Y","99999","N","","","","","","","","N","1"
"2023038212","N","N","U","Y","U","U","3","N","Y","00750","N","","","","","","","","N","2"
"2023085727","U","Y","Y","N","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2023062573","N","N","N","N","N","N","0","Y","N","00399","N","","","","","","","","N","2"
"2023048396","N","U","Y","Y","Y","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2023082972","Y","N","U","N","N","N","0","Y","N","01868","N","","","","","","","","N","1"
"2023032949","","","","","","","","","","","","","","","","","","","","2"
"2023053456","Y","U","N","U","N","N","0","Y","N","15000","N","","","","","","","","N","1"
"2023050632","Y","Y","U","Y","N","N","0","Y","Y","01440","N","","","","","","","","N","2"
"2023099071","N","N","U","N","N","N","0","N","N","99999","N","","","","","","","","N","3"
"2023069192","U","Y","Y","Y","N","N","0","Y","Y","01198","N","","","","","","","","N","1"
"2023064683","N","N","U","Y","Y","Y","1","N","N","00599","N","","","","","","","","N","1"
"2023057083","N","U","U","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2023067880","N","U","U","N","U","Y","1","U","U","00125","N","","","","","","","","N","1"
"2023087559","N","N","N","N","N","N","0","Y","Y","00747","N","","","","","","","","N","1"
"2023032828","Y","U","U","U","N","N","0","U","U","01750","N","","","","","","","","N","1"
"2023007370","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2023016598","","","","","","","","","","","","","","","","","","","","1"
"2023110767","N","N","Y","Y","Y","Y","1","Y","Y","00090","N","","","","","","","","N","1"
"2023053302","","","","","","","","","","","","","","","","","","","","1"
"2023083591","N","Y","N","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","1"
"2024006634","Y","Y","U","Y","N","","0","Y","N","01584","N","","","","","","","","N","1"
"2023093297","Y","Y","Y","Y","Y","Y","3","Y","Y","01300","N","","","","","","","","N","1"
"2023078597","Y","U","U","N","N","N","0","Y","N","03250","N","","","","","","","","N","1"
"2023104977","N","Y","U","Y","U","N","1","Y","Y","00498","N","","","","","","","","N","2"
"2023032400","N","N","N","N","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023072707","N","N","N","Y","N","Y","1","N","N","00900","N","","","","","","","","N","2"
"2023034915","","","","","","","","","","","","","","","","","","","","2"
"2023034915","","","","","","","","","","","","","","","","","","","","3"
"2023073059","U","U","U","U","U","U","1","Y","Y","01200","N","","","","","","","","N","2"
"2023073186","N","N","U","U","Y","Y","1","Y","Y","00675","N","","","","","","","","N","1"
"2023044633","N","U","U","U","N","N","0","Y","N","01750","N","","","","","","","","N","2"
"2023033964","N","N","U","N","N","N","0","Y","Y","01199","N","","","","","","","","N","1"
"2023075344","N","N","U","N","N","N","0","N","N","00400","N","","","","","","","","N","2"
"2023061230","Y","N","U","U","N","N","0","Y","Y","01600","N","","","","","","","","N","2"
"2023096132","Y","U","U","U","Y","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2023067211","N","N","N","U","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2023078666","","","","","","","","","","","","","","","","","","","","2"
"2023085924","","","","","","","","","","","","","","","","","","","","2"
"2023020130","N","U","U","N","U","N","1","Y","Y","00650","Y","U","N","U","N","1","Y","Y","N","2"
"2023069137","","","","","","","","","","","","","","","","","","","","2"
"2023079931","","","","","","","","","","","","","","","","","","","","2"
"2023033456","U","U","U","U","U","U","9","U","U","00649","U","","","","","","","","N","2"
"2023060230","Y","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023058927","N","Y","Y","Y","Y","Y","1","Y","Y","00758","Y","Y","Y","Y","Y","1","Y","Y","N","1"
"2023085561","N","Y","Y","Y","N","Y","3","Y","Y","01700","N","","","","","","","","N","2"
"2023011973","N","Y","U","N","U","N","1","Y","Y","01200","N","","","","","","","","N","1"
"2023044174","N","U","U","Y","U","U","1","Y","Y","00945","N","","","","","","","","N","2"
"2023065091","","","","","","","","","","","","","","","","","","","","2"
"2023007022","","","","","","","","","","","","","","","","","","","","1"
"2024000604","Y","U","U","Y","U","Y","1","Y","Y","01584","N","","","","","","","","N","1"
"2023076709","Y","Y","Y","Y","N","N","0","Y","N","01340","N","","","","","","","","N","1"
"2023076709","Y","Y","Y","Y","N","N","0","Y","Y","01690","Y","Y","Y","N","N","0","Y","Y","N","2"
"2023058321","","","","","","","","","","","","","","","","","","","","2"
"2023076047","","","","","","","","","","","","","","","","","","","","2"
"2023047855","Y","Y","Y","Y","Y","Y","1","Y","N","01100","N","","","","","","","","N","1"
"2023050992","N","N","N","U","Y","Y","3","Y","Y","00125","N","","","","","","","","N","1"
"2023037586","N","N","U","Y","Y","Y","1","Y","N","01600","N","","","","","","","","N","1"
"2023054317","N","Y","N","Y","U","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2023095091","","","","","","","","","","","","","","","","","","","","2"
"2023078020","","","","","","","","","","","","","","","","","","","","2"
"2023072951","N","Y","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
