"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2011095135","U","U","U","U","U","U","9","U","U","00950","Y","N","U","U","U","9","U","U","N","1"
"2011073416","N","U","Y","Y","N","N","0","Y","N","99999","Y","U","U","N","N","0","N","U","N","2"
"2011074502","N","N","N","N","N","N","0","Y","N","00918","N","","","","","","","","N","1"
"2011054545","N","Y","U","Y","U","Y","1","Y","Y","01000","Y","N","N","N","N","0","Y","Y","N","1"
"2011072579","N","N","U","U","U","U","0","Y","Y","00750","N","","","","","","","","N","1"
"2011126718","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2011031746","Y","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2011056612","Y","Y","U","Y","Y","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2011054690","N","N","U","Y","U","U","9","U","Y","00125","N","","","","","","","","N","1"
"2011045162","Y","Y","U","Y","Y","Y","2","Y","Y","00600","N","","","","","","","","N","1"
"2011106363","Y","Y","Y","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","1"
"2011092624","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2011043010","Y","N","Y","N","N","N","0","Y","Y","00650","Y","N","Y","N","Y","1","Y","Y","N","1"
"2011079874","","","","","","","","","","","","","","","","","","","","2"
"2011052699","Y","Y","U","Y","Y","Y","1","Y","Y","18000","N","","","","","","","","Y","2"
"2011071179","Y","U","U","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2011087220","","","","","","","","","","","","","","","","","","","","2"
"2011074604","N","N","N","N","N","N","0","Y","Y","00636","N","","","","","","","","N","1"
"2011065786","N","Y","U","Y","Y","U","2","Y","Y","01548","N","","","","","","","","N","1"
"2011050769","","","","","","","","","","","","","","","","","","","","1"
"2011072823","","","","","","","","","","","","","","","","","","","","2"
"2011099416","","","","","","","","","","","","","","","","","","","","2"
"2011032284","Y","U","U","Y","U","Y","1","Y","Y","00800","N","","","","","","","","N","1"
"2011088422","Y","Y","U","N","N","N","0","Y","U","00600","N","","","","","","","","N","1"
"2011073569","U","N","N","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2011023570","Y","Y","Y","N","U","Y","2","Y","Y","01584","N","","","","","","","","N","2"
"2011085664","Y","N","Y","Y","N","N","0","Y","U","01100","N","","","","","","","","N","1"
"2011097451","Y","Y","U","Y","Y","Y","1","Y","Y","01340","N","","","","","","","","N","1"
"2011046844","N","U","U","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","2"
"2011047901","Y","Y","U","Y","U","Y","3","Y","Y","01540","N","","","","","","","","N","1"
"2011066534","Y","Y","Y","Y","N","N","0","Y","N","01200","Y","U","Y","N","N","0","Y","U","N","2"
"2011052249","N","U","N","U","U","Y","9","Y","U","00175","N","","","","","","","","N","1"
"2011061633","N","U","U","U","U","U","9","U","U","00000","Y","U","U","U","U","9","U","U","N","2"
"2011040884","N","N","N","N","N","N","0","Y","N","00700","N","","","","","","","","N","1"
"2011039045","N","U","U","Y","N","N","0","Y","N","99999","Y","U","U","U","Y","3","Y","Y","N","1"
"2011073376","N","Y","N","Y","N","N","0","Y","N","00900","N","","","","","","","","N","1"
"2011069949","N","Y","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2011071997","Y","Y","Y","Y","U","Y","3","Y","N","01300","Y","N","Y","U","Y","3","Y","N","N","1"
"2011038250","N","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2011067993","","","","","","","","","","","","","","","","","","","","2"
"2011068201","","","","","","","","","","","","","","","","","","","","1"
"2011116899","","","","","","","","","","","","","","","","","","","","2"
"2011081608","","","","","","","","","","","","","","","","","","","","2"
"2011003303","Y","Y","U","Y","Y","Y","1","Y","Y","02300","N","","","","","","","","N","1"
"2011107850","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","2"
"2011110234","U","U","U","U","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2011066302","Y","N","U","Y","Y","Y","2","N","Y","01340","N","","","","","","","","N","2"
"2011121979","N","U","U","Y","Y","Y","2","Y","Y","00700","N","","","","","","","","N","2"
"2011084584","N","Y","U","Y","Y","Y","1","Y","Y","00150","N","","","","","","","","N","2"
"2011055014","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2011083192","Y","N","U","Y","N","N","0","Y","N","01100","N","","","","","","","","N","1"
"2011064673","","","","","","","","","","","","","","","","","","","","1"
"2011058798","","","","","","","","","","","","","","","","","","","","2"
"2011098164","N","Y","Y","Y","N","N","0","Y","N","01450","Y","Y","Y","N","N","0","Y","Y","N","2"
"2011088761","Y","Y","Y","Y","Y","Y","1","Y","N","01688","N","","","","","","","","N","1"
"2011101975","","","","","","","","","","","","","","","","","","","","1"
"2011064838","N","N","U","Y","Y","Y","1","Y","Y","01200","Y","U","Y","Y","Y","1","Y","Y","N","1"
"2011077174","Y","U","U","Y","Y","Y","2","Y","Y","00400","N","","","","","","","","N","1"
"2011074054","N","N","U","N","N","N","0","N","N","00098","N","","","","","","","","N","2"
"2011040088","","","","","","","","","","","","","","","","","","","","1"
"2011099317","Y","Y","U","Y","N","N","0","Y","Y","01584","N","","","","","","","","N","2"
"2011030418","N","U","U","N","","","0","Y","Y","00650","U","","","","","","","","N","1"
"2011085346","N","U","Y","Y","N","N","0","Y","Y","75000","N","","","","","","","","N","1"
"2011060741","Y","U","U","Y","U","Y","1","Y","Y","01500","N","","","","","","","","N","1"
"2011104265","Y","Y","U","Y","Y","Y","3","Y","Y","01542","N","","","","","","","","N","2"
"2011088858","N","Y","U","Y","N","U","0","Y","Y","00000","N","","","","","","","","N","2"
"2011101053","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2011048309","Y","N","Y","Y","U","U","9","Y","Y","01200","N","","","","","","","","N","1"
"2011054938","","","","","","","","","","","","","","","","","","","","2"
"2011083847","N","Y","Y","Y","Y","Y","1","Y","Y","00996","N","","","","","","","","N","1"
"2011038930","Y","Y","Y","Y","U","U","9","Y","Y","01500","Y","Y","Y","U","U","9","Y","Y","N","2"
"2011096887","Y","U","Y","N","N","N","0","Y","N","20000","N","","","","","","","","N","1"
"2011048143","N","Y","U","U","U","U","9","Y","Y","01584","N","","","","","","","","N","1"
"2011048143","N","Y","U","U","U","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2011051012","Y","U","U","U","N","N","0","Y","Y","15000","N","","","","","","","","N","1"
"2011074186","","","","","","","","","","","","","","","","","","","","2"
"2011019879","","","","","","","","","","","","","","","","","","","","4"
"2011088478","","","","","","","","","","","","","","","","","","","","2"
"2011101304","","","","","","","","","","","","","","","","","","","","2"
"2011087185","N","Y","Y","Y","U","Y","3","Y","Y","00883","N","","","","","","","","N","2"
"2011092798","Y","U","U","Y","U","U","3","Y","Y","01450","N","","","","","","","","N","1"
"2011030362","N","N","N","Y","Y","Y","1","N","Y","00750","N","","","","","","","","N","1"
"2011087371","N","N","U","Y","U","Y","1","N","N","01000","N","","","","","","","","N","2"
"2011086300","N","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2011102843","N","U","U","U","U","U","9","U","U","00250","N","","","","","","","","N","1"
"2011077593","","","","","","","","","","","","","","","","","","","","2"
"2011120760","Y","U","U","Y","Y","Y","1","Y","Y","00850","N","","","","","","","","N","1"
"2011020166","Y","Y","U","Y","U","Y","2","Y","Y","01800","N","","","","","","","","N","2"
"2011104982","N","N","U","Y","Y","Y","1","N","Y","00250","N","","","","","","","","N","2"
"2011067024","N","N","Y","Y","Y","Y","1","N","Y","00600","N","","","","","","","","N","1"
"2011067980","","","","","","","","","","","","","","","","","","","","1"
"2011070142","N","Y","N","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","2"
"2011057853","N","N","N","Y","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2011031005","N","N","U","U","Y","N","1","N","U","00750","N","","","","","","","","N","1"
"2011097655","Y","Y","Y","Y","Y","Y","2","Y","Y","00650","N","","","","","","","","N","1"
"2011086256","","","","","","","","","","","","","","","","","","","","2"
"2011111091","Y","Y","Y","Y","U","Y","2","Y","Y","99999","N","","","","","","","","N","1"
"2011098743","N","Y","U","Y","Y","Y","1","Y","Y","75000","N","","","","","","","","N","1"
"2011062523","N","N","U","Y","Y","Y","1","N","N","01000","N","","","","","","","","N","1"
"2011051302","Y","Y","Y","Y","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2011072904","N","Y","N","Y","N","N","0","Y","N","00750","Y","N","U","N","N","0","Y","N","N","1"
"2011053714","Y","N","Y","Y","U","Y","1","Y","Y","01832","N","","","","","","","","N","1"
"2011047935","N","U","U","Y","U","U","3","Y","N","80000","N","","","","","","","","N","1"
"2011039023","N","Y","U","Y","","","0","Y","Y","01200","N","","","","","","","","N","1"
"2011063129","Y","N","Y","Y","U","U","0","Y","U","01000","Y","N","Y","U","Y","1","Y","U","N","1"
"2011101421","N","U","U","U","U","Y","1","U","U","00650","N","","","","","","","","N","1"
"2011077940","Y","Y","U","N","N","N","0","Y","N","01500","N","","","","","","","","N","2"
"2011115539","Y","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","2"
"2011059521","N","U","N","Y","U","Y","1","Y","N","01000","N","","","","","","","","N","2"
"2011065151","","","","","","","","","","","","","","","","","","","","1"
"2011080193","","","","","","","","","","","","","","","","","","","","1"
"2011040533","N","U","U","Y","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2011093681","Y","Y","Y","Y","Y","Y","1","Y","Y","01340","N","","","","","","","","N","1"
"2011114246","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2011073023","N","U","Y","Y","Y","U","1","Y","N","00600","N","","","","","","","","N","1"
"2011040872","N","N","U","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2011074123","N","U","U","Y","U","Y","1","Y","Y","00000","N","","","","","","","","N","1"
"2011011834","","","","","","","","","","","","","","","","","","","","2"
"2011034168","Y","Y","U","Y","Y","Y","2","Y","Y","01340","N","","","","","","","","N","1"
"2011079266","N","Y","Y","Y","U","U","9","Y","N","01340","N","","","","","","","","N","1"
"2011098351","","","","","","","","","","","","","","","","","","","","2"
"2011118967","","","","","","","","","","","","","","","","","","","","2"
"2011063693","Y","Y","U","U","U","U","9","Y","Y","50000","N","","","","","","","","Y","2"
"2011104383","","","","","","","","","","","","","","","","","","","","2"
"2011086024","Y","Y","Y","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","2"
"2011056624","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2011066740","Y","Y","Y","Y","Y","Y","2","Y","Y","00650","N","","","","","","","","N","2"
"2011080658","Y","U","U","Y","N","N","0","Y","N","01540","N","","","","","","","","N","1"
"2011072492","N","N","U","Y","U","U","1","N","N","01000","N","","","","","","","","N","1"
"2011080191","N","U","U","Y","U","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2011052858","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2011100628","N","U","U","U","U","N","0","Y","U","00000","N","","","","","","","","N","1"
"2011096930","N","N","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2011080901","Y","U","U","N","","","0","Y","N","99999","N","","","","","","","","N","1"
"2011107110","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2011073021","Y","Y","Y","Y","Y","Y","2","Y","N","01550","N","","","","","","","","N","1"
"2011075451","N","N","U","Y","N","N","0","N","N","00150","N","","","","","","","","N","1"
"2011094970","Y","Y","U","Y","N","N","0","Y","Y","01600","N","","","","","","","","N","1"
"2011116621","","","","","","","","","","","","","","","","","","","","2"
"2011080327","N","N","U","U","U","N","0","Y","N","00600","N","","","","","","","","N","1"
"2011065578","N","U","U","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2011101541","Y","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","2"
"2011059635","N","N","U","N","N","N","0","N","N","00600","N","","","","","","","","N","2"
"2011079543","N","Y","U","Y","U","Y","1","Y","Y","00400","Y","N","Y","U","N","1","Y","Y","N","1"
"2011095529","Y","Y","U","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2011048284","","","","","","","","","","","","","","","","","","","","2"
"2011046325","","","","","","","","","","","","","","","","","","","","1"
"2011121558","Y","Y","U","Y","U","Y","3","Y","Y","00600","N","","","","","","","","N","1"
"2011064477","N","N","Y","Y","Y","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2011104192","N","N","N","Y","U","Y","1","Y","Y","25000","N","","","","","","","","N","2"
"2011052271","N","Y","U","Y","U","N","0","Y","N","99999","N","","","","","","","","N","1"
"2011041108","","","","","","","","","","","","","","","","","","","","1"
"2011076953","Y","N","U","N","Y","Y","1","N","N","99999","N","","","","","","","","N","1"
"2011045229","N","U","N","Y","U","Y","0","Y","Y","00954","N","","","","","","","","N","1"
"2011048349","N","Y","Y","Y","Y","Y","2","Y","N","00125","N","","","","","","","","N","1"
"2011097267","Y","Y","Y","Y","Y","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2011087045","N","Y","U","Y","U","U","0","Y","U","01200","Y","Y","Y","Y","Y","1","Y","Y","N","1"
"2011057862","N","N","U","Y","Y","Y","1","N","N","00600","N","","","","","","","","N","2"
"2011041498","","","","","","","","","","","","","","","","","","","","2"
"2011052622","N","N","U","Y","Y","Y","1","Y","Y","00900","N","","","","","","","","N","2"
"2011070802","N","N","N","Y","N","N","0","Y","N","01300","Y","N","Y","N","N","0","N","N","N","2"
"2011038090","","","","","","","","","","","","","","","","","","","","2"
"2011085213","N","U","U","U","U","Y","1","Y","U","01100","N","","","","","","","","N","1"
"2011085213","N","U","N","U","U","U","9","Y","U","00600","N","","","","","","","","N","2"
"2011057860","","","","","","","","","","","","","","","","","","","","1"
"2011124689","U","U","Y","Y","U","Y","2","Y","Y","99999","N","","","","","","","","N","1"
"2011071715","N","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2011021775","","","","","","","","","","","","","","","","","","","","2"
"2011043444","","","","","","","","","","","","","","","","","","","","2"
"2011087046","Y","N","N","Y","N","Y","3","Y","N","01400","N","","","","","","","","N","2"
"2011031832","N","N","Y","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2011131264","","","","","","","","","","","","","","","","","","","","1"
"2011119797","N","Y","U","Y","U","Y","1","Y","Y","00900","N","","","","","","","","N","2"
"2011039455","","","","","","","","","","","","","","","","","","","","1"
"2011033678","Y","Y","Y","Y","Y","Y","3","Y","Y","01500","N","","","","","","","","N","1"
"2011065885","N","U","N","Y","Y","Y","1","N","N","99999","N","","","","","","","","N","1"
"2011081664","N","N","Y","N","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2011057964","U","U","U","Y","U","U","1","Y","Y","00600","U","","","","","","","","N","2"
"2011101944","","","","","","","","","","","","","","","","","","","","2"
"2011116152","N","N","U","U","U","Y","3","Y","Y","00125","N","","","","","","","","N","2"
"2011114593","N","Y","N","Y","N","N","0","Y","Y","00010","N","","","","","","","","N","1"
"2011105441","","","","","","","","","","","","","","","","","","","","2"
"2011084408","Y","Y","Y","Y","Y","Y","3","Y","N","00900","N","","","","","","","","N","1"
"2011084561","Y","N","U","Y","Y","Y","2","Y","Y","00150","N","","","","","","","","N","1"
"2011105973","N","N","U","N","N","N","0","Y","N","00650","N","","","","","","","","N","2"
"2011094594","Y","N","N","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2011094352","N","N","N","U","Y","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2011025419","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2011024055","N","Y","N","N","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2011129053","","","","","","","","","","","","","","","","","","","","1"
"2011065807","N","U","U","Y","Y","Y","2","Y","N","01300","N","","","","","","","","N","1"
"2011106853","U","U","N","Y","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2011070647","N","N","U","Y","U","U","0","N","N","01350","N","","","","","","","","N","2"
"2011032426","","","","","","","","","","","","","","","","","","","","1"
"2011019975","Y","Y","Y","Y","U","Y","3","Y","Y","01584","N","","","","","","","","N","1"
"2011084509","N","Y","Y","Y","Y","Y","3","Y","N","01100","N","","","","","","","","N","1"
"2011109983","","","","","","","","","","","","","","","","","","","","2"
"2011032457","Y","N","U","Y","Y","Y","2","Y","N","01200","N","","","","","","","","Y","2"
"2011072121","","","","","","","","","","","","","","","","","","","","1"
"2011090925","N","U","N","N","N","N","0","U","U","25000","N","","","","","","","","N","2"
"2011069032","N","Y","U","Y","Y","Y","3","Y","N","01200","N","","","","","","","","N","2"
"2011124999","U","U","U","Y","U","Y","1","Y","Y","00980","Y","U","Y","U","Y","1","Y","Y","N","1"
"2011081588","N","N","N","Y","U","U","1","N","N","01000","N","","","","","","","","N","1"
"2011047728","Y","N","Y","Y","Y","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2011046684","N","Y","U","U","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2011076079","N","Y","U","Y","N","N","0","Y","N","01200","N","","","","","","","","N","2"
"2011080056","N","N","U","Y","Y","Y","2","N","N","00050","N","","","","","","","","N","1"
"2011128700","","","","","","","","","","","","","","","","","","","","2"
"2011089638","","","","","","","","","","","","","","","","","","","","1"
"2011098472","N","N","U","Y","N","N","0","Y","Y","50000","N","","","","","","","","N","1"
"2011073441","N","U","U","U","U","U","2","Y","N","00750","N","","","","","","","","N","1"
"2011093476","U","N","U","N","U","U","1","Y","N","00150","N","","","","","","","","N","1"
"2011082221","N","N","N","N","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2011045271","","","","","","","","","","","","","","","","","","","","2"
"2011048329","N","U","Y","U","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2011052272","Y","U","U","U","N","N","0","Y","N","36000","N","","","","","","","","N","1"
